sample,model,pmid,e.cum,ct,prediction_ecum,running_time
11,12,190,18.895,166.5,10.762054,6.504362507661184
11,12,196,4.5944,162.85,11.063389,6.504362507661184
11,12,206,28.074,170.5,13.75,6.504362507661184
11,12,959,13.232,147.42,14.948994,6.504362507661184
11,12,963,16.102,148.42,15.033232,6.504362507661184
11,12,970,13.869,144.6,10.688478,6.504362507661184
11,12,973,4.8816,165.73,5.414369,6.504362507661184
11,12,984,13.46,167.78,13.854971,6.504362507661184
11,12,990,17.987,168.23,14.666218,6.504362507661184
11,12,994,2.7022,166.75,11.448093,6.504362507661184
11,12,999,13.16,169.75,4.8081503,6.504362507661184
11,12,1009,17.948,161.75,13.494245,6.504362507661184
11,12,1012,34.391,168.3,36.331993,6.504362507661184
11,12,1132,26.04,168.5,23.892359,6.504362507661184
11,12,1151,7.4991,145.58,16.837067,6.504362507661184
11,12,1154,7.9911,145.92,24.44564,6.504362507661184
11,12,1199,3.8717,146.88,5.299777,6.504362507661184
11,12,1200,4.832,146.65,8.897207,6.504362507661184
11,12,1207,34.358,164.65,36.384705,6.504362507661184
11,12,1212,9.951,167.17,10.976616,6.504362507661184
11,12,1221,14.453,166.97,16.527855,6.504362507661184
11,12,1223,11.249,142.2,12.33123,6.504362507661184
11,12,1234,10.656,142.22,6.534977,6.504362507661184
11,12,1242,6.1691,142.1,6.786869,6.504362507661184
11,12,1426,6.0732,45.467,12.361354,6.504362507661184
11,12,1451,4.2151,26.983,6.88038,6.504362507661184
11,12,1454,0.62106,24.9,0.4579316,6.504362507661184
11,12,1467,1.4383,48.083,1.1626816,6.504362507661184
11,12,1479,4.9951,47.783,4.090919,6.504362507661184
11,12,1492,4.0618,30.833,3.3152251,6.504362507661184
11,12,1506,0.143,176.0,1.6695404,6.504362507661184
11,12,1522,27.32553,97.5,46.066372,6.504362507661184
11,12,1531,13.268,172.38,11.710841,6.504362507661184
11,12,1686,39.444,167.93,30.328592,6.504362507661184
11,12,1692,30.845,167.96,36.69272,6.504362507661184
11,12,1698,34.668,168.22,30.286741,6.504362507661184
11,12,1736,10.745,167.94,10.897922,6.504362507661184
11,12,1748,11.806,167.99,10.944019,6.504362507661184
11,12,2235,39.629723414,129.83,42.380505,6.504362507661184
11,12,2459,8.6117,139.0,5.1344748,6.504362507661184
11,12,2461,9.9978,138.5,4.167319,6.504362507661184
11,12,2536,20.458,95.367,0.5412327,6.504362507661184
11,12,2538,18.403,96.283,49.777176,6.504362507661184
11,12,2546,9.957,96.833,18.408806,6.504362507661184
11,12,2581,17.749,91.217,21.230389,6.504362507661184
11,12,2787,6.4184,95.117,5.516518,6.504362507661184
11,12,2791,14.261,47.583,10.102562,6.504362507661184
11,12,2801,10.123,48.367,8.979869,6.504362507661184
11,12,2818,11.895,72.033,16.318075,6.504362507661184
11,12,2833,11.578,70.167,13.496422,6.504362507661184
11,12,3138,34.701,94.4,28.339067,6.504362507661184
11,12,3149,0.85513,95.2,5.5243006,6.504362507661184
11,12,3154,1.5092,95.6,6.9469366,6.504362507661184
11,12,3162,30.214,93.3,22.333502,6.504362507661184
11,12,3204,69.142,70.3,59.04736,6.504362507661184
11,12,3208,15.409,95.4,2.510367,6.504362507661184
11,12,3219,12.27,94.0,17.09783,6.504362507661184
11,12,3222,17.473,94.1,22.19192,6.504362507661184
11,12,3227,3.7158,34.5,6.6260247,6.504362507661184
11,12,3230,14.273,95.2,12.163969,6.504362507661184
11,12,3232,12.792,94.9,9.891125,6.504362507661184
11,12,3238,1.5524,95.0,1.0083288,6.504362507661184
11,12,3254,28.333,95.7,16.064169,6.504362507661184
11,12,3265,27.186,94.9,25.649107,6.504362507661184
11,12,3273,35.288,81.7,30.471012,6.504362507661184
11,12,3287,3.4456,70.8,4.500222,6.504362507661184
11,12,3300,27.052,96.033,32.010693,6.504362507661184
11,12,3303,26.32,95.95,29.393242,6.504362507661184
11,12,3305,20.567,99.45,10.660222,6.504362507661184
11,12,3311,27.488,96.567,28.263508,6.504362507661184
11,12,3327,16.702,98.183,10.250823,6.504362507661184
11,12,3330,27.861,95.617,16.606009,6.504362507661184
11,12,3368,2.1674,94.45,2.4949927,6.504362507661184
11,12,3371,12.326,96.267,13.144069,6.504362507661184
