sample,model,pmid,e.cum,ct,prediction_ecum,running_time
7,12,192,15.513,166.75,19.55453,6.60694815715154
7,12,198,19.481,172.0,6.984574,6.60694815715154
7,12,201,9.0318,168.25,14.629745,6.60694815715154
7,12,917,14.853,144.58,14.809979,6.60694815715154
7,12,922,24.246,146.67,36.12704,6.60694815715154
7,12,924,17.267,142.87,15.588508,6.60694815715154
7,12,959,13.232,147.42,15.199594,6.60694815715154
7,12,966,4.5167,144.58,3.408924,6.60694815715154
7,12,982,31.749,172.58,32.386765,6.60694815715154
7,12,993,7.3221,169.83,31.410688,6.60694815715154
7,12,1006,9.54,168.67,10.268181,6.60694815715154
7,12,1007,25.065,167.12,38.57018,6.60694815715154
7,12,1010,5.6813,167.78,4.8635254,6.60694815715154
7,12,1131,24.72,168.0,16.01944,6.60694815715154
7,12,1157,8.987,175.8,13.062495,6.60694815715154
7,12,1161,21.58,167.5,24.793802,6.60694815715154
7,12,1187,22.582,141.42,25.644724,6.60694815715154
7,12,1191,6.3881,143.03,8.5818615,6.60694815715154
7,12,1196,11.227,144.8,14.213328,6.60694815715154
7,12,1207,34.358,164.65,36.04571,6.60694815715154
7,12,1212,9.951,167.17,14.016562,6.60694815715154
7,12,1213,10.986,167.17,14.016562,6.60694815715154
7,12,1233,8.4208,141.25,9.394897,6.60694815715154
7,12,1240,8.2046,140.12,8.128723,6.60694815715154
7,12,1362,16.344,49.9,28.25541,6.60694815715154
7,12,1453,0.97046,24.15,0.9468259,6.60694815715154
7,12,1457,1.3532,26.2,1.5537915,6.60694815715154
7,12,1467,1.4383,48.083,2.380443,6.60694815715154
7,12,1479,4.9951,47.783,3.6255617,6.60694815715154
7,12,1491,4.4883,43.517,4.1349597,6.60694815715154
7,12,1520,19.495,24.0,30.539383,6.60694815715154
7,12,1522,27.32553,97.5,53.624523,6.60694815715154
7,12,1529,14.5,172.38,11.748917,6.60694815715154
7,12,1689,16.416,167.95,18.366198,6.60694815715154
7,12,1694,41.856,167.96,40.237946,6.60694815715154
7,12,1701,42.461,168.09,54.417725,6.60694815715154
7,12,1707,34.223,167.96,52.53465,6.60694815715154
7,12,1748,11.806,167.99,10.8577385,6.60694815715154
7,12,2235,39.629723414,129.83,40.501724,6.60694815715154
7,12,2448,17.926,172.07,21.55888,6.60694815715154
7,12,2453,22.776,149.25,19.498661,6.60694815715154
7,12,2544,14.361,45.783,4.3013783,6.60694815715154
7,12,2547,26.193,95.15,23.653519,6.60694815715154
7,12,2552,46.917,96.633,35.488018,6.60694815715154
7,12,2553,28.397,95.933,19.279259,6.60694815715154
7,12,2556,35.599,97.117,33.698017,6.60694815715154
7,12,2579,20.59,68.15,16.524817,6.60694815715154
7,12,2584,22.382,68.933,33.103035,6.60694815715154
7,12,2830,13.099,81.383,14.310489,6.60694815715154
7,12,2839,11.522,80.017,8.030276,6.60694815715154
7,12,2852,5.6244,45.633,4.548309,6.60694815715154
7,12,2856,11.365,94.833,5.574266,6.60694815715154
7,12,3120,1.7254,95.0,10.188306,6.60694815715154
7,12,3123,0.16181,94.9,15.601237,6.60694815715154
7,12,3144,1.9494,96.5,4.749919,6.60694815715154
7,12,3153,31.395,94.7,22.698086,6.60694815715154
7,12,3158,81.785,92.9,57.409615,6.60694815715154
7,12,3165,32.985,95.5,23.213114,6.60694815715154
7,12,3166,23.978,95.3,22.689756,6.60694815715154
7,12,3168,71.835,95.5,69.08365,6.60694815715154
7,12,3170,6.0754,96.5,13.19005,6.60694815715154
7,12,3182,15.223,56.5,32.416157,6.60694815715154
7,12,3184,3.6465,93.5,1.8582958,6.60694815715154
7,12,3191,1.4898,95.7,2.6862545,6.60694815715154
7,12,3194,3.0147,95.5,7.7929235,6.60694815715154
7,12,3195,16.271,92.7,9.417161,6.60694815715154
7,12,3235,29.096,54.4,13.958251,6.60694815715154
7,12,3261,26.439,96.8,19.371773,6.60694815715154
7,12,3272,30.732,81.4,36.231937,6.60694815715154
7,12,3282,8.1076,95.5,13.36348,6.60694815715154
7,12,3283,6.3467,95.0,12.750553,6.60694815715154
7,12,3311,27.488,96.567,31.258232,6.60694815715154
7,12,3313,26.478,96.517,32.31669,6.60694815715154
7,12,3373,20.357,95.3,26.61099,6.60694815715154
