sample,model,pmid,e.cum,ct,prediction_ecum,running_time
13,12,183,6.9332,163.2,15.465163,6.620378959178924
13,12,191,10.545,165.8,23.637245,6.620378959178924
13,12,205,30.425,168.5,4.657403,6.620378959178924
13,12,918,10.634,139.75,8.780513,6.620378959178924
13,12,931,9.3878,146.72,11.702573,6.620378959178924
13,12,956,10.098,145.43,9.007331,6.620378959178924
13,12,961,9.8115,144.25,12.955739,6.620378959178924
13,12,968,5.9409,145.33,6.2136226,6.620378959178924
13,12,980,12.854,167.13,10.154222,6.620378959178924
13,12,984,13.46,167.78,11.479426,6.620378959178924
13,12,992,6.0294,168.42,11.498477,6.620378959178924
13,12,1002,6.895,165.05,9.974522,6.620378959178924
13,12,1009,17.948,161.75,6.787321,6.620378959178924
13,12,1131,24.72,168.0,24.878035,6.620378959178924
13,12,1159,3.6862,174.35,8.015369,6.620378959178924
13,12,1163,22.901,166.27,19.11516,6.620378959178924
13,12,1193,5.3342,142.75,6.4955873,6.620378959178924
13,12,1195,9.0008,144.22,14.324289,6.620378959178924
13,12,1196,11.227,144.8,14.092595,6.620378959178924
13,12,1213,10.986,167.17,10.054312,6.620378959178924
13,12,1228,12.549,142.95,13.686894,6.620378959178924
13,12,1236,6.1232,139.35,4.98789,6.620378959178924
13,12,1241,7.9829,140.12,8.133409,6.620378959178924
13,12,1341,9.7775,54.6,4.746695,6.620378959178924
13,12,1450,6.7922,27.167,3.0820763,6.620378959178924
13,12,1455,5.126,25.35,2.5637872,6.620378959178924
13,12,1459,2.1407,50.017,2.8438208,6.620378959178924
13,12,1461,1.0509,47.3,5.109275,6.620378959178924
13,12,1469,3.9969,51.733,4.97151,6.620378959178924
13,12,1528,34.0211,170.0,10.017112,6.620378959178924
13,12,1531,13.268,172.38,13.734213,6.620378959178924
13,12,1683,26.073,167.93,25.71239,6.620378959178924
13,12,1692,30.845,167.96,39.214954,6.620378959178924
13,12,1701,42.461,168.09,69.97854,6.620378959178924
13,12,1702,40.044,168.1,65.39663,6.620378959178924
13,12,1740,13.191,168.08,13.598579,6.620378959178924
13,12,1936,35.0801457484573,175.53,31.212227,6.620378959178924
13,12,2234,42.3114327382,129.83,39.219822,6.620378959178924
13,12,2456,11.333,117.7,26.188768,6.620378959178924
13,12,2461,9.9978,138.5,4.309616,6.620378959178924
13,12,2463,12.401,142.5,19.58959,6.620378959178924
13,12,2545,9.7433,97.25,5.0053606,6.620378959178924
13,12,2555,21.701,97.6,10.369128,6.620378959178924
13,12,2558,30.508,96.283,32.50248,6.620378959178924
13,12,2789,5.7412,95.083,6.5767703,6.620378959178924
13,12,2798,6.207,46.533,5.6920605,6.620378959178924
13,12,2816,6.1119,83.9,8.330379,6.620378959178924
13,12,2820,8.9898,72.467,10.18919,6.620378959178924
13,12,2846,18.199,95.867,18.6103,6.620378959178924
13,12,2848,9.2466,56.5,9.863213,6.620378959178924
13,12,2854,17.795,93.667,11.432496,6.620378959178924
13,12,2858,10.013,55.217,8.084323,6.620378959178924
13,12,3123,0.16181,94.9,13.56055,6.620378959178924
13,12,3129,27.03,45.5,18.098553,6.620378959178924
13,12,3145,4.5475,95.3,27.889193,6.620378959178924
13,12,3148,45.556,95.7,44.67048,6.620378959178924
13,12,3167,69.171,94.9,72.20788,6.620378959178924
13,12,3169,31.183,95.9,30.939878,6.620378959178924
13,12,3178,23.339,97.233,27.201366,6.620378959178924
13,12,3193,12.154,95.8,13.668097,6.620378959178924
13,12,3208,15.409,95.4,2.8951466,6.620378959178924
13,12,3214,4.8371,95.4,6.990274,6.620378959178924
13,12,3221,1.478,94.8,3.3309696,6.620378959178924
13,12,3229,54.211,34.6,64.41439,6.620378959178924
13,12,3249,20.874,97.4,22.809515,6.620378959178924
13,12,3257,5.8855,96.1,8.706832,6.620378959178924
13,12,3284,4.1861,71.9,2.8413267,6.620378959178924
13,12,3285,4.3224,70.8,3.355872,6.620378959178924
13,12,3307,6.8089,100.05,10.644564,6.620378959178924
13,12,3317,21.22,72.0,21.55544,6.620378959178924
13,12,3321,21.126,95.817,19.005165,6.620378959178924
13,12,3329,16.231,96.067,24.07601,6.620378959178924
13,12,3346,1.9347,96.683,0.2727714,6.620378959178924
13,12,3374,43.965,95.4,43.090965,6.620378959178924
