sample,model,pmid,e.cum,ct,prediction_ecum,running_time
0,12,195,18.5,162.9,10.72689,7.00344177087148
0,12,196,4.5944,162.85,11.260867,7.00344177087148
0,12,200,5.1117,165.17,12.720114,7.00344177087148
0,12,927,8.904,142.0,11.945848,7.00344177087148
0,12,940,9.5498,142.05,11.916796,7.00344177087148
0,12,957,8.5604,145.42,4.0278187,7.00344177087148
0,12,958,6.2404,146.5,7.9080973,7.00344177087148
0,12,965,16.503,147.42,14.66332,7.00344177087148
0,12,972,10.651,144.67,10.033103,7.00344177087148
0,12,982,31.749,172.58,12.867868,7.00344177087148
0,12,984,13.46,167.78,12.949061,7.00344177087148
0,12,1008,17.127,169.32,21.078796,7.00344177087148
0,12,1009,17.948,161.75,12.185893,7.00344177087148
0,12,1132,26.04,168.5,24.896465,7.00344177087148
0,12,1155,3.2223,145.83,3.9204,7.00344177087148
0,12,1159,3.6862,174.35,8.439414,7.00344177087148
0,12,1192,6.0171,142.75,5.922135,7.00344177087148
0,12,1194,11.622,144.22,9.469232,7.00344177087148
0,12,1200,4.832,146.65,9.026178,7.00344177087148
0,12,1211,17.783,165.02,23.2153,7.00344177087148
0,12,1221,14.453,166.97,16.760075,7.00344177087148
0,12,1227,25.605,141.07,31.40362,7.00344177087148
0,12,1228,12.549,142.95,13.759707,7.00344177087148
0,12,1408,7.809,47.367,1.8635218,7.00344177087148
0,12,1457,1.3532,26.2,1.8181185,7.00344177087148
0,12,1458,3.4425,49.517,5.8165135,7.00344177087148
0,12,1471,4.0129,48.767,5.3303804,7.00344177087148
0,12,1475,8.2036,54.333,23.079535,7.00344177087148
0,12,1491,4.4883,43.517,1.576654,7.00344177087148
0,12,1506,0.143,176.0,1.7618712,7.00344177087148
0,12,1527,4.25499,170.0,7.354443,7.00344177087148
0,12,1534,7.8152,93.783,11.702927,7.00344177087148
0,12,1687,15.535,167.94,26.425282,7.00344177087148
0,12,1690,30.928,167.94,45.058254,7.00344177087148
0,12,1707,34.223,167.96,33.842606,7.00344177087148
0,12,1711,19.012,24.05,15.253661,7.00344177087148
0,12,1735,13.0,168.01,13.206445,7.00344177087148
0,12,2236,68.30640499255,123.92,52.968533,7.00344177087148
0,12,2272,0.2392783,167.3,11.741496,7.00344177087148
0,12,2459,8.6117,139.0,13.198824,7.00344177087148
0,12,2464,7.4512,140.58,4.4919586,7.00344177087148
0,12,2535,17.503,95.45,17.133072,7.00344177087148
0,12,2548,42.19,94.883,12.334724,7.00344177087148
0,12,2551,55.325,97.0,46.894714,7.00344177087148
0,12,2568,26.48,96.6,12.219278,7.00344177087148
0,12,2783,12.647,94.017,16.61029,7.00344177087148
0,12,2792,5.9582,48.083,3.3333745,7.00344177087148
0,12,2794,9.4585,48.067,6.9749784,7.00344177087148
0,12,2820,8.9898,72.467,11.053497,7.00344177087148
0,12,2828,15.649,81.383,14.883009,7.00344177087148
0,12,2848,9.2466,56.5,14.791275,7.00344177087148
0,12,2851,11.13,46.317,30.270386,7.00344177087148
0,12,2852,5.6244,45.633,5.489014,7.00344177087148
0,12,2856,11.365,94.833,7.8323073,7.00344177087148
0,12,3134,23.535,45.0,50.22852,7.00344177087148
0,12,3144,1.9494,96.5,17.473194,7.00344177087148
0,12,3168,71.835,95.5,68.846825,7.00344177087148
0,12,3183,3.0105,56.7,43.79387,7.00344177087148
0,12,3191,1.4898,95.7,5.5967007,7.00344177087148
0,12,3243,3.7035,95.9,10.382142,7.00344177087148
0,12,3244,18.902,94.6,28.218096,7.00344177087148
0,12,3257,5.8855,96.1,9.609305,7.00344177087148
0,12,3269,6.7152,95.7,7.2182584,7.00344177087148
0,12,3274,5.3544,95.7,2.6441746,7.00344177087148
0,12,3277,6.1834,96.1,3.8533368,7.00344177087148
0,12,3296,20.488,95.667,23.402857,7.00344177087148
0,12,3311,27.488,96.567,21.967482,7.00344177087148
0,12,3312,33.167,95.7,24.197489,7.00344177087148
0,12,3320,24.593,96.783,23.514032,7.00344177087148
0,12,3325,5.0531,97.967,2.802691,7.00344177087148
0,12,3328,8.0743,96.033,4.539867,7.00344177087148
0,12,3340,3.8717,96.5,6.942271,7.00344177087148
0,12,3354,0.58118,96.55,5.7458878,7.00344177087148
0,12,3355,2.2794,96.567,7.935215,7.00344177087148
