sample,model,pmid,e.cum,ct,prediction_ecum,running_time
3,12,182,16.419,164.99,16.707418,6.517464137077331
3,12,184,12.965,164.15,10.091553,6.517464137077331
3,12,197,15.272,172.05,16.965141,6.517464137077331
3,12,933,20.871,143.4,15.010016,6.517464137077331
3,12,940,9.5498,142.05,10.253228,6.517464137077331
3,12,949,9.4625,145.5,8.853609,6.517464137077331
3,12,955,3.1902,144.83,9.048152,6.517464137077331
3,12,973,4.8816,165.73,4.6688404,6.517464137077331
3,12,979,14.458,164.2,21.843864,6.517464137077331
3,12,981,10.1,169.7,5.477775,6.517464137077331
3,12,987,15.824,166.2,20.038612,6.517464137077331
3,12,995,3.4651,163.97,4.895331,6.517464137077331
3,12,1012,34.391,168.3,35.056984,6.517464137077331
3,12,1136,28.159,168.0,24.916199,6.517464137077331
3,12,1148,17.308,168.03,17.546326,6.517464137077331
3,12,1161,21.58,167.5,25.865139,6.517464137077331
3,12,1207,34.358,164.65,35.738224,6.517464137077331
3,12,1209,30.932,165.78,23.538559,6.517464137077331
3,12,1216,34.51,165.75,34.470097,6.517464137077331
3,12,1218,25.267,164.98,13.963656,6.517464137077331
3,12,1231,9.4027,138.05,10.857573,6.517464137077331
3,12,1238,10.215,138.37,11.862129,6.517464137077331
3,12,1241,7.9829,140.12,7.8677936,6.517464137077331
3,12,1249,6.664,138.48,5.52152,6.517464137077331
3,12,1408,7.809,47.367,3.502274,6.517464137077331
3,12,1465,1.6079,50.283,10.383547,6.517464137077331
3,12,1471,4.0129,48.767,4.51172,6.517464137077331
3,12,1474,0.72188,29.533,0.9383541,6.517464137077331
3,12,1480,3.4593,47.617,4.426251,6.517464137077331
3,12,1485,15.536,47.017,17.933937,6.517464137077331
3,12,1501,6.832,176.0,5.7808466,6.517464137077331
3,12,1528,34.0211,170.0,22.43556,6.517464137077331
3,12,1536,11.641,94.717,19.211458,6.517464137077331
3,12,1685,22.239,167.98,31.699522,6.517464137077331
3,12,1734,14.133,168.01,19.123947,6.517464137077331
3,12,1737,12.033,168.16,10.637588,6.517464137077331
3,12,1740,13.191,168.08,16.309195,6.517464137077331
3,12,1746,13.304,168.23,14.262995,6.517464137077331
3,12,2234,42.3114327382,129.83,39.17078,6.517464137077331
3,12,2446,0.088439,143.7,17.067272,6.517464137077331
3,12,2464,7.4512,140.58,5.456433,6.517464137077331
3,12,2555,21.701,97.6,12.576252,6.517464137077331
3,12,2580,15.224,67.7,20.549162,6.517464137077331
3,12,2794,9.4585,48.067,12.549061,6.517464137077331
3,12,2800,3.1987,45.75,3.099151,6.517464137077331
3,12,2807,2.5016,46.7,2.1834228,6.517464137077331
3,12,2824,6.006,36.017,8.505196,6.517464137077331
3,12,2826,9.9459,59.517,8.663642,6.517464137077331
3,12,2839,11.522,80.017,8.293275,6.517464137077331
3,12,2849,2.7917,57.467,6.36244,6.517464137077331
3,12,2853,6.169,46.433,5.617261,6.517464137077331
3,12,3148,45.556,95.7,40.085705,6.517464137077331
3,12,3151,26.009,96.3,20.41948,6.517464137077331
3,12,3153,31.395,94.7,23.70482,6.517464137077331
3,12,3165,32.985,95.5,23.87695,6.517464137077331
3,12,3168,71.835,95.5,67.313805,6.517464137077331
3,12,3200,9.2553,95.0,13.429488,6.517464137077331
3,12,3214,4.8371,95.4,5.8902693,6.517464137077331
3,12,3219,12.27,94.0,19.449175,6.517464137077331
3,12,3235,29.096,54.4,20.696707,6.517464137077331
3,12,3240,1.142,94.8,1.6296461,6.517464137077331
3,12,3243,3.7035,95.9,14.906793,6.517464137077331
3,12,3252,25.378,96.9,19.584349,6.517464137077331
3,12,3259,28.451,95.0,18.056396,6.517464137077331
3,12,3262,1.4705,96.1,12.690292,6.517464137077331
3,12,3266,20.297,96.6,20.416113,6.517464137077331
3,12,3292,5.7211,72.017,9.282465,6.517464137077331
3,12,3297,32.089,95.9,21.460573,6.517464137077331
3,12,3298,15.936,96.317,2.4365048,6.517464137077331
3,12,3315,18.705,72.067,17.469738,6.517464137077331
3,12,3318,20.108,71.267,15.248514,6.517464137077331
3,12,3370,42.729,96.233,32.76577,6.517464137077331
3,12,3371,12.326,96.267,15.759802,6.517464137077331
3,12,3376,37.008,96.717,39.72206,6.517464137077331
