sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
12,18,186,4.7615,4.7615,3.15,3.15,17.48,3.7,0.0,6.1728845,7.3865614,18.74309099515279
12,18,186,6.156,1.3945,19.85,16.7,11.47,2.57,0.0,14.111332,5.618578,18.74309099515279
12,18,186,9.12,2.964,43.85,24.0,13.3,4.39,0.0,15.964718,2.8657427,18.74309099515279
12,18,186,11.083,1.963,94.85,51.0,12.87,5.79,0.0,15.403574,1.9332359,18.74309099515279
12,18,186,11.083,0.0,165.85,71.0,9.15,5.12,0.20845,13.554138,0.25286585,18.74309099515279
12,18,191,4.8096,4.8096,4.3,4.3,12.52,4.02,0.046512,3.4836056,2.8930814,18.74309099515279
12,18,191,7.4771,2.6675,19.8,15.5,9.64,3.16,0.0,5.4835935,3.5545578,18.74309099515279
12,18,191,8.8629,1.3858,45.8,26.0,10.51,5.47,0.47308,10.46198,2.7464452,18.74309099515279
12,18,191,9.9429,1.08,95.8,50.0,11.06,7.01,0.13,11.448462,2.3971455,18.74309099515279
12,18,191,10.545,0.6021,165.8,70.0,11.06,7.01,0.0,9.775675,1.3806579,18.74309099515279
12,18,206,2.2307,2.2307,1.1667,1.1667,13.6,2.3,0.0,2.2219117,2.5164402,18.74309099515279
12,18,206,7.559,5.3283,5.25,4.0833,16.1,2.2,0.09796,4.7628846,3.9508018,18.74309099515279
12,18,206,17.385,9.826,23.917,18.667,14.6,3.3,0.0053571,9.326193,3.2355163,18.74309099515279
12,18,206,21.909,4.524,49.667,25.75,13.4,3.0,0.0,12.687639,2.6254678,18.74309099515279
12,18,206,24.789,2.88,96.333,46.666,18.0,2.8,0.0021429,13.584409,1.7198167,18.74309099515279
12,18,206,28.074,3.285,170.5,74.167,14.6,3.3,0.10517,13.562434,1.8487186,18.74309099515279
12,18,911,-0.031,-0.031,1.0,1.0,5.1,3.1629,0.0,0.6639389,0.58683,18.74309099515279
12,18,911,2.9061,2.9371,3.3333,2.3333,5.1,3.1629,0.0,0.49230248,0.7599516,18.74309099515279
12,18,911,3.1131,0.207,6.5,3.1667,5.1,3.1629,0.0,0.96276724,0.944389,18.74309099515279
12,18,911,5.665,2.5519,23.417,16.917,7.9,4.4485,0.0,2.7710047,1.621556,18.74309099515279
12,18,911,9.4412,3.7762,47.333,23.916,8.8,2.265,0.12552,4.2447414,0.5812631,18.74309099515279
12,18,911,11.373,1.9318,95.667,48.334,7.6,2.9078,0.082816,6.466721,0.30850232,18.74309099515279
12,18,911,13.272,1.899,144.33,48.663,5.4,4.4383,0.01232,6.864329,-0.5198964,18.74309099515279
12,18,932,3.1296,3.1296,1.1667,1.1667,16.3,8.1827,0.16667,2.201698,2.0164082,18.74309099515279
12,18,932,4.9036,1.774,3.1667,2.0,16.3,8.1317,0.0,3.7027667,2.2476184,18.74309099515279
12,18,932,4.7881,-0.1155,5.25,2.0833,16.3,7.2134,0.0,6.703288,1.9136014,18.74309099515279
12,18,932,5.4769,0.6888,22.0,16.75,17.6,3.6832,0.11905,8.066508,1.9958801,18.74309099515279
12,18,932,5.4526,-0.0242999999999993,46.25,24.25,17.3,5.4994,0.0,9.248163,1.0282159,18.74309099515279
12,18,932,8.2498,2.7972,90.667,44.417,13.5,3.7343,0.12613,10.71351,0.57291657,18.74309099515279
12,18,932,9.3322,1.0824,139.83,49.163,17.9,4.4893,0.0,14.573375,-0.23165217,18.74309099515279
12,18,948,0.284,0.284,1.0,1.0,10.0,5.1014,0.0,1.1442999,1.1810615,18.74309099515279
12,18,948,2.67,2.386,3.0,2.0,10.0,5.1014,0.0,1.5006078,1.9695218,18.74309099515279
12,18,948,4.056,1.386,6.0,3.0,10.0,5.1014,0.0,4.0581203,1.9091196,18.74309099515279
12,18,948,6.144,2.088,24.0,18.0,9.3,5.3871,0.47778,5.9526362,2.0945628,18.74309099515279
12,18,948,7.9999,1.8559,51.667,27.667,9.0,5.3871,0.25271,8.17873,1.1787953,18.74309099515279
12,18,948,8.2453,0.2454,92.583,40.916,10.4,2.9792,0.04401,9.935656,0.71742713,18.74309099515279
12,18,948,9.1412,0.895899999999999,145.25,52.667,9.3,2.1222,0.0,11.382338,-0.15583909,18.74309099515279
12,18,950,1.95,1.95,1.0,1.0,10.0,9.6927,0.0,1.2513748,1.147573,18.74309099515279
12,18,950,5.474,3.524,3.0,2.0,10.0,9.6927,0.0,1.6891836,2.0073857,18.74309099515279
12,18,950,9.218,3.744,6.0,3.0,10.0,9.6927,0.0,4.355305,1.9781129,18.74309099515279
12,18,950,14.773,5.555,25.667,19.667,7.0,10.458,0.0,6.404864,2.1221201,18.74309099515279
12,18,950,16.158,1.385,50.0,24.333,8.0,5.1014,0.0,8.380963,1.0774584,18.74309099515279
12,18,950,20.446,4.288,94.167,44.167,3.5,4.0812,0.076923,10.425598,0.56759816,18.74309099515279
12,18,950,22.015,1.569,148.58,54.413,9.5,4.8464,0.0,15.345807,-0.21820769,18.74309099515279
12,18,955,0.54,0.54,1.0,1.0,10.0,5.1014,0.0,1.1586667,1.1973901,18.74309099515279
12,18,955,1.796,1.256,3.2,2.2,10.0,5.1014,0.0,1.5099539,1.9711807,18.74309099515279
12,18,955,2.426,0.63,6.2,3.0,10.0,5.1014,0.0,4.0907273,1.8942449,18.74309099515279
12,18,955,2.768,0.342,24.2,18.0,9.3,5.3871,0.47778,5.9643345,2.080151,18.74309099515279
12,18,955,2.8762,0.1082,51.25,27.05,9.0,5.3871,0.25878,8.17289,1.1894474,18.74309099515279
12,18,955,3.243,0.3668,92.0,40.75,10.4,2.9792,0.044172,9.887664,0.72026426,18.74309099515279
12,18,955,3.1902,-0.0528,144.83,52.83,9.3,2.1222,0.0,11.273092,-0.14966959,18.74309099515279
12,18,961,4.426,4.426,1.0,1.0,17.0,2.7548,2.2,1.6670104,1.878,18.74309099515279
12,18,961,5.6461,1.2201,3.0833,2.0833,17.0,2.7548,0.0,2.1549459,2.715568,18.74309099515279
12,18,961,7.0171,1.371,6.0833,3.0,17.0,2.7548,0.0,5.8483157,2.557042,18.74309099515279
12,18,961,8.1243,1.1072,23.417,17.3337,14.0,3.8057,0.54335,8.5524025,2.5368156,18.74309099515279
12,18,961,9.0049,0.880599999999999,47.167,23.75,16.0,4.071,0.02521,11.533136,1.6872656,18.74309099515279
12,18,961,9.7617,0.7568,94.417,47.25,15.0,2.8874,0.054968,11.97568,1.0792053,18.74309099515279
12,18,961,9.8115,0.0498000000000012,144.25,49.833,16.0,2.1018,0.084337,10.93288,0.30162087,18.74309099515279
12,18,980,5.012,5.012,3.5333,3.5333,18.5,3.97,0.0,2.4368653,2.8263755,18.74309099515279
12,18,980,8.592,3.58,6.0667,2.5334,19.8,3.63,0.0,4.6308336,3.3794458,18.74309099515279
12,18,980,9.7412,1.1492,23.017,16.9503,12.1,1.21,0.0,7.1307244,2.9983857,18.74309099515279
12,18,980,12.477,2.7358,47.05,24.033,16.1,1.61,0.0,10.318145,2.9916277,18.74309099515279
12,18,980,12.705,0.228,69.867,22.817,15.8,2.12,0.0,14.268651,1.5207882,18.74309099515279
12,18,980,12.902,0.196999999999999,119.17,49.303,13.6,1.9,0.0,16.245047,1.2736628,18.74309099515279
12,18,980,12.854,-0.048,167.13,47.96,15.3,1.38,0.0,16.945509,-0.28740373,18.74309099515279
12,18,1005,7.0592,7.0592,3.1667,3.1667,11.8,5.39,0.3125,3.2221198,2.8440669,18.74309099515279
12,18,1005,10.143,3.0838,5.0833,1.9166,12.2,5.47,0.73684,5.435142,3.3272362,18.74309099515279
12,18,1005,17.995,7.852,20.0,14.9167,11.6,5.56,0.18792,9.426493,2.8209684,18.74309099515279
12,18,1005,21.88,3.885,45.933,25.933,8.6,3.53,0.27027,10.517796,2.537361,18.74309099515279
12,18,1005,21.068,-0.811999999999998,70.5,24.567,7.8,4.08,0.21951,12.375776,1.6076739,18.74309099515279
12,18,1005,21.416,0.347999999999999,120.07,49.57,10.4,3.79,0.22177,11.539356,1.2323589,18.74309099515279
12,18,1005,21.328,-0.088000000000001,164.08,44.01,11.7,2.49,0.18182,10.271871,0.26227647,18.74309099515279
12,18,1008,2.3972,2.3972,2.5667,2.5667,19.9,1.46,0.0,4.700381,4.6038194,18.74309099515279
12,18,1008,5.7028,3.3056,5.8,3.2333,21.2,1.84,0.0,9.373489,4.8396044,18.74309099515279
12,18,1008,9.3877,3.6849,23.167,17.367,16.9,0.84,0.0,14.468685,3.9678442,18.74309099515279
12,18,1008,13.506,4.1183,49.117,25.95,15.8,2.04,0.0,17.192278,3.3274167,18.74309099515279
12,18,1008,16.148,2.642,72.967,23.85,16.3,2.26,0.0,18.285446,1.8665152,18.74309099515279
12,18,1008,16.922,0.774000000000001,128.25,55.283,17.5,1.58,0.0072333,15.872188,1.5914707,18.74309099515279
12,18,1008,17.127,0.204999999999998,169.32,41.07,16.1,2.25,0.014634,13.916977,0.11266774,18.74309099515279
12,18,1010,0.5248,0.5248,3.1833,3.1833,7.8,1.87,0.0,1.4657427,1.8400819,18.74309099515279
12,18,1010,1.0784,0.5536,6.4667,3.2834,10.1,1.31,0.0,2.024614,2.897112,18.74309099515279
12,18,1010,1.447,0.3686,25.933,19.4663,4.5,0.64,0.010309,4.0844154,2.5573745,18.74309099515279
12,18,1010,1.975,0.528,49.933,24.0,8.8,0.97,0.0,6.915222,2.5812926,18.74309099515279
12,18,1010,3.3963,1.4213,73.217,23.284,9.2,1.18,0.0,10.4327755,1.3225505,18.74309099515279
12,18,1010,3.3963,0.0,122.02,48.803,8.3,1.33,0.020534,11.689308,0.8937924,18.74309099515279
12,18,1010,5.6813,2.285,167.78,45.76,9.7,2.79,0.074398,11.223226,-0.06116493,18.74309099515279
12,18,1131,23.04,23.04,24.0,24.0,19.95,1.9099,0.0,21.118671,10.608104,18.74309099515279
12,18,1131,24.336,1.296,48.0,24.0,21.66,1.6682,0.0,25.396898,4.2273045,18.74309099515279
12,18,1131,24.72,0.384,72.0,24.0,22.11,1.7143,0.0,23.194254,2.805788,18.74309099515279
12,18,1131,24.72,0.0,168.0,96.0,20.02,1.7603,0.0020833,21.989155,2.7626705,18.74309099515279
12,18,1150,2.1405,2.1405,1.5,1.5,12.7,7.4,0.0,1.3513376,1.3491464,18.74309099515279
12,18,1150,8.065,5.9245,5.6,4.1,13.2,7.3,0.02439,2.1983283,2.6041954,18.74309099515279
12,18,1150,12.337,4.272,23.55,17.95,6.7,3.77,0.011142,3.9581883,2.565559,18.74309099515279
12,18,1150,14.773,2.436,50.317,26.767,10.3,3.72,0.003736,8.183688,2.5878422,18.74309099515279
12,18,1150,15.746,0.973000000000001,71.933,21.616,11.6,5.14,0.30532,11.080922,1.2191746,18.74309099515279
12,18,1150,16.758,1.012,144.23,72.297,10.7,2.93,0.02213,11.617355,1.1743977,18.74309099515279
12,18,1150,17.507,0.749000000000002,167.65,23.42,11.4,2.53,0.034164,11.22122,-0.3546457,18.74309099515279
12,18,1162,4.348,4.348,2.0167,2.0167,13.25,2.7,0.0,1.6452883,1.58339,18.74309099515279
12,18,1162,8.313,3.965,6.0833,4.0666,12.75,4.2,0.0,3.287462,3.1779904,18.74309099515279
12,18,1162,10.251,1.938,23.083,16.9997,10.1,3.4,0.017647,7.631936,2.5546749,18.74309099515279
12,18,1162,15.455,5.204,50.767,27.684,11.2,4.6,0.0,9.175978,2.4239476,18.74309099515279
12,18,1162,19.011,3.556,71.683,20.916,15.3,8.4,0.0,12.21686,2.1217716,18.74309099515279
12,18,1162,21.001,1.99,98.567,26.884,15.1,6.9,0.0037198,12.223075,1.7611706,18.74309099515279
12,18,1162,23.251,2.25,166.77,68.203,10.9,6.2,0.0,9.29316,0.5896921,18.74309099515279
12,18,1193,1.355,1.355,1.0,1.0,8.1,5.4179,0.0,1.161152,0.70879614,18.74309099515279
12,18,1193,3.0853,1.7303,5.0333,4.0333,7.8,5.5684,0.0,2.395946,2.2011797,18.74309099515279
12,18,1193,4.5016,1.4163,23.917,18.8837,4.1,3.6872,0.00052957,6.008457,1.9205551,18.74309099515279
12,18,1193,4.617,0.1154,52.783,28.866,4.3,3.3109,0.00034642,7.690436,2.2435155,18.74309099515279
12,18,1193,5.199,0.582,75.167,22.384,6.8,2.2574,0.0,9.296339,2.0458298,18.74309099515279
12,18,1193,5.3342,0.1352,142.75,67.583,8.4,3.3109,0.0014797,10.091775,1.2719054,18.74309099515279
12,18,1198,1.675,1.675,1.0,1.0,5.2,5.1131,0.2,1.009062,0.62386227,18.74309099515279
12,18,1198,1.7276,0.0526,5.05,4.05,4.4,4.5202,0.098765,2.2024252,2.1161742,18.74309099515279
12,18,1198,2.0874,0.3598,27.533,22.483,5.7,2.6677,0.0,5.406177,1.8763666,18.74309099515279
12,18,1198,3.4176,1.3302,53.617,26.084,6.6,2.89,0.0,7.3156204,2.2764559,18.74309099515279
12,18,1198,3.7266,0.309,81.7,28.083,7.9,4.8167,0.0,8.954598,2.0710864,18.74309099515279
12,18,1198,5.3561,1.6295,146.88,65.18,6.4,2.5195,0.00061365,9.636285,1.2492514,18.74309099515279
12,18,1202,4.476,4.476,1.0,1.0,2.7,4.8908,1.1,1.5283688,1.3185036,18.74309099515279
12,18,1202,6.6572,2.1812,5.1,4.1,5.1,4.2238,0.04878,3.1300044,3.1230981,18.74309099515279
12,18,1202,9.5949,2.9377,26.083,20.983,5.6,2.4454,0.0,6.090942,2.5103345,18.74309099515279
12,18,1202,13.961,4.3661,51.917,25.834,6.6,2.89,0.0,8.220007,3.001062,18.74309099515279
12,18,1202,16.929,2.968,80.183,28.266,7.9,4.8167,0.0,9.633494,2.6500614,18.74309099515279
12,18,1202,20.546,3.617,145.95,65.767,6.4,2.5195,0.00060821,10.617347,2.5868576,18.74309099515279
12,18,1222,0.155,0.155,1.0,1.0,15.4,2.4544,0.0,2.018414,2.1981077,18.74309099515279
12,18,1222,1.1075,0.9525,7.0667,6.0667,16.1,2.0709,0.0,4.3408327,3.1412206,18.74309099515279
12,18,1222,5.8955,4.788,24.8,17.7333,10.1,1.9942,0.0,7.6844206,2.5351403,18.74309099515279
12,18,1222,10.009,4.1135,49.733,24.933,12.3,2.9146,0.0,10.44609,2.215937,18.74309099515279
12,18,1222,11.868,1.859,74.183,24.45,12.4,4.9089,0.0,12.475092,1.5303204,18.74309099515279
12,18,1222,12.412,0.544,142.2,68.017,10.8,2.3777,0.0014702,14.923663,1.0042559,18.74309099515279
