sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
8,6,185,4.418,4.418,6.5,6.5,11.62,8.13,0.0,5.085718,,17.117883201440176
8,6,185,5.6186,1.2006,21.0,14.5,8.41,6.26,0.0,6.793957,,17.117883201440176
8,6,185,7.2675,1.6489,45.5,24.5,9.91,7.42,0.0,9.666395,,17.117883201440176
8,6,185,7.7018,0.4343,96.0,50.5,12.66,3.77,0.0,11.177816,,17.117883201440176
8,6,185,8.2469,0.5451,165.0,69.0,10.62,6.13,0.0,10.687027,,17.117883201440176
8,6,194,1.8792,1.8792,4.0,4.0,18.24,6.78,0.0,6.255273,,17.117883201440176
8,6,194,3.0557,1.1765,20.25,16.25,13.95,3.93,0.0,10.293116,,17.117883201440176
8,6,194,4.5353,1.4796,44.0,23.75,14.34,4.02,0.0,11.30448,,17.117883201440176
8,6,194,5.2265,0.691199999999999,92.0,48.0,13.1,2.84,0.0020833,10.88096,,17.117883201440176
8,6,194,5.2773,0.0508000000000006,164.5,72.5,10.67,3.52,0.049655,11.23782,,17.117883201440176
8,6,201,-0.44683,-0.44683,1.4167,1.4167,3.7,2.6,0.0,0.6714263,,17.117883201440176
8,6,201,-0.35187,0.09496,5.0,3.5833,5.4,2.5,0.0,2.7729714,,17.117883201440176
8,6,201,0.92481,1.27668,23.083,18.083,5.7,2.6,0.0,6.117241,,17.117883201440176
8,6,201,2.8836,1.95879,47.417,24.334,7.3,5.2,0.0,8.524065,,17.117883201440176
8,6,201,6.5594,3.6758,96.167,48.75,5.4,7.5,0.0020513,10.300585,,17.117883201440176
8,6,201,9.0318,2.4724,168.25,72.083,5.5,5.8,0.0055491,12.368685,,17.117883201440176
8,6,933,3.621,3.621,1.0,1.0,14.6,3.4996,1.8,1.1729932,,17.117883201440176
8,6,933,5.947,2.326,3.0,2.0,14.6,3.4996,0.0,3.9462662,,17.117883201440176
8,6,933,7.4673,1.5203,6.1667,3.1667,14.6,3.4996,0.0,4.8988776,,17.117883201440176
8,6,933,15.425,7.9577,24.75,18.5833,17.1,4.1934,0.17347,7.465895,,17.117883201440176
8,6,933,17.831,2.406,48.667,23.917,20.4,5.6116,0.0,10.726973,,17.117883201440176
8,6,933,20.823,2.992,95.283,46.616,20.2,3.6832,0.87273,12.076815,,17.117883201440176
8,6,933,20.871,0.0479999999999983,143.4,48.117,19.0,4.2546,0.099174,11.423315,,17.117883201440176
8,6,957,0.85,0.85,1.0833,1.0833,14.0,16.1,2.4,2.6143832,,17.117883201440176
8,6,957,2.354,1.504,3.0833,2.0,14.0,15.814,0.0,3.1724088,,17.117883201440176
8,6,957,3.434,1.08,6.0833,3.0,14.0,16.784,0.0,4.058361,,17.117883201440176
8,6,957,4.64,1.206,24.083,17.9997,14.0,5.6014,0.0,6.8231325,,17.117883201440176
8,6,957,6.272,1.632,48.5,24.417,16.0,14.141,0.0,8.202847,,17.117883201440176
8,6,957,8.0,1.728,98.917,50.417,17.0,28.374,0.045833,8.554117,,17.117883201440176
8,6,957,8.5604,0.5604,145.42,46.503,13.5,21.457,0.025696,7.2601714,,17.117883201440176
8,6,967,1.584,1.584,1.5,1.5,14.0,16.1,2.4,2.9063973,,17.117883201440176
8,6,967,3.95,2.366,3.25,1.75,14.0,15.814,0.0,3.2178144,,17.117883201440176
8,6,967,5.249,1.299,6.25,3.0,14.0,16.784,0.0,4.133131,,17.117883201440176
8,6,967,6.347,1.098,24.25,18.0,14.0,5.6014,0.0,6.815734,,17.117883201440176
8,6,967,7.883,1.536,48.25,24.0,16.0,14.141,0.0,8.21945,,17.117883201440176
8,6,967,9.755,1.872,97.917,49.667,17.0,28.374,0.045833,8.487768,,17.117883201440176
8,6,967,10.27,0.514999999999999,144.75,46.833,13.5,21.457,0.025641,7.1497726,,17.117883201440176
8,6,983,2.0412,2.0412,2.7,2.7,9.3,5.56,0.0,3.0848188,,17.117883201440176
8,6,983,3.8394,1.7982,6.4667,3.7667,10.0,4.89,0.0,4.6483793,,17.117883201440176
8,6,983,5.3706,1.5312,24.283,17.8163,7.0,3.62,0.27273,7.220066,,17.117883201440176
8,6,983,8.9066,3.536,50.35,26.067,9.4,6.79,0.0076923,13.361162,,17.117883201440176
8,6,983,10.255,1.3484,78.467,28.117,10.9,7.21,0.042705,17.915066,,17.117883201440176
8,6,983,12.367,2.112,121.58,43.113,10.0,5.79,0.083527,23.03733,,17.117883201440176
8,6,983,12.99,0.622999999999999,169.55,47.97,5.8,3.12,0.016701,32.006367,,17.117883201440176
8,6,985,1.8705,1.8705,2.85,2.85,9.8,5.51,0.0,3.2240138,,17.117883201440176
8,6,985,2.3361,0.4656,5.2667,2.4167,9.9,4.59,0.083333,4.2858286,,17.117883201440176
8,6,985,3.3405,1.0044,23.85,18.5833,6.8,3.56,0.24731,6.7633386,,17.117883201440176
8,6,985,7.1713,3.8308,48.367,24.517,9.5,6.93,0.0081967,13.231722,,17.117883201440176
8,6,985,9.5233,2.352,76.4,28.033,10.9,7.21,0.042857,18.078112,,17.117883201440176
8,6,985,11.1,1.5767,120.22,43.82,10.0,5.79,0.082192,23.848623,,17.117883201440176
