sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
2,23,183,3.4692,3.4692,6.0,6.0,13.77,4.31,0.0,1.3337017,2.7645235,17.558693623542787
2,23,183,5.5152,2.046,20.5,14.5,9.88,3.38,0.0,3.4202864,1.085254,17.558693623542787
2,23,183,5.5152,0.0,45.2,24.7,10.64,3.51,0.0,5.4248366,1.3223485,17.558693623542787
2,23,183,5.8272,0.312,93.2,48.0,9.45,4.26,0.0,6.9048624,1.6640079,17.558693623542787
2,23,183,6.9332,1.106,163.2,70.0,10.32,4.84,0.0,7.208864,0.59745693,17.558693623542787
2,23,193,7.7056,7.7056,4.0,4.0,18.24,6.78,0.0,7.9784465,10.790394,17.558693623542787
2,23,193,8.5472,0.841600000000001,20.0,16.0,13.63,3.79,0.0,18.025955,9.063723,17.558693623542787
2,23,193,9.9806,1.4334,43.85,23.85,14.34,4.02,0.0,23.151953,3.0803945,17.558693623542787
2,23,193,10.548,0.567399999999999,91.55,47.7,13.15,2.85,0.0020964,24.39376,2.2350614,17.558693623542787
2,23,193,10.809,0.260999999999999,164.05,72.5,10.67,3.52,0.049655,25.68852,1.4205556,17.558693623542787
2,23,198,7.1136,7.1136,6.5,6.5,9.51,5.27,0.0,1.0458122,2.504575,17.558693623542787
2,23,198,8.5755,1.4619,23.0,16.5,4.4,2.48,0.0,2.9811673,0.79851925,17.558693623542787
2,23,198,13.683,5.1075,47.0,24.0,10.08,7.59,0.0,5.0294347,1.720815,17.558693623542787
2,23,198,15.824,2.141,95.0,48.0,8.76,4.43,0.0,6.7693,1.6899246,17.558693623542787
2,23,198,19.481,3.657,172.0,77.0,11.54,6.09,0.0,7.875443,0.89763707,17.558693623542787
2,23,924,1.9767,1.9767,1.0833,1.0833,5.1,3.1629,0.0,2.2253592,0.7048272,17.558693623542787
2,23,924,3.0887,1.112,3.25,2.1667,5.1,3.1629,0.0,3.398199,-0.06932293,17.558693623542787
2,23,924,3.0743,-0.0143999999999997,5.6667,2.4167,5.1,3.1629,0.0,3.3229384,-0.09311032,17.558693623542787
2,23,924,6.8627,3.7884,22.083,16.4163,7.9,4.4485,0.0,5.0097203,2.5139596,17.558693623542787
2,23,924,11.504,4.6413,45.917,23.834,8.8,2.265,0.12605,6.6695514,1.6152551,17.558693623542787
2,23,924,14.788,3.284,94.25,48.333,7.6,2.9078,0.082816,8.61328,2.0639462,17.558693623542787
2,23,924,17.267,2.479,142.87,48.62,5.4,4.4383,0.012346,8.590254,1.4160576,17.558693623542787
2,23,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,1.908344,2.1579745,17.558693623542787
2,23,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,2.5008407,1.3994334,17.558693623542787
2,23,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,3.493761,0.7740425,17.558693623542787
2,23,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,5.217246,1.3642797,17.558693623542787
2,23,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,5.7369366,0.9179205,17.558693623542787
2,23,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,6.4851284,1.1451437,17.558693623542787
2,23,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,5.681412,1.1596599,17.558693623542787
2,23,932,3.1296,3.1296,1.1667,1.1667,16.3,8.1827,0.16667,2.182522,2.7706523,17.558693623542787
2,23,932,4.9036,1.774,3.1667,2.0,16.3,8.1317,0.0,3.4219046,1.956099,17.558693623542787
2,23,932,4.7881,-0.1155,5.25,2.0833,16.3,7.2134,0.0,4.5045285,0.9891541,17.558693623542787
2,23,932,5.4769,0.6888,22.0,16.75,17.6,3.6832,0.11905,6.4720135,1.4721954,17.558693623542787
2,23,932,5.4526,-0.0242999999999993,46.25,24.25,17.3,5.4994,0.0,7.5186324,0.874091,17.558693623542787
2,23,932,8.2498,2.7972,90.667,44.417,13.5,3.7343,0.12613,8.196803,0.39907125,17.558693623542787
2,23,932,9.3322,1.0824,139.83,49.163,17.9,4.4893,0.0,7.9199414,0.73858434,17.558693623542787
2,23,935,1.638,1.638,1.1667,1.1667,5.1,3.1629,0.0,2.2425709,0.7395688,17.558693623542787
2,23,935,2.614,0.976,3.3333,2.1666,5.1,3.1629,0.0,3.4076996,-0.07232991,17.558693623542787
2,23,935,2.8509,0.2369,5.6667,2.3334,5.1,3.1629,0.0,3.31502,-0.10079855,17.558693623542787
2,23,935,6.5859,3.735,22.25,16.5833,7.9,4.4485,0.0,5.0200357,2.522964,17.558693623542787
2,23,935,10.29,3.7041,46.0,23.75,8.8,2.265,0.12552,6.6682057,1.6092825,17.558693623542787
2,23,935,13.188,2.898,94.333,48.333,7.6,2.9078,0.082816,8.610732,2.0628629,17.558693623542787
2,23,935,15.274,2.086,142.85,48.517,5.4,4.4383,0.012371,8.584553,1.4097934,17.558693623542787
2,23,945,1.094,1.094,1.0,1.0,10.2,1.1529,0.0,2.623496,1.3812696,17.558693623542787
2,23,945,1.8059,0.7119,3.0,2.0,10.2,1.6223,0.0,4.0333805,1.3068234,17.558693623542787
2,23,945,2.7903,0.9844,6.0,3.0,10.2,2.3059,0.0,5.1479836,0.75256634,17.558693623542787
2,23,945,5.7587,2.9684,24.083,18.083,8.1,2.0406,0.0,6.5746827,2.2660246,17.558693623542787
2,23,945,9.9475,4.1888,48.0,23.917,7.7,3.8975,0.042017,7.252675,1.5460753,17.558693623542787
2,23,945,12.355,2.4075,95.667,47.667,6.8,4.3056,0.072034,8.122221,1.4776646,17.558693623542787
2,23,945,13.885,1.53,143.67,48.003,5.3,3.0915,0.0,7.1511245,0.7428148,17.558693623542787
2,23,946,1.028,1.028,1.0,1.0,10.0,9.6927,0.0,1.8102293,1.9280726,17.558693623542787
2,23,946,1.802,0.774,3.0,2.0,10.0,9.6927,0.0,3.1057742,1.9745255,17.558693623542787
2,23,946,2.4432,0.6412,5.75,2.75,10.0,9.6927,0.0,4.471668,1.4739932,17.558693623542787
2,23,946,4.9453,2.5021,24.833,19.083,7.0,10.458,0.0,6.3454866,2.7046394,17.558693623542787
2,23,946,7.1809,2.2356,49.083,24.25,8.0,5.1014,0.0,7.1391635,1.0742588,17.558693623542787
2,23,946,9.6064,2.4255,93.167,44.084,3.5,4.0812,0.077098,7.378644,0.70800984,17.558693623542787
2,23,946,10.915,1.3086,147.33,54.163,9.5,4.8464,0.0,7.3426566,0.8911913,17.558693623542787
2,23,951,1.9657,1.9657,1.0833,1.0833,10.0,5.1014,0.0,1.8913893,1.4679129,17.558693623542787
2,23,951,4.5777,2.612,3.0833,2.0,10.0,5.1014,0.0,3.0861635,1.6277364,17.558693623542787
2,23,951,6.5397,1.962,6.0833,3.0,10.0,5.1014,0.0,4.502917,1.0567168,17.558693623542787
2,23,951,6.8619,0.3222,24.0,17.9167,9.3,5.3871,0.48045,6.209547,1.8216412,17.558693623542787
2,23,951,7.8377,0.9758,52.667,28.667,9.0,5.3871,0.2439,7.3472266,1.3168523,17.558693623542787
2,23,951,7.3445,-0.4932,93.75,41.083,10.4,2.9792,0.043796,7.718384,1.0816318,17.558693623542787
2,23,951,7.5014,0.1569,146.08,52.33,9.3,2.1222,0.0,7.4101696,0.9065132,17.558693623542787
2,23,984,3.3604,3.3604,3.0667,3.0667,17.7,4.04,0.0,4.555603,4.7093043,17.558693623542787
2,23,984,8.7592,5.3988,6.4333,3.3666,19.7,3.52,0.0,8.631268,3.9579277,17.558693623542787
2,23,984,10.064,1.3048,23.95,17.5167,12.0,1.18,0.0,11.686511,2.9722505,17.558693623542787
2,23,984,13.496,3.432,47.933,23.983,16.1,1.61,0.0,13.001475,2.2182412,17.558693623542787
2,23,984,13.267,-0.229000000000001,70.817,22.884,15.8,2.12,0.0,12.899419,0.84688246,17.558693623542787
