sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
0,21,195,8.6395,8.6395,4.7,4.7,11.82,7.47,0.0,8.002895,9.90201,20.448613373438516
0,21,195,12.389,3.7495,23.4,18.7,8.68,6.75,0.0,16.6026,6.2927504,20.448613373438516
0,21,195,14.392,2.003,44.4,21.0,10.97,5.91,0.0,17.22647,1.2352746,20.448613373438516
0,21,195,15.882,1.49,94.9,50.5,12.48,5.52,0.091089,17.591675,0.4026136,20.448613373438516
0,21,195,18.5,2.618,162.9,68.0,13.03,5.91,0.041176,18.647861,0.010921687,20.448613373438516
0,21,196,1.868,1.868,4.5,4.5,11.82,7.47,0.0,2.9188476,3.3819044,20.448613373438516
0,21,196,2.3637,0.4957,23.35,18.85,8.68,6.75,0.0,6.1835413,3.3133562,20.448613373438516
0,21,196,3.2037,0.84,44.35,21.0,10.97,5.91,0.0,8.863382,3.274246,20.448613373438516
0,21,196,4.0572,0.8535,94.85,50.5,12.48,5.52,0.091089,11.395605,2.4960015,20.448613373438516
0,21,196,4.5944,0.5372,162.85,68.0,13.03,5.91,0.041176,13.256265,0.86402965,20.448613373438516
0,21,200,0.22185,0.22185,2.25,2.25,3.6,2.5,0.0,0.41835445,0.39497778,20.448613373438516
0,21,200,2.4662,2.24435,4.8333,2.5833,3.3,2.9,0.0,0.73811686,1.2781144,20.448613373438516
0,21,200,3.8748,1.4086,20.75,15.9167,-1.9,1.9,0.0,3.4052644,2.5626945,20.448613373438516
0,21,200,4.3997,0.5249,94.667,73.917,-1.6,3.7,0.082525,11.445628,3.955508,20.448613373438516
0,21,200,5.1117,0.712,165.17,70.503,0.3,3.0,0.22837,15.805058,0.7168863,20.448613373438516
0,21,927,4.408,4.408,1.0,1.0,16.3,8.1827,0.2,4.276333,4.7476673,20.448613373438516
0,21,927,7.924,3.516,3.0,2.0,16.3,8.1317,0.0,6.256841,4.4740868,20.448613373438516
0,21,927,8.104,0.179999999999999,6.0,3.0,16.3,7.2134,0.0,6.9277287,2.0869765,20.448613373438516
0,21,927,8.5615,0.457500000000001,24.25,18.25,17.6,3.6832,0.10929,10.355458,2.89232,20.448613373438516
0,21,927,9.655,1.0935,48.583,24.333,17.3,5.4994,0.0,13.756543,2.103596,20.448613373438516
0,21,927,10.139,0.484,92.583,44.0,13.5,3.7343,0.12727,17.426456,2.6947925,20.448613373438516
0,21,927,8.904,-1.235,142.0,49.417,17.9,4.4893,0.0,19.806908,1.3553221,20.448613373438516
0,21,940,5.108,5.108,1.0,1.0,16.3,8.1827,0.2,4.276333,4.7476673,20.448613373438516
0,21,940,7.052,1.944,3.0,2.0,16.3,8.1317,0.0,6.256841,4.4740868,20.448613373438516
0,21,940,7.658,0.606000000000001,6.0,3.0,16.3,7.2134,0.0,6.9277287,2.0869765,20.448613373438516
0,21,940,8.118,0.46,24.383,18.383,17.6,3.6832,0.1087,10.374576,2.902123,20.448613373438516
0,21,940,8.847,0.728999999999999,48.717,24.334,17.3,5.4994,0.0,13.767506,2.1024194,20.448613373438516
0,21,940,8.1526,-0.6944,92.133,43.416,13.5,3.7343,0.12903,17.372585,2.6710095,20.448613373438516
0,21,940,9.5498,1.3972,142.05,49.917,17.9,4.4893,0.0,19.79499,1.3806832,20.448613373438516
0,21,957,0.85,0.85,1.0833,1.0833,14.0,16.1,2.4,1.3800229,1.3882782,20.448613373438516
0,21,957,2.354,1.504,3.0833,2.0,14.0,15.814,0.0,1.5997554,1.9480666,20.448613373438516
0,21,957,3.434,1.08,6.0833,3.0,14.0,16.784,0.0,4.6134167,1.725678,20.448613373438516
0,21,957,4.64,1.206,24.083,17.9997,14.0,5.6014,0.0,7.602399,1.5063958,20.448613373438516
0,21,957,6.272,1.632,48.5,24.417,16.0,14.141,0.0,9.702127,1.3256037,20.448613373438516
0,21,957,8.0,1.728,98.917,50.417,17.0,28.374,0.045833,11.476943,1.9069448,20.448613373438516
0,21,957,8.5604,0.5604,145.42,46.503,13.5,21.457,0.025696,11.233894,0.6292839,20.448613373438516
0,21,958,2.208,2.208,1.0833,1.0833,10.0,5.1014,0.0,1.4449672,0.7929055,20.448613373438516
0,21,958,3.73,1.522,3.0833,2.0,10.0,5.1014,0.0,1.035035,1.0664037,20.448613373438516
0,21,958,5.221,1.491,6.0833,3.0,10.0,5.1014,0.0,3.4343271,1.0877687,20.448613373438516
0,21,958,6.481,1.26,24.083,17.9997,9.3,5.3871,0.47778,6.650608,2.0593514,20.448613373438516
0,21,958,6.3076,-0.1734,53.0,28.917,9.0,5.3871,0.24221,8.01263,0.601267,20.448613373438516
0,21,958,5.818,-0.4896,93.75,40.75,10.4,2.9792,0.044118,8.023962,0.44210073,20.448613373438516
0,21,958,6.2404,0.422400000000001,146.5,52.75,9.3,2.1222,0.0,7.9917345,0.3445885,20.448613373438516
0,21,965,1.27,1.27,1.0,1.0,10.0,9.6927,0.0,1.5178424,1.2620022,20.448613373438516
0,21,965,3.748,2.478,3.0,2.0,10.0,9.6927,0.0,1.4577448,1.7459235,20.448613373438516
0,21,965,6.2148,2.4668,5.8333,2.8333,10.0,9.6927,0.0,3.7407713,1.5607411,20.448613373438516
0,21,965,11.849,5.6342,24.917,19.0837,7.0,10.458,0.0,6.987075,2.7409022,20.448613373438516
0,21,965,13.515,1.666,49.417,24.5,8.0,5.1014,0.0,8.002526,1.170475,20.448613373438516
0,21,965,15.53,2.015,93.167,43.75,3.5,4.0812,0.077626,7.340503,0.9534724,20.448613373438516
0,21,965,16.503,0.973000000000001,147.42,54.253,9.5,4.8464,0.0,7.6742363,1.0492458,20.448613373438516
