sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
4,21,184,8.2802,8.2802,5.15,5.15,11.15,8.27,0.0,6.795705,8.290396,20.271705420811973
4,21,184,9.4622,1.182,20.15,15.0,8.43,6.23,0.0,6.7274895,1.758655,20.271705420811973
4,21,184,11.235,1.7728,45.15,25.0,10.0,7.3,0.0,10.809849,1.6812123,20.271705420811973
4,21,184,12.195,0.960000000000001,95.45,50.3,12.7,3.77,0.0,12.1662,1.0770043,20.271705420811973
4,21,184,12.965,0.77,164.15,68.7,10.57,6.16,0.010189,14.903702,2.1125433,20.271705420811973
4,21,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.4855261,1.7734455,20.271705420811973
4,21,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,4.5488806,3.0581748,20.271705420811973
4,21,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,8.849663,4.4926987,20.271705420811973
4,21,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,16.19333,3.8250892,20.271705420811973
4,21,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,18.088257,2.6233017,20.271705420811973
4,21,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,18.165167,1.7550405,20.271705420811973
4,21,208,1.4489,1.4489,1.4167,1.4167,19.0,4.1,0.0,2.2621512,2.609278,20.271705420811973
4,21,208,2.6703,1.2214,4.25,2.8333,20.1,2.4,0.0,4.7050605,2.2384698,20.271705420811973
4,21,208,5.0198,2.3495,25.417,21.167,17.8,1.1,0.0,8.406017,3.6042128,20.271705420811973
4,21,208,5.7801,0.7603,48.667,23.25,14.9,1.5,0.0,11.968249,1.8199748,20.271705420811973
4,21,208,7.7201,1.94,97.167,48.5,15.5,1.4,0.11546,11.310794,1.0601591,20.271705420811973
4,21,208,9.2932,1.5731,169.0,71.833,14.9,2.0,0.0027842,10.083759,-0.39705148,20.271705420811973
4,21,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,1.9443064,3.1418936,20.271705420811973
4,21,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,3.6953607,1.5946072,20.271705420811973
4,21,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,5.0358367,1.192813,20.271705420811973
4,21,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,6.00415,1.3702022,20.271705420811973
4,21,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,6.3636365,-0.36148897,20.271705420811973
