sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
3,17,182,7.148,7.148,4.0,4.0,8.2,8.1,0.0,9.576481,9.082306,25.988853895664214
3,17,182,8.2921,1.1441,21.0,17.0,4.45,3.98,0.0,10.05717,2.6191308,25.988853895664214
3,17,182,11.831,3.5389,44.75,23.75,7.22,6.57,0.0084211,11.20113,2.5142996,25.988853895664214
3,17,182,12.632,0.801,92.99,48.24,10.04,4.86,0.05597,13.321934,3.0375826,25.988853895664214
3,17,182,16.419,3.787,164.99,72.0,12.13,5.38,0.088889,15.750696,2.3262517,25.988853895664214
3,17,184,8.2802,8.2802,5.15,5.15,11.15,8.27,0.0,8.2400055,8.509368,25.988853895664214
3,17,184,9.4622,1.182,20.15,15.0,8.43,6.23,0.0,7.834362,2.9293263,25.988853895664214
3,17,184,11.235,1.7728,45.15,25.0,10.0,7.3,0.0,9.67905,3.2530153,25.988853895664214
3,17,184,12.195,0.960000000000001,95.45,50.3,12.7,3.77,0.0,12.058159,1.3451749,25.988853895664214
3,17,184,12.965,0.77,164.15,68.7,10.57,6.16,0.010189,14.165871,1.2965156,25.988853895664214
3,17,197,6.0246,6.0246,6.85,6.85,9.51,5.27,0.0,8.117851,8.352287,25.988853895664214
3,17,197,7.2418,1.2172,23.85,17.0,4.4,2.48,0.0,5.8760095,2.110614,25.988853895664214
3,17,197,7.2418,0.0,47.15,23.3,10.08,7.59,0.0,10.145855,3.7304776,25.988853895664214
3,17,197,9.6718,2.43,95.75,48.6,8.76,4.43,0.0,13.105274,1.5148932,25.988853895664214
3,17,197,15.272,5.6002,172.05,76.3,11.54,6.09,0.0,14.691786,2.3381693,25.988853895664214
3,17,933,3.621,3.621,1.0,1.0,14.6,3.4996,1.8,4.00062,3.3573108,25.988853895664214
3,17,933,5.947,2.326,3.0,2.0,14.6,3.4996,0.0,6.321437,3.0514114,25.988853895664214
3,17,933,7.4673,1.5203,6.1667,3.1667,14.6,3.4996,0.0,7.6822968,1.1418363,25.988853895664214
3,17,933,15.425,7.9577,24.75,18.5833,17.1,4.1934,0.17347,9.163005,2.5979466,25.988853895664214
3,17,933,17.831,2.406,48.667,23.917,20.4,5.6116,0.0,10.121175,1.274949,25.988853895664214
3,17,933,20.823,2.992,95.283,46.616,20.2,3.6832,0.87273,10.413166,1.2570282,25.988853895664214
3,17,933,20.871,0.0479999999999983,143.4,48.117,19.0,4.2546,0.099174,8.944389,0.4886748,25.988853895664214
3,17,940,5.108,5.108,1.0,1.0,16.3,8.1827,0.2,4.068105,3.3248987,25.988853895664214
3,17,940,7.052,1.944,3.0,2.0,16.3,8.1317,0.0,7.4661617,3.4754574,25.988853895664214
3,17,940,7.658,0.606000000000001,6.0,3.0,16.3,7.2134,0.0,7.309478,1.2328919,25.988853895664214
3,17,940,8.118,0.46,24.383,18.383,17.6,3.6832,0.1087,9.456808,2.1280453,25.988853895664214
3,17,940,8.847,0.728999999999999,48.717,24.334,17.3,5.4994,0.0,9.785563,0.8122803,25.988853895664214
3,17,940,8.1526,-0.6944,92.133,43.416,13.5,3.7343,0.12903,9.394872,2.4399755,25.988853895664214
3,17,940,9.5498,1.3972,142.05,49.917,17.9,4.4893,0.0,8.151794,2.0213614,25.988853895664214
3,17,949,1.6159,1.6159,1.0833,1.0833,9.0,8.4174,0.0,1.8347416,1.7501329,25.988853895664214
3,17,949,4.4431,2.8272,3.0,1.9167,9.0,8.4174,0.0,4.1041613,2.5028548,25.988853895664214
3,17,949,7.9501,3.507,6.0,3.0,9.0,8.4174,0.0,6.7398763,1.9989165,25.988853895664214
3,17,949,8.9875,1.0374,25.167,19.167,7.0,5.1014,0.065934,8.291624,2.3871677,25.988853895664214
3,17,949,9.3667,0.379199999999999,48.833,23.666,10.0,6.887,0.0,9.221026,1.3438798,25.988853895664214
3,17,949,9.4625,0.0958000000000006,96.75,47.917,12.5,10.08,0.0,11.481939,1.5598489,25.988853895664214
3,17,949,9.4625,0.0,145.5,48.75,12.0,4.979,0.0,11.531136,0.94648015,25.988853895664214
3,17,955,0.54,0.54,1.0,1.0,10.0,5.1014,0.0,1.53288,1.5234772,25.988853895664214
3,17,955,1.796,1.256,3.2,2.2,10.0,5.1014,0.0,3.468111,2.3913972,25.988853895664214
3,17,955,2.426,0.63,6.2,3.0,10.0,5.1014,0.0,6.1063395,2.1224968,25.988853895664214
3,17,955,2.768,0.342,24.2,18.0,9.3,5.3871,0.47778,8.219757,2.6344807,25.988853895664214
3,17,955,2.8762,0.1082,51.25,27.05,9.0,5.3871,0.25878,8.512234,1.393832,25.988853895664214
3,17,955,3.243,0.3668,92.0,40.75,10.4,2.9792,0.044172,9.629625,0.7911335,25.988853895664214
3,17,955,3.1902,-0.0528,144.83,52.83,9.3,2.1222,0.0,9.570206,0.6984664,25.988853895664214
3,17,973,0.7409,0.7409,3.1,3.1,9.2,1.3,0.0,2.0469575,2.569919,25.988853895664214
3,17,973,0.9623,0.2214,5.8667,2.7667,10.8,1.19,0.0,3.847341,2.1276233,25.988853895664214
3,17,973,2.4263,1.464,24.367,18.5003,3.8,0.59,0.010929,5.3595743,2.1076896,25.988853895664214
3,17,973,2.9618,0.5355,49.9,25.533,8.8,0.97,0.0,6.301701,0.72458255,25.988853895664214
3,17,973,3.7674,0.8056,71.2,21.3,9.2,1.18,0.0,7.847546,0.43226543,25.988853895664214
3,17,973,4.0608,0.293400000000001,120.12,48.92,8.3,1.33,0.02045,8.515818,0.13479057,25.988853895664214
3,17,973,4.8816,0.820799999999999,165.73,45.61,9.7,2.79,0.074561,8.303751,0.3972533,25.988853895664214
3,17,979,2.5942,2.5942,3.4333,3.4333,21.2,1.31,0.0,8.742279,4.5748534,25.988853895664214
3,17,979,6.0426,3.4484,18.233,14.7997,16.0,0.74,0.0,14.166493,5.65651,25.988853895664214
3,17,979,11.477,5.4344,44.267,26.034,15.8,2.04,0.0,20.68049,3.942292,25.988853895664214
3,17,979,12.97,1.493,68.0,23.733,16.3,2.26,0.0,23.228302,1.0410815,25.988853895664214
3,17,979,13.996,1.026,122.07,54.07,17.5,1.58,0.0074074,21.430683,0.17805639,25.988853895664214
3,17,979,14.458,0.462,164.2,42.13,16.1,2.25,0.014286,21.716045,0.49565282,25.988853895664214
3,17,981,1.2015,1.2015,2.6667,2.6667,15.8,4.07,0.14815,1.6663495,1.2578646,25.988853895664214
3,17,981,2.5875,1.386,5.7,3.0333,16.2,3.57,0.0,2.5147853,1.5268868,25.988853895664214
3,17,981,6.6454,4.0579,24.433,18.733,13.7,3.9,0.38503,6.0818863,2.2271821,25.988853895664214
3,17,981,7.4518,0.8064,49.65,25.217,12.9,3.13,0.11111,8.743586,1.8769668,25.988853895664214
3,17,981,8.36,0.908199999999999,73.65,24.0,12.1,2.95,0.066946,8.935234,0.561725,25.988853895664214
3,17,981,10.002,1.642,120.53,46.88,15.3,3.32,0.021322,9.614294,0.1832203,25.988853895664214
3,17,981,10.1,0.097999999999999,169.7,49.17,16.9,2.6,0.07332,8.576155,0.24838915,25.988853895664214
3,17,987,5.332,5.332,4.3333,4.3333,12.8,4.13,0.0,4.84098,5.2147956,25.988853895664214
3,17,987,10.709,5.377,18.65,14.3167,10.2,3.18,0.055944,10.039196,5.573373,25.988853895664214
3,17,987,13.194,2.485,42.567,23.917,9.8,3.68,0.14226,14.8011,3.7607486,25.988853895664214
3,17,987,14.712,1.518,67.917,25.35,9.2,3.21,0.0,18.42735,2.236664,25.988853895664214
3,17,987,14.945,0.233000000000001,114.47,46.553,10.7,2.27,0.0,16.023983,0.6609446,25.988853895664214
3,17,987,15.824,0.879,166.2,51.73,11.2,3.75,0.0077369,18.733828,1.1126882,25.988853895664214
3,17,995,1.1154,1.1154,3.25,3.25,16.4,3.52,0.0,2.6861753,2.3952625,25.988853895664214
3,17,995,2.6679,1.5525,23.95,20.7,11.6,1.76,0.0,5.6153727,4.3698654,25.988853895664214
3,17,995,3.3477,0.6798,44.617,20.667,13.5,1.63,0.0,11.718656,2.6972058,25.988853895664214
3,17,995,3.4197,0.0720000000000001,68.65,24.033,16.1,1.61,0.0,15.445947,0.43929163,25.988853895664214
3,17,995,3.7041,0.2844,116.1,47.45,14.2,1.83,0.0,13.561455,0.09165397,25.988853895664214
3,17,995,3.4651,-0.239,163.97,47.87,14.7,1.85,0.0,13.628597,0.3106629,25.988853895664214
3,17,1012,20.912,20.912,3.3,3.3,20.7,3.31,0.0,13.516633,7.920867,25.988853895664214
3,17,1012,30.472,9.56,7.3167,4.0167,20.8,3.65,0.0,22.504438,8.231261,25.988853895664214
3,17,1012,30.955,0.482999999999997,25.233,17.9163,13.2,1.32,0.0,23.726004,3.6227558,25.988853895664214
3,17,1012,32.455,1.5,49.067,23.834,16.3,2.26,0.0,26.46435,3.8551452,25.988853895664214
3,17,1012,34.444,1.989,72.55,23.483,17.2,1.9,0.0,26.149933,1.6274568,25.988853895664214
3,17,1012,34.251,-0.193000000000005,120.7,48.15,16.5,1.44,0.016632,25.09975,1.2367054,25.988853895664214
3,17,1012,34.391,0.140000000000001,168.3,47.6,18.6,2.2,0.0,23.156301,0.604447,25.988853895664214
3,17,1136,27.336,27.336,24.0,24.0,24.46,1.8178,0.0,32.323414,24.507141,25.988853895664214
3,17,1136,27.361,0.0250000000000021,48.5,24.5,22.77,1.07,0.0,30.156424,1.6019107,25.988853895664214
3,17,1136,28.159,0.797999999999998,72.0,23.5,22.01,1.093,0.0,27.222254,0.720935,25.988853895664214
3,17,1136,28.159,0.0,168.0,96.0,21.2,1.047,0.0,24.582329,0.33846346,25.988853895664214
3,17,1148,3.0608,3.0608,1.85,1.85,12.7,7.4,0.0,1.8479977,1.9810151,25.988853895664214
3,17,1148,8.4688,5.408,5.85,4.0,13.2,7.3,0.025,5.4368286,5.158455,25.988853895664214
3,17,1148,12.981,4.5122,23.9,18.05,6.7,3.77,0.01108,9.407152,3.2082608,25.988853895664214
3,17,1148,15.458,2.477,50.817,26.917,10.3,3.72,0.0037152,12.83514,2.7021673,25.988853895664214
3,17,1148,16.038,0.58,72.3,21.483,11.6,5.14,0.30722,14.4940605,0.802086,25.988853895664214
3,17,1148,17.051,1.013,144.72,72.42,10.7,2.93,0.022094,14.31485,0.95656,25.988853895664214
3,17,1148,17.308,0.257000000000001,168.03,23.31,11.4,2.53,0.03431,15.748314,0.36305442,25.988853895664214
3,17,1161,5.1055,5.1055,2.1167,2.1167,13.25,3.2,0.0,3.8527625,3.7739341,25.988853895664214
3,17,1161,9.8984,4.7929,6.2167,4.1,12.75,4.22,0.0,9.054334,3.5102308,25.988853895664214
3,17,1161,12.591,2.6926,23.367,17.1503,10.1,3.3,0.017493,12.403571,3.163711,25.988853895664214
3,17,1161,15.929,3.338,51.417,28.05,11.2,4.6,0.0,15.346629,3.0999043,25.988853895664214
3,17,1161,18.026,2.097,72.383,20.966,15.3,8.4,0.0,17.712618,2.5448825,25.988853895664214
3,17,1161,20.147,2.121,99.233,26.85,15.1,6.9,0.0037244,19.119263,2.9482758,25.988853895664214
3,17,1161,21.58,1.433,167.5,68.267,10.9,6.2,0.0,21.447,1.5696164,25.988853895664214
3,17,1207,6.487,6.487,1.0,1.0,16.3,3.5106,0.0,4.692485,4.6297145,25.988853895664214
3,17,1207,17.424,10.937,5.0167,4.0167,16.1,3.8032,0.0,11.6224165,7.116301,25.988853895664214
3,17,1207,23.726,6.302,22.717,17.7003,11.4,2.4135,0.0056497,16.444016,5.4485445,25.988853895664214
3,17,1207,26.995,3.269,47.3,24.583,13.4,2.7792,0.0,17.61263,3.827809,25.988853895664214
3,17,1207,31.177,4.182,73.767,26.467,13.2,1.8284,0.0,18.931503,3.071493,25.988853895664214
3,17,1207,34.358,3.181,164.65,90.883,12.9,3.8032,0.00022006,24.493196,4.3098407,25.988853895664214
3,17,1209,3.376,3.376,1.0,1.0,16.0,3.4375,0.0,4.1391354,4.010783,25.988853895664214
3,17,1209,9.1114,5.7354,4.95,3.95,16.3,3.73,0.0,10.821603,6.5959797,25.988853895664214
3,17,1209,18.061,8.9496,23.517,18.567,11.3,2.4135,0.005386,15.78108,5.3561296,25.988853895664214
3,17,1209,22.782,4.721,48.367,24.85,13.4,2.7792,0.0,17.113691,3.695555,25.988853895664214
3,17,1209,25.113,2.331,74.85,26.483,13.2,1.8284,0.0,18.69252,3.142011,25.988853895664214
3,17,1209,30.932,5.819,165.78,90.93,12.9,3.8032,0.00021994,24.290724,3.8167675,25.988853895664214
3,17,1216,4.617,4.617,1.0,1.0,20.2,3.5282,0.0,3.7456515,3.8042676,25.988853895664214
3,17,1216,22.065,17.448,7.0,6.0,18.2,3.2981,0.0,8.965624,7.0400386,25.988853895664214
3,17,1216,25.333,3.268,19.817,12.817,11.5,2.5311,0.0,10.131007,1.9695698,25.988853895664214
3,17,1216,30.606,5.273,46.583,26.766,13.3,3.1447,0.0,15.67092,4.5026283,25.988853895664214
3,17,1216,32.749,2.143,73.033,26.45,15.3,2.1476,0.0,18.423557,1.7146541,25.988853895664214
3,17,1216,34.51,1.761,165.75,92.717,13.3,1.6874,0.0010786,18.772118,1.6211373,25.988853895664214
3,17,1218,3.134,3.134,1.0,1.0,20.0,3.9885,0.0,3.2712758,3.1661716,25.988853895664214
3,17,1218,7.706,4.572,7.0,6.0,17.1,3.068,0.0,7.6780014,6.2853737,25.988853895664214
3,17,1218,8.621,0.915,19.2,12.2,11.3,2.6078,0.0,9.406346,1.9192291,25.988853895664214
3,17,1218,21.493,12.872,46.3,27.1,13.5,3.068,0.0,15.438434,4.5452385,25.988853895664214
3,17,1218,23.584,2.091,71.483,25.183,15.3,2.1476,0.0,17.79473,1.8086044,25.988853895664214
