sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
14,22,201,-0.44683,-0.44683,1.4167,1.4167,3.7,2.6,0.0,0.43601346,0.15938115,15.406939967473347
14,22,201,-0.35187,0.09496,5.0,3.5833,5.4,2.5,0.0,3.3304265,1.3175163,15.406939967473347
14,22,201,0.92481,1.27668,23.083,18.083,5.7,2.6,0.0,5.0587645,2.0163553,15.406939967473347
14,22,201,2.8836,1.95879,47.417,24.334,7.3,5.2,0.0,9.23123,2.6861548,15.406939967473347
14,22,201,6.5594,3.6758,96.167,48.75,5.4,7.5,0.0020513,12.51155,2.6100576,15.406939967473347
14,22,201,9.0318,2.4724,168.25,72.083,5.5,5.8,0.0055491,15.830948,2.3557389,15.406939967473347
14,22,203,1.7841,1.7841,1.5,1.5,8.9,2.8,0.0,2.0572793,1.733621,15.406939967473347
14,22,203,5.1678,3.3837,4.5,3.0,12.2,3.7,0.0,4.216266,1.6998999,15.406939967473347
14,22,203,5.77,0.6022,22.75,18.25,9.5,3.3,0.44384,8.231744,3.2215347,15.406939967473347
14,22,203,6.1289,0.3589,47.5,24.75,7.7,3.0,0.032323,13.23797,3.296705,15.406939967473347
14,22,203,9.0274,2.8985,95.25,47.75,11.3,4.2,0.0,16.482845,3.0041685,15.406939967473347
14,22,203,10.119,1.0916,168.0,72.75,8.1,4.5,0.13196,21.513435,3.0954053,15.406939967473347
14,22,209,0.76438,0.76438,1.0833,1.0833,19.5,3.2,0.0,3.0020123,3.1225317,15.406939967473347
14,22,209,1.9127,1.14832,3.75,2.6667,20.4,2.1,0.0,6.1282315,3.1765878,15.406939967473347
14,22,209,3.9192,2.0065,24.5,20.75,17.7,1.1,0.0,9.712926,3.2790523,15.406939967473347
14,22,209,5.1282,1.209,47.75,23.25,14.9,1.5,0.0,11.81912,2.618355,15.406939967473347
14,22,209,5.993,0.864800000000001,96.333,48.583,15.5,1.4,0.11527,13.08327,2.12943,15.406939967473347
14,22,209,6.9472,0.954199999999999,168.08,71.747,14.9,2.0,0.0027875,16.078444,2.4182258,15.406939967473347
14,22,914,0.465,0.465,1.0,1.0,10.2,1.1529,0.0,1.3739989,1.9313648,15.406939967473347
14,22,914,0.731,0.266,3.0833,2.0833,10.2,1.6223,0.0,2.5351353,1.2464997,15.406939967473347
14,22,914,0.971,0.24,5.3333,2.25,10.2,2.3059,0.0,3.4570754,1.397686,15.406939967473347
14,22,914,2.1113,1.1403,23.417,18.0837,8.1,2.0406,0.0,5.5123773,2.3947399,15.406939967473347
14,22,914,3.9755,1.8642,47.25,23.833,7.7,3.8975,0.041841,7.6120057,2.1243124,15.406939967473347
14,22,914,5.4542,1.4787,94.417,47.167,6.8,4.3056,0.071279,9.9563,2.002056,15.406939967473347
