sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
1,18,185,4.418,4.418,6.5,6.5,11.62,8.13,0.0,4.5618696,4.2337637,22.630584613482156
1,18,185,5.6186,1.2006,21.0,14.5,8.41,6.26,0.0,5.2953153,3.5911148,22.630584613482156
1,18,185,7.2675,1.6489,45.5,24.5,9.91,7.42,0.0,10.569288,3.3917234,22.630584613482156
1,18,185,7.7018,0.4343,96.0,50.5,12.66,3.77,0.0,10.731362,2.2879407,22.630584613482156
1,18,185,8.2469,0.5451,165.0,69.0,10.62,6.13,0.0,13.357252,0.43537468,22.630584613482156
1,18,194,1.8792,1.8792,4.0,4.0,18.24,6.78,0.0,8.098735,5.5529513,22.630584613482156
1,18,194,3.0557,1.1765,20.25,16.25,13.95,3.93,0.0,11.979687,3.47848,22.630584613482156
1,18,194,4.5353,1.4796,44.0,23.75,14.34,4.02,0.0,14.063557,3.0453837,22.630584613482156
1,18,194,5.2265,0.691199999999999,92.0,48.0,13.1,2.84,0.0020833,11.71273,1.7478936,22.630584613482156
1,18,194,5.2773,0.0508000000000006,164.5,72.5,10.67,3.52,0.049655,12.48553,0.39880154,22.630584613482156
1,18,207,1.7365,1.7365,0.75,0.75,13.7,2.3,0.0,3.0930367,1.6731428,22.630584613482156
1,18,207,4.8156,3.0791,5.4167,4.6667,16.5,2.4,0.10714,13.045435,5.3633122,22.630584613482156
1,18,207,8.9799,4.1643,23.917,18.5003,14.4,3.3,0.0,17.278997,4.671193,22.630584613482156
1,18,207,10.835,1.8551,49.333,25.416,13.5,3.0,0.0,17.71194,3.6624165,22.630584613482156
1,18,207,12.406,1.571,96.083,46.75,18.0,2.8,0.002139,19.817629,3.241923,22.630584613482156
1,18,207,14.106,1.7,170.33,74.247,14.6,3.3,0.10505,25.22929,0.8146293,22.630584613482156
1,18,921,0.969,0.969,1.0,1.0,2.8,7.0808,0.6,0.45884383,0.2690091,22.630584613482156
1,18,921,1.289,0.32,3.0,2.0,2.8,7.846,0.0,0.4929182,0.4710219,22.630584613482156
1,18,921,1.4378,0.1488,4.5,1.5,2.8,7.04,0.0,1.5291619,0.277,22.630584613482156
1,18,921,3.6074,2.1696,23.667,19.167,4.9,7.8664,0.0625,4.870027,2.3464057,22.630584613482156
1,18,921,5.1674,1.56,47.667,24.0,6.3,11.264,0.0,6.1648912,1.8536135,22.630584613482156
1,18,921,10.936,5.7686,94.583,46.916,6.9,12.478,0.034115,7.818319,2.54781,22.630584613482156
1,18,921,14.35,3.414,144.75,50.167,8.3,9.1214,0.0,10.257969,0.39247945,22.630584613482156
1,18,927,4.408,4.408,1.0,1.0,16.3,8.1827,0.2,3.8500285,4.2015667,22.630584613482156
1,18,927,7.924,3.516,3.0,2.0,16.3,8.1317,0.0,10.69609,5.176378,22.630584613482156
1,18,927,8.104,0.179999999999999,6.0,3.0,16.3,7.2134,0.0,12.676913,3.1018004,22.630584613482156
1,18,927,8.5615,0.457500000000001,24.25,18.25,17.6,3.6832,0.10929,13.405868,2.54153,22.630584613482156
1,18,927,9.655,1.0935,48.583,24.333,17.3,5.4994,0.0,13.570324,1.224907,22.630584613482156
1,18,927,10.139,0.484,92.583,44.0,13.5,3.7343,0.12727,14.914161,2.0106068,22.630584613482156
1,18,927,8.904,-1.235,142.0,49.417,17.9,4.4893,0.0,14.640844,1.8679317,22.630584613482156
1,18,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,2.23465,1.9553679,22.630584613482156
1,18,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,4.862756,1.3008851,22.630584613482156
1,18,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,5.6293674,0.46711606,22.630584613482156
1,18,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,6.3399625,0.87369955,22.630584613482156
1,18,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,6.8764944,0.33604985,22.630584613482156
1,18,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,6.9400234,0.33004943,22.630584613482156
1,18,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,8.361422,0.35399944,22.630584613482156
1,18,948,0.284,0.284,1.0,1.0,10.0,5.1014,0.0,1.6508154,1.2270306,22.630584613482156
1,18,948,2.67,2.386,3.0,2.0,10.0,5.1014,0.0,5.717469,2.263516,22.630584613482156
1,18,948,4.056,1.386,6.0,3.0,10.0,5.1014,0.0,7.2205424,1.8739252,22.630584613482156
1,18,948,6.144,2.088,24.0,18.0,9.3,5.3871,0.47778,8.273072,2.9383194,22.630584613482156
1,18,948,7.9999,1.8559,51.667,27.667,9.0,5.3871,0.25271,8.621834,2.1367679,22.630584613482156
1,18,948,8.2453,0.2454,92.583,40.916,10.4,2.9792,0.04401,8.091862,0.9962354,22.630584613482156
1,18,948,9.1412,0.895899999999999,145.25,52.667,9.3,2.1222,0.0,8.733425,0.37811986,22.630584613482156
1,18,955,0.54,0.54,1.0,1.0,10.0,5.1014,0.0,1.6860563,1.2568562,22.630584613482156
1,18,955,1.796,1.256,3.2,2.2,10.0,5.1014,0.0,5.7548943,2.2814887,22.630584613482156
1,18,955,2.426,0.63,6.2,3.0,10.0,5.1014,0.0,7.2347655,1.8674053,22.630584613482156
1,18,955,2.768,0.342,24.2,18.0,9.3,5.3871,0.47778,8.246388,2.9219098,22.630584613482156
1,18,955,2.8762,0.1082,51.25,27.05,9.0,5.3871,0.25878,8.56535,2.0871005,22.630584613482156
1,18,955,3.243,0.3668,92.0,40.75,10.4,2.9792,0.044172,8.044855,0.986615,22.630584613482156
1,18,955,3.1902,-0.0528,144.83,52.83,9.3,2.1222,0.0,8.676392,0.37720188,22.630584613482156
1,18,988,3.2528,3.2528,3.8333,3.8333,12.1,3.05,0.0,2.5877461,3.0705874,22.630584613482156
1,18,988,8.0108,4.758,23.45,19.6167,10.9,3.17,0.0,6.1039624,3.6298587,22.630584613482156
1,18,988,9.4622,1.4514,48.133,24.683,10.0,3.48,0.065041,10.050434,2.6632676,22.630584613482156
1,18,988,9.5315,0.0693000000000001,71.283,23.15,10.9,3.76,0.42424,10.262964,0.97973216,22.630584613482156
1,18,988,9.582,0.0505000000000013,121.8,50.517,8.4,3.49,0.035644,9.024199,0.34896898,22.630584613482156
1,18,988,9.6686,0.0865999999999989,165.13,43.33,7.1,2.59,0.1709,8.343511,0.3470888,22.630584613482156
1,18,999,2.0575,2.0575,2.5333,2.5333,13.5,3.52,0.0,0.45884383,2.3562765,22.630584613482156
1,18,999,4.9883,2.9308,5.9333,3.4,15.6,3.74,0.0,1.8426361,2.655545,22.630584613482156
1,18,999,7.9043,2.916,23.917,17.9837,10.8,1.41,0.0,6.453036,2.3367164,22.630584613482156
1,18,999,11.178,3.2737,50.317,26.4,14.2,2.09,0.0,13.544113,2.0774136,22.630584613482156
1,18,999,12.162,0.984,74.4,24.083,16.1,1.61,0.0,13.7581835,0.84662944,22.630584613482156
1,18,999,12.673,0.510999999999999,121.0,46.6,14.2,1.83,0.0,13.960405,0.37747484,22.630584613482156
1,18,999,13.16,0.487,169.75,48.75,14.7,1.85,0.0,12.730636,0.3857102,22.630584613482156
1,18,1005,7.0592,7.0592,3.1667,3.1667,11.8,5.39,0.3125,2.9847045,3.7556674,22.630584613482156
1,18,1005,10.143,3.0838,5.0833,1.9166,12.2,5.47,0.73684,5.9748573,3.6894588,22.630584613482156
1,18,1005,17.995,7.852,20.0,14.9167,11.6,5.56,0.18792,9.8018465,2.7993624,22.630584613482156
1,18,1005,21.88,3.885,45.933,25.933,8.6,3.53,0.27027,13.545438,2.4522123,22.630584613482156
1,18,1005,21.068,-0.811999999999998,70.5,24.567,7.8,4.08,0.21951,15.269591,1.9050746,22.630584613482156
1,18,1005,21.416,0.347999999999999,120.07,49.57,10.4,3.79,0.22177,13.35959,0.6357104,22.630584613482156
1,18,1005,21.328,-0.088000000000001,164.08,44.01,11.7,2.49,0.18182,11.081451,0.36100274,22.630584613482156
1,18,1007,2.517,2.517,3.0167,3.0167,8.9,4.43,0.0,0.45884383,1.8302467,22.630584613482156
1,18,1007,13.74,11.223,24.0,20.9833,9.6,7.45,0.0095694,5.481952,4.122234,22.630584613482156
1,18,1007,22.99,9.25,52.217,28.217,10.9,7.21,0.042553,12.106141,4.1351604,22.630584613482156
