sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
2,17,183,3.4692,3.4692,6.0,6.0,13.77,4.31,0.0,2.481037,2.2802365,25.835522429148355
2,17,183,5.5152,2.046,20.5,14.5,9.88,3.38,0.0,5.0503054,2.7002802,25.835522429148355
2,17,183,5.5152,0.0,45.2,24.7,10.64,3.51,0.0,7.5811067,1.9752271,25.835522429148355
2,17,183,5.8272,0.312,93.2,48.0,9.45,4.26,0.0,8.78294,1.5760758,25.835522429148355
2,17,183,6.9332,1.106,163.2,70.0,10.32,4.84,0.0,8.904356,1.1863556,25.835522429148355
2,17,193,7.7056,7.7056,4.0,4.0,18.24,6.78,0.0,8.287323,7.2726107,25.835522429148355
2,17,193,8.5472,0.841600000000001,20.0,16.0,13.63,3.79,0.0,16.372385,4.1464243,25.835522429148355
2,17,193,9.9806,1.4334,43.85,23.85,14.34,4.02,0.0,21.124676,4.319698,25.835522429148355
2,17,193,10.548,0.567399999999999,91.55,47.7,13.15,2.85,0.0020964,24.58693,4.2247815,25.835522429148355
2,17,193,10.809,0.260999999999999,164.05,72.5,10.67,3.52,0.049655,24.48686,2.8439903,25.835522429148355
2,17,198,7.1136,7.1136,6.5,6.5,9.51,5.27,0.0,2.656537,2.4289048,25.835522429148355
2,17,198,8.5755,1.4619,23.0,16.5,4.4,2.48,0.0,5.327633,2.9433866,25.835522429148355
2,17,198,13.683,5.1075,47.0,24.0,10.08,7.59,0.0,8.027683,2.2887979,25.835522429148355
2,17,198,15.824,2.141,95.0,48.0,8.76,4.43,0.0,9.257185,1.7525613,25.835522429148355
2,17,198,19.481,3.657,172.0,77.0,11.54,6.09,0.0,9.556208,1.4506819,25.835522429148355
2,17,924,1.9767,1.9767,1.0833,1.0833,5.1,3.1629,0.0,0.95726293,0.5468409,25.835522429148355
2,17,924,3.0887,1.112,3.25,2.1667,5.1,3.1629,0.0,2.1260195,1.8556533,25.835522429148355
2,17,924,3.0743,-0.0143999999999997,5.6667,2.4167,5.1,3.1629,0.0,4.3377633,1.7936895,25.835522429148355
2,17,924,6.8627,3.7884,22.083,16.4163,7.9,4.4485,0.0,6.9991345,2.3084216,25.835522429148355
2,17,924,11.504,4.6413,45.917,23.834,8.8,2.265,0.12605,8.642332,1.7607324,25.835522429148355
2,17,924,14.788,3.284,94.25,48.333,7.6,2.9078,0.082816,9.756018,2.0638375,25.835522429148355
2,17,924,17.267,2.479,142.87,48.62,5.4,4.4383,0.012346,9.205718,1.1803548,25.835522429148355
2,17,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,1.864787,1.8031266,25.835522429148355
2,17,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,3.070267,1.6339247,25.835522429148355
2,17,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,4.4733067,1.4732718,25.835522429148355
2,17,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,5.945588,1.9065571,25.835522429148355
2,17,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,6.9492893,1.2312322,25.835522429148355
2,17,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,7.7297373,1.0172236,25.835522429148355
2,17,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,7.1473007,0.59622574,25.835522429148355
2,17,932,3.1296,3.1296,1.1667,1.1667,16.3,8.1827,0.16667,2.204621,2.1573977,25.835522429148355
2,17,932,4.9036,1.774,3.1667,2.0,16.3,8.1317,0.0,3.9264174,2.102512,25.835522429148355
2,17,932,4.7881,-0.1155,5.25,2.0833,16.3,7.2134,0.0,5.506946,1.8215058,25.835522429148355
2,17,932,5.4769,0.6888,22.0,16.75,17.6,3.6832,0.11905,7.242881,2.2160559,25.835522429148355
2,17,932,5.4526,-0.0242999999999993,46.25,24.25,17.3,5.4994,0.0,8.192454,1.2792768,25.835522429148355
2,17,932,8.2498,2.7972,90.667,44.417,13.5,3.7343,0.12613,8.601002,0.90710807,25.835522429148355
2,17,932,9.3322,1.0824,139.83,49.163,17.9,4.4893,0.0,8.171159,0.59190226,25.835522429148355
2,17,935,1.638,1.638,1.1667,1.1667,5.1,3.1629,0.0,0.95917255,0.5524062,25.835522429148355
2,17,935,2.614,0.976,3.3333,2.1666,5.1,3.1629,0.0,2.1251862,1.8512771,25.835522429148355
2,17,935,2.8509,0.2369,5.6667,2.3334,5.1,3.1629,0.0,4.335556,1.789403,25.835522429148355
2,17,935,6.5859,3.735,22.25,16.5833,7.9,4.4485,0.0,7.0024443,2.307808,25.835522429148355
2,17,935,10.29,3.7041,46.0,23.75,8.8,2.265,0.12552,8.63852,1.7549586,25.835522429148355
2,17,935,13.188,2.898,94.333,48.333,7.6,2.9078,0.082816,9.752753,2.0612037,25.835522429148355
2,17,935,15.274,2.086,142.85,48.517,5.4,4.4383,0.012371,9.199524,1.1758075,25.835522429148355
2,17,945,1.094,1.094,1.0,1.0,10.2,1.1529,0.0,1.6191231,1.2946621,25.835522429148355
2,17,945,1.8059,0.7119,3.0,2.0,10.2,1.6223,0.0,3.118984,1.7331455,25.835522429148355
2,17,945,2.7903,0.9844,6.0,3.0,10.2,2.3059,0.0,4.9318576,1.5090356,25.835522429148355
2,17,945,5.7587,2.9684,24.083,18.083,8.1,2.0406,0.0,6.943527,2.0201364,25.835522429148355
