sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
4,22,184,8.2802,8.2802,5.15,5.15,11.15,8.27,0.0,8.137599,8.202902,17.166655933856966
4,22,184,9.4622,1.182,20.15,15.0,8.43,6.23,0.0,10.120415,3.921912,17.166655933856966
4,22,184,11.235,1.7728,45.15,25.0,10.0,7.3,0.0,10.019002,2.2988167,17.166655933856966
4,22,184,12.195,0.960000000000001,95.45,50.3,12.7,3.77,0.0,13.55739,2.1473877,17.166655933856966
4,22,184,12.965,0.77,164.15,68.7,10.57,6.16,0.010189,13.798205,1.3557208,17.166655933856966
4,22,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.4321578,1.9091461,17.166655933856966
4,22,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,4.7940006,2.9749973,17.166655933856966
4,22,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,7.8805804,2.8459792,17.166655933856966
4,22,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,11.206095,2.736839,17.166655933856966
4,22,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,12.640089,1.7970116,17.166655933856966
4,22,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,20.723492,1.6740263,17.166655933856966
4,22,208,1.4489,1.4489,1.4167,1.4167,19.0,4.1,0.0,1.987778,2.81941,17.166655933856966
4,22,208,2.6703,1.2214,4.25,2.8333,20.1,2.4,0.0,5.251599,2.5235922,17.166655933856966
4,22,208,5.0198,2.3495,25.417,21.167,17.8,1.1,0.0,7.4812055,2.7437594,17.166655933856966
4,22,208,5.7801,0.7603,48.667,23.25,14.9,1.5,0.0,10.143829,2.2024925,17.166655933856966
4,22,208,7.7201,1.94,97.167,48.5,15.5,1.4,0.11546,10.332172,1.4630773,17.166655933856966
4,22,208,9.2932,1.5731,169.0,71.833,14.9,2.0,0.0027842,14.981667,1.0406826,17.166655933856966
4,22,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,1.1489928,2.5030525,17.166655933856966
4,22,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,3.192932,1.2351713,17.166655933856966
4,22,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,3.5826237,1.0324237,17.166655933856966
4,22,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,6.2239623,1.1713586,17.166655933856966
4,22,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,7.314724,0.68623716,17.166655933856966
4,22,918,8.6,0.9636,90.167,43.834,13.5,3.7343,0.12785,7.8645067,0.6487008,17.166655933856966
4,22,918,10.634,2.034,139.75,49.583,17.9,4.4893,0.0,7.870972,0.30003148,17.166655933856966
