sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
13,24,183,3.4692,3.4692,6.0,6.0,13.77,4.31,0.0,4.043166,3.5450675,12.934240472316741
13,24,183,5.5152,2.046,20.5,14.5,9.88,3.38,0.0,5.935011,1.9032831,12.934240472316741
13,24,183,5.5152,0.0,45.2,24.7,10.64,3.51,0.0,9.139091,2.0668442,12.934240472316741
13,24,183,5.8272,0.312,93.2,48.0,9.45,4.26,0.0,10.831098,0.87769955,12.934240472316741
13,24,183,6.9332,1.106,163.2,70.0,10.32,4.84,0.0,12.622214,1.8557216,12.934240472316741
13,24,191,4.8096,4.8096,4.3,4.3,12.52,4.02,0.046512,4.6562476,4.1076794,12.934240472316741
13,24,191,7.4771,2.6675,19.8,15.5,9.64,3.16,0.0,6.1691637,2.6310425,12.934240472316741
13,24,191,8.8629,1.3858,45.8,26.0,10.51,5.47,0.47308,7.77246,2.3829558,12.934240472316741
13,24,191,9.9429,1.08,95.8,50.0,11.06,7.01,0.13,9.07197,1.6745888,12.934240472316741
13,24,191,10.545,0.6021,165.8,70.0,11.06,7.01,0.0,12.343209,1.7168059,12.934240472316741
13,24,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.3774954,1.4705709,12.934240472316741
13,24,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,4.9964585,3.032504,12.934240472316741
13,24,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,10.236865,3.6608737,12.934240472316741
13,24,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,15.019402,3.4383318,12.934240472316741
13,24,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,17.87984,2.0128615,12.934240472316741
13,24,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,18.574142,1.3974909,12.934240472316741
13,24,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,2.3949685,3.0345166,12.934240472316741
13,24,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,3.2373013,1.3173643,12.934240472316741
13,24,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,2.795676,0.60221386,12.934240472316741
13,24,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,5.952193,1.7172235,12.934240472316741
13,24,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,8.076736,0.9622741,12.934240472316741
13,24,918,8.6,0.9636,90.167,43.834,13.5,3.7343,0.12785,8.573451,0.6255768,12.934240472316741
13,24,918,10.634,2.034,139.75,49.583,17.9,4.4893,0.0,8.199435,0.22067972,12.934240472316741
13,24,931,0.205,0.205,1.0,1.0,17.5,4.6219,0.2,3.5240724,4.148805,12.934240472316741
13,24,931,2.841,2.636,3.0,2.0,17.5,4.6219,0.0,6.302015,3.0389385,12.934240472316741
13,24,931,3.756,0.915,6.0,3.0,17.5,4.6219,0.0,6.2326603,1.6763129,12.934240472316741
13,24,931,7.9185,4.1625,24.483,18.483,13.8,2.8874,0.28108,7.362393,1.7768859,12.934240472316741
13,24,931,9.27,1.3515,50.017,25.534,8.7,5.7544,0.11765,7.960795,1.0163876,12.934240472316741
13,24,931,11.023,1.753,98.667,48.65,10.4,5.0402,0.10267,8.050611,0.8606448,12.934240472316741
13,24,931,9.3878,-1.6352,146.72,48.053,13.6,2.1732,0.079002,9.662284,0.38539517,12.934240472316741
13,24,956,1.752,1.752,1.1667,1.1667,9.0,8.4174,0.0,1.6137974,2.0729048,12.934240472316741
13,24,956,6.0252,4.2732,3.0,1.8333,9.0,8.4174,0.0,3.1202223,2.4272594,12.934240472316741
13,24,956,8.3532,2.328,6.0,3.0,9.0,8.4174,0.0,4.6959753,1.6939526,12.934240472316741
13,24,956,9.3906,1.0374,25.217,19.217,7.0,5.1014,0.065934,7.705796,2.4547832,12.934240472316741
13,24,956,9.9054,0.514800000000001,48.833,23.616,10.0,6.887,0.0,8.523541,1.4517931,12.934240472316741
13,24,956,10.049,0.143599999999999,96.75,47.917,12.5,10.08,0.0,10.172592,1.6659201,12.934240472316741
13,24,956,10.098,0.0490000000000013,145.43,48.68,12.0,4.979,0.0,10.495161,0.6841699,12.934240472316741
13,24,961,4.426,4.426,1.0,1.0,17.0,2.7548,2.2,2.8881984,2.3362036,12.934240472316741
