sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
1,7,185,4.418,4.418,6.5,6.5,11.62,8.13,0.0,4.1281414,,17.743044257164
1,7,185,5.6186,1.2006,21.0,14.5,8.41,6.26,0.0,7.8961425,,17.743044257164
1,7,185,7.2675,1.6489,45.5,24.5,9.91,7.42,0.0,9.786139,,17.743044257164
1,7,185,7.7018,0.4343,96.0,50.5,12.66,3.77,0.0,11.138415,,17.743044257164
1,7,185,8.2469,0.5451,165.0,69.0,10.62,6.13,0.0,13.294614,,17.743044257164
1,7,194,1.8792,1.8792,4.0,4.0,18.24,6.78,0.0,5.5054893,,17.743044257164
1,7,194,3.0557,1.1765,20.25,16.25,13.95,3.93,0.0,11.125819,,17.743044257164
1,7,194,4.5353,1.4796,44.0,23.75,14.34,4.02,0.0,13.270606,,17.743044257164
1,7,194,5.2265,0.691199999999999,92.0,48.0,13.1,2.84,0.0020833,14.507939,,17.743044257164
1,7,194,5.2773,0.0508000000000006,164.5,72.5,10.67,3.52,0.049655,17.097126,,17.743044257164
1,7,207,1.7365,1.7365,0.75,0.75,13.7,2.3,0.0,2.4381146,,17.743044257164
1,7,207,4.8156,3.0791,5.4167,4.6667,16.5,2.4,0.10714,6.4681554,,17.743044257164
1,7,207,8.9799,4.1643,23.917,18.5003,14.4,3.3,0.0,10.57666,,17.743044257164
1,7,207,10.835,1.8551,49.333,25.416,13.5,3.0,0.0,13.309235,,17.743044257164
1,7,207,12.406,1.571,96.083,46.75,18.0,2.8,0.002139,15.970605,,17.743044257164
1,7,207,14.106,1.7,170.33,74.247,14.6,3.3,0.10505,17.915197,,17.743044257164
1,7,921,0.969,0.969,1.0,1.0,2.8,7.0808,0.6,0.9439769,,17.743044257164
1,7,921,1.289,0.32,3.0,2.0,2.8,7.846,0.0,2.2860672,,17.743044257164
1,7,921,1.4378,0.1488,4.5,1.5,2.8,7.04,0.0,3.796373,,17.743044257164
1,7,921,3.6074,2.1696,23.667,19.167,4.9,7.8664,0.0625,7.4332156,,17.743044257164
1,7,921,5.1674,1.56,47.667,24.0,6.3,11.264,0.0,9.940591,,17.743044257164
1,7,921,10.936,5.7686,94.583,46.916,6.9,12.478,0.034115,10.809606,,17.743044257164
1,7,921,14.35,3.414,144.75,50.167,8.3,9.1214,0.0,11.649383,,17.743044257164
1,7,927,4.408,4.408,1.0,1.0,16.3,8.1827,0.2,4.960725,,17.743044257164
1,7,927,7.924,3.516,3.0,2.0,16.3,8.1317,0.0,7.5964694,,17.743044257164
1,7,927,8.104,0.179999999999999,6.0,3.0,16.3,7.2134,0.0,8.395486,,17.743044257164
1,7,927,8.5615,0.457500000000001,24.25,18.25,17.6,3.6832,0.10929,12.222388,,17.743044257164
1,7,927,9.655,1.0935,48.583,24.333,17.3,5.4994,0.0,15.767031,,17.743044257164
1,7,927,10.139,0.484,92.583,44.0,13.5,3.7343,0.12727,19.040318,,17.743044257164
1,7,927,8.904,-1.235,142.0,49.417,17.9,4.4893,0.0,20.901962,,17.743044257164
1,7,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,2.4778469,,17.743044257164
1,7,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,3.2085667,,17.743044257164
1,7,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,5.039723,,17.743044257164
1,7,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,8.171773,,17.743044257164
1,7,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,9.466488,,17.743044257164
1,7,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,10.77117,,17.743044257164
1,7,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,11.719958,,17.743044257164
1,7,948,0.284,0.284,1.0,1.0,10.0,5.1014,0.0,2.2773578,,17.743044257164
1,7,948,2.67,2.386,3.0,2.0,10.0,5.1014,0.0,3.9717493,,17.743044257164
1,7,948,4.056,1.386,6.0,3.0,10.0,5.1014,0.0,5.7968116,,17.743044257164
1,7,948,6.144,2.088,24.0,18.0,9.3,5.3871,0.47778,9.23619,,17.743044257164
1,7,948,7.9999,1.8559,51.667,27.667,9.0,5.3871,0.25271,11.780358,,17.743044257164
1,7,948,8.2453,0.2454,92.583,40.916,10.4,2.9792,0.04401,12.411027,,17.743044257164
1,7,948,9.1412,0.895899999999999,145.25,52.667,9.3,2.1222,0.0,13.350574,,17.743044257164
1,7,955,0.54,0.54,1.0,1.0,10.0,5.1014,0.0,2.2773578,,17.743044257164
1,7,955,1.796,1.256,3.2,2.2,10.0,5.1014,0.0,4.018682,,17.743044257164
1,7,955,2.426,0.63,6.2,3.0,10.0,5.1014,0.0,5.8436384,,17.743044257164
1,7,955,2.768,0.342,24.2,18.0,9.3,5.3871,0.47778,9.2324095,,17.743044257164
1,7,955,2.8762,0.1082,51.25,27.05,9.0,5.3871,0.25878,11.723533,,17.743044257164
1,7,955,3.243,0.3668,92.0,40.75,10.4,2.9792,0.044172,12.369657,,17.743044257164
1,7,955,3.1902,-0.0528,144.83,52.83,9.3,2.1222,0.0,13.366462,,17.743044257164
1,7,988,3.2528,3.2528,3.8333,3.8333,12.1,3.05,0.0,3.7944984,,17.743044257164
1,7,988,8.0108,4.758,23.45,19.6167,10.9,3.17,0.0,9.830653,,17.743044257164
1,7,988,9.4622,1.4514,48.133,24.683,10.0,3.48,0.065041,13.012748,,17.743044257164
1,7,988,9.5315,0.0693000000000001,71.283,23.15,10.9,3.76,0.42424,11.907401,,17.743044257164
1,7,988,9.582,0.0505000000000013,121.8,50.517,8.4,3.49,0.035644,13.191497,,17.743044257164
1,7,988,9.6686,0.0865999999999989,165.13,43.33,7.1,2.59,0.1709,14.181818,,17.743044257164
1,7,999,2.0575,2.0575,2.5333,2.5333,13.5,3.52,0.0,4.1014323,,17.743044257164
1,7,999,4.9883,2.9308,5.9333,3.4,15.6,3.74,0.0,7.7945447,,17.743044257164
1,7,999,7.9043,2.916,23.917,17.9837,10.8,1.41,0.0,11.859005,,17.743044257164
1,7,999,11.178,3.2737,50.317,26.4,14.2,2.09,0.0,15.809562,,17.743044257164
1,7,999,12.162,0.984,74.4,24.083,16.1,1.61,0.0,17.947176,,17.743044257164
1,7,999,12.673,0.510999999999999,121.0,46.6,14.2,1.83,0.0,19.602081,,17.743044257164
1,7,999,13.16,0.487,169.75,48.75,14.7,1.85,0.0,22.178001,,17.743044257164
1,7,1005,7.0592,7.0592,3.1667,3.1667,11.8,5.39,0.3125,4.215931,,17.743044257164
1,7,1005,10.143,3.0838,5.0833,1.9166,12.2,5.47,0.73684,6.0911407,,17.743044257164
1,7,1005,17.995,7.852,20.0,14.9167,11.6,5.56,0.18792,9.701874,,17.743044257164
1,7,1005,21.88,3.885,45.933,25.933,8.6,3.53,0.27027,12.509601,,17.743044257164
1,7,1005,21.068,-0.811999999999998,70.5,24.567,7.8,4.08,0.21951,13.117955,,17.743044257164
1,7,1005,21.416,0.347999999999999,120.07,49.57,10.4,3.79,0.22177,14.055066,,17.743044257164
1,7,1005,21.328,-0.088000000000001,164.08,44.01,11.7,2.49,0.18182,15.296635,,17.743044257164
1,7,1007,2.517,2.517,3.0167,3.0167,8.9,4.43,0.0,2.5428712,,17.743044257164
1,7,1007,13.74,11.223,24.0,20.9833,9.6,7.45,0.0095694,9.386391,,17.743044257164
1,7,1007,22.99,9.25,52.217,28.217,10.9,7.21,0.042553,12.704516,,17.743044257164
1,7,1007,23.903,0.913,72.583,20.366,10.3,5.81,0.098522,11.830482,,17.743044257164
1,7,1007,25.495,1.592,119.42,46.837,6.9,3.99,0.055556,13.023236,,17.743044257164
1,7,1007,25.065,-0.43,167.12,47.7,8.7,3.29,0.062893,15.834996,,17.743044257164
1,7,1013,0.9152,0.9152,2.6167,2.6167,16.1,3.79,0.0,4.154716,,17.743044257164
1,7,1013,2.6802,1.765,5.2,2.5833,16.6,4.53,0.0,7.264958,,17.743044257164
1,7,1013,6.9722,4.292,23.7,18.5,13.4,3.75,0.4,11.186007,,17.743044257164
1,7,1013,9.4442,2.472,47.717,24.017,12.9,3.13,0.11667,14.64304,,17.743044257164
1,7,1013,10.615,1.1708,71.617,23.9,12.1,2.95,0.066946,16.153643,,17.743044257164
1,7,1013,12.166,1.551,118.6,46.983,15.3,3.32,0.021277,18.083195,,17.743044257164
1,7,1013,12.362,0.196,167.63,49.03,16.9,2.6,0.073469,20.668589,,17.743044257164
1,7,1136,27.336,27.336,24.0,24.0,24.46,1.8178,0.0,15.0974655,,17.743044257164
1,7,1136,27.361,0.0250000000000021,48.5,24.5,22.77,1.07,0.0,18.22781,,17.743044257164
1,7,1136,28.159,0.797999999999998,72.0,23.5,22.01,1.093,0.0,16.968513,,17.743044257164
1,7,1136,28.159,0.0,168.0,96.0,21.2,1.047,0.0,20.870354,,17.743044257164
1,7,1152,0.57474,0.57474,1.5833,1.5833,10.7,3.2,0.0,0.64922863,,17.743044257164
1,7,1152,1.4717,0.89696,5.4167,3.8334,12.6,3.6,0.0,2.5610266,,17.743044257164
1,7,1152,2.0396,0.5679,25.0,19.5833,9.7,2.4,0.0,5.9033604,,17.743044257164
1,7,1152,3.0196,0.98,49.5,24.5,15.1,3.8,0.26122,8.076891,,17.743044257164
1,7,1152,3.7378,0.7182,72.667,23.167,14.0,5.1,0.060432,8.277296,,17.743044257164
1,7,1152,4.2161,0.4783,96.583,23.916,13.6,5.5,0.025087,7.7528124,,17.743044257164
1,7,1152,4.8586,0.6425,146.0,49.417,11.6,4.0,0.27521,9.369231,,17.743044257164
1,7,1155,0.50416,0.50416,1.8333,1.8333,10.7,3.2,0.0,0.106084555,,17.743044257164
1,7,1155,1.2167,0.71254,6.0,4.1667,12.6,3.6,0.0,1.8154732,,17.743044257164
1,7,1155,1.6787,0.462,25.25,19.25,9.7,2.4,0.0,4.691928,,17.743044257164
1,7,1155,2.1703,0.4916,49.833,24.583,15.1,3.8,0.26034,7.1264143,,17.743044257164
1,7,1155,2.4261,0.2558,73.083,23.25,14.0,5.1,0.060215,7.2226324,,17.743044257164
1,7,1155,2.8805,0.4544,97.0,23.917,13.6,5.5,0.025087,6.705068,,17.743044257164
1,7,1155,3.2223,0.3418,145.83,48.83,11.6,4.0,0.2785,8.643924,,17.743044257164
1,7,1192,0.173,0.173,1.0,1.0,8.1,5.4179,0.0,2.0771692,,17.743044257164
1,7,1192,2.4438,2.2708,5.0333,4.0333,7.8,5.5684,0.0,4.5183115,,17.743044257164
1,7,1192,3.5579,1.1141,23.917,18.8837,4.1,3.6872,0.00052957,7.198866,,17.743044257164
1,7,1192,5.0301,1.4722,52.783,28.866,4.3,3.3109,0.00034642,10.027062,,17.743044257164
1,7,1192,5.6792,0.6491,75.167,22.384,6.8,2.2574,0.0,11.153626,,17.743044257164
1,7,1192,6.0171,0.3379,142.75,67.583,8.4,3.3109,0.0014797,13.176029,,17.743044257164
1,7,1208,2.484,2.484,1.0,1.0,16.0,3.4375,0.0,2.9839816,,17.743044257164
1,7,1208,8.1602,5.6762,4.95,3.95,16.3,3.73,0.0,6.8510933,,17.743044257164
1,7,1208,12.635,4.4748,23.517,18.567,11.3,2.4135,0.005386,10.581669,,17.743044257164
1,7,1208,14.623,1.988,48.367,24.85,13.4,2.7792,0.0,13.20291,,17.743044257164
1,7,1208,16.821,2.198,74.85,26.483,13.2,1.8284,0.0,14.45081,,17.743044257164
1,7,1208,23.914,7.093,165.78,90.93,12.9,3.8032,0.00021994,18.34084,,17.743044257164
1,7,1209,3.376,3.376,1.0,1.0,16.0,3.4375,0.0,2.9839816,,17.743044257164
1,7,1209,9.1114,5.7354,4.95,3.95,16.3,3.73,0.0,6.8510933,,17.743044257164
1,7,1209,18.061,8.9496,23.517,18.567,11.3,2.4135,0.005386,10.581669,,17.743044257164
1,7,1209,22.782,4.721,48.367,24.85,13.4,2.7792,0.0,13.20291,,17.743044257164
1,7,1209,25.113,2.331,74.85,26.483,13.2,1.8284,0.0,14.45081,,17.743044257164
1,7,1209,30.932,5.819,165.78,90.93,12.9,3.8032,0.00021994,18.34084,,17.743044257164
1,7,1211,3.0897,3.0897,1.0833,1.0833,16.3,3.5106,0.0,2.809112,,17.743044257164
1,7,1211,8.1857,5.096,5.0833,4.0,16.1,3.8032,0.0,6.3715296,,17.743044257164
1,7,1211,12.319,4.1333,22.9,17.8167,11.0,2.3404,0.0056127,9.685784,,17.743044257164
1,7,1211,14.378,2.059,47.7,24.8,13.4,2.7792,0.0,12.41866,,17.743044257164
1,7,1211,15.33,0.952,74.167,26.467,13.2,1.8284,0.0,13.679327,,17.743044257164
1,7,1211,17.783,2.453,165.02,90.853,12.9,3.8032,0.00022014,17.529709,,17.743044257164
1,7,1239,2.7993,2.7993,1.05,1.05,15.4,1.9747,0.0,2.645295,,17.743044257164
1,7,1239,4.9833,2.184,3.05,2.0,15.3,1.9747,0.0,5.881789,,17.743044257164
1,7,1239,6.7332,1.7499,7.7667,4.7167,12.1,0.95079,0.0,8.069946,,17.743044257164
1,7,1239,8.1685,1.4353,23.2,15.4333,10.2,1.5359,0.0019438,11.289779,,17.743044257164
1,7,1239,9.6749,1.5064,44.417,21.217,11.3,2.4135,0.00094266,13.964908,,17.743044257164
1,7,1239,10.863,1.1881,70.25,25.833,9.5,2.9987,0.003871,14.072938,,17.743044257164
1,7,1239,11.817,0.954000000000001,138.37,68.12,9.3,2.8524,0.0014681,16.347725,,17.743044257164
1,7,1243,0.738,0.738,1.0,1.0,8.8,2.4454,0.0,1.5426636,,17.743044257164
1,7,1243,1.65,0.912,3.0,2.0,9.7,3.5569,0.0,4.5795355,,17.743044257164
1,7,1243,2.1512,0.5012,8.1667,5.1667,8.7,4.1497,0.0,7.1479907,,17.743044257164
1,7,1243,3.3883,1.2371,22.067,13.9003,6.6,2.8159,0.0,9.865557,,17.743044257164
1,7,1243,5.466,2.0777,47.1,25.033,7.9,2.5195,0.0,12.558156,,17.743044257164
1,7,1243,6.461,0.995,71.367,24.267,12.0,2.6677,0.0,13.230273,,17.743044257164
1,7,1243,6.8146,0.3536,142.1,70.733,14.4,4.8908,0.0,16.054348,,17.743044257164
1,7,1246,0.834,0.834,1.0,1.0,10.0,4.2979,0.0,-0.9432457,,17.743044257164
1,7,1246,1.2595,0.4255,3.0167,2.0167,9.8,4.6684,0.0,0.7255352,,17.743044257164
1,7,1246,1.7701,0.5106,8.5667,5.55,6.9,3.0382,0.0,2.2904868,,17.743044257164
1,7,1246,2.3667,0.5966,24.267,15.7003,8.0,3.4087,0.0,4.549287,,17.743044257164
1,7,1246,4.0677,1.701,44.517,20.25,6.6,2.0749,0.0,6.23725,,17.743044257164
1,7,1246,4.2374,0.1697,68.75,24.233,12.0,2.6677,0.0,6.643427,,17.743044257164
1,7,1246,4.8744,0.637,139.53,70.78,14.4,4.8908,0.0,9.59524,,17.743044257164
1,7,1248,1.093,1.093,1.0,1.0,10.0,4.6684,0.0,-0.41137537,,17.743044257164
1,7,1248,1.459,0.366,3.0,2.0,9.1,4.5202,0.0,1.1450281,,17.743044257164
1,7,1248,1.9531,0.4941,7.5333,4.5333,6.6,2.8159,0.0,2.4824226,,17.743044257164
1,7,1248,3.2933,1.3402,23.117,15.5837,8.0,3.4087,0.0,4.8009644,,17.743044257164
