sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
4,6,184,8.2802,8.2802,5.15,5.15,11.15,8.27,0.0,7.1432223,,17.113896481196086
4,6,184,9.4622,1.182,20.15,15.0,8.43,6.23,0.0,9.061202,,17.113896481196086
4,6,184,11.235,1.7728,45.15,25.0,10.0,7.3,0.0,11.513372,,17.113896481196086
4,6,184,12.195,0.960000000000001,95.45,50.3,12.7,3.77,0.0,13.623175,,17.113896481196086
4,6,184,12.965,0.77,164.15,68.7,10.57,6.16,0.010189,14.204559,,17.113896481196086
4,6,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.2922596,,17.113896481196086
4,6,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,3.5526228,,17.113896481196086
4,6,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,6.7974067,,17.113896481196086
4,6,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,10.424518,,17.113896481196086
4,6,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,12.125883,,17.113896481196086
4,6,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,16.265177,,17.113896481196086
4,6,208,1.4489,1.4489,1.4167,1.4167,19.0,4.1,0.0,2.1463625,,17.113896481196086
4,6,208,2.6703,1.2214,4.25,2.8333,20.1,2.4,0.0,4.258785,,17.113896481196086
4,6,208,5.0198,2.3495,25.417,21.167,17.8,1.1,0.0,7.8461823,,17.113896481196086
4,6,208,5.7801,0.7603,48.667,23.25,14.9,1.5,0.0,10.97932,,17.113896481196086
4,6,208,7.7201,1.94,97.167,48.5,15.5,1.4,0.11546,12.536362,,17.113896481196086
4,6,208,9.2932,1.5731,169.0,71.833,14.9,2.0,0.0027842,15.399336,,17.113896481196086
4,6,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,1.6455959,,17.113896481196086
4,6,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,2.6941411,,17.113896481196086
4,6,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,3.740585,,17.113896481196086
4,6,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,6.2514534,,17.113896481196086
4,6,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,7.6263523,,17.113896481196086
4,6,918,8.6,0.9636,90.167,43.834,13.5,3.7343,0.12785,7.533464,,17.113896481196086
4,6,918,10.634,2.034,139.75,49.583,17.9,4.4893,0.0,7.352592,,17.113896481196086
4,6,921,0.969,0.969,1.0,1.0,2.8,7.0808,0.6,-0.22314039,,17.113896481196086
4,6,921,1.289,0.32,3.0,2.0,2.8,7.846,0.0,1.3787054,,17.113896481196086
4,6,921,1.4378,0.1488,4.5,1.5,2.8,7.04,0.0,2.3706648,,17.113896481196086
