sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
12,16,186,4.7615,4.7615,3.15,3.15,17.48,3.7,0.0,,6.2962217,12.893825956185658
12,16,186,6.156,1.3945,19.85,16.7,11.47,2.57,0.0,,3.9978797,12.893825956185658
12,16,186,9.12,2.964,43.85,24.0,13.3,4.39,0.0,,2.0438473,12.893825956185658
12,16,186,11.083,1.963,94.85,51.0,12.87,5.79,0.0,,1.53902,12.893825956185658
12,16,186,11.083,0.0,165.85,71.0,9.15,5.12,0.20845,,1.1910334,12.893825956185658
12,16,191,4.8096,4.8096,4.3,4.3,12.52,4.02,0.046512,,4.1139345,12.893825956185658
12,16,191,7.4771,2.6675,19.8,15.5,9.64,3.16,0.0,,2.6675522,12.893825956185658
12,16,191,8.8629,1.3858,45.8,26.0,10.51,5.47,0.47308,,2.0833788,12.893825956185658
12,16,191,9.9429,1.08,95.8,50.0,11.06,7.01,0.13,,1.5294645,12.893825956185658
12,16,191,10.545,0.6021,165.8,70.0,11.06,7.01,0.0,,0.85395247,12.893825956185658
12,16,206,2.2307,2.2307,1.1667,1.1667,13.6,2.3,0.0,,1.8140228,12.893825956185658
12,16,206,7.559,5.3283,5.25,4.0833,16.1,2.2,0.09796,,2.9951031,12.893825956185658
12,16,206,17.385,9.826,23.917,18.667,14.6,3.3,0.0053571,,3.6065319,12.893825956185658
12,16,206,21.909,4.524,49.667,25.75,13.4,3.0,0.0,,2.4218452,12.893825956185658
12,16,206,24.789,2.88,96.333,46.666,18.0,2.8,0.0021429,,2.093682,12.893825956185658
12,16,206,28.074,3.285,170.5,74.167,14.6,3.3,0.10517,,0.87720233,12.893825956185658
12,16,911,-0.031,-0.031,1.0,1.0,5.1,3.1629,0.0,,0.16931657,12.893825956185658
12,16,911,2.9061,2.9371,3.3333,2.3333,5.1,3.1629,0.0,,0.18319277,12.893825956185658
12,16,911,3.1131,0.207,6.5,3.1667,5.1,3.1629,0.0,,-0.18904789,12.893825956185658
12,16,911,5.665,2.5519,23.417,16.917,7.9,4.4485,0.0,,2.1104603,12.893825956185658
