sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
10,18,188,6.9084,6.9084,4.75,4.75,6.17,7.02,0.54737,8.152138,5.4828215,22.585287380218507
10,18,188,9.1181,2.2097,23.35,18.6,4.19,6.13,0.091398,9.194048,3.703314,22.585287380218507
10,18,188,11.616,2.4979,46.25,22.9,5.18,4.56,0.0087336,8.858183,1.1883003,22.585287380218507
10,18,188,14.847,3.231,94.25,48.0,7.05,4.9,0.095833,11.115583,0.5233639,22.585287380218507
10,18,188,16.195,1.348,167.5,73.25,6.75,4.99,0.12969,15.948771,0.6240707,22.585287380218507
10,18,200,0.22185,0.22185,2.25,2.25,3.6,2.5,0.0,0.49343222,0.19754963,22.585287380218507
10,18,200,2.4662,2.24435,4.8333,2.5833,3.3,2.9,0.0,0.76190627,0.19754963,22.585287380218507
10,18,200,3.8748,1.4086,20.75,15.9167,-1.9,1.9,0.0,1.2956085,0.19754963,22.585287380218507
10,18,200,4.3997,0.5249,94.667,73.917,-1.6,3.7,0.082525,7.5912666,2.9317997,22.585287380218507
10,18,200,5.1117,0.712,165.17,70.503,0.3,3.0,0.22837,10.483686,0.561245,22.585287380218507
10,18,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,2.951282,0.8689201,22.585287380218507
10,18,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,6.1118193,3.3569896,22.585287380218507
10,18,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,9.611943,3.027979,22.585287380218507
10,18,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,11.373366,2.4185305,22.585287380218507
10,18,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,14.106499,1.6900058,22.585287380218507
10,18,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,13.573984,0.7422709,22.585287380218507
10,18,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,1.9078655,0.21782665,22.585287380218507
10,18,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,3.249254,0.25191385,22.585287380218507
10,18,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,3.5567195,0.30160707,22.585287380218507
10,18,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,5.5856123,0.5441167,22.585287380218507
10,18,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,6.553051,0.39142603,22.585287380218507
10,18,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,6.9336367,0.41641212,22.585287380218507
10,18,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,7.0905814,0.4300457,22.585287380218507
10,18,944,1.812,1.812,1.0,1.0,5.1,3.1629,0.0,0.5273774,0.19754963,22.585287380218507
10,18,944,2.846,1.034,3.1667,2.1667,5.1,3.1629,0.0,0.65020025,0.19754963,22.585287380218507
10,18,944,2.9228,0.0768,5.5833,2.4166,5.1,3.1629,0.0,0.97923476,0.23990345,22.585287380218507
10,18,944,6.3012,3.3784,21.833,16.2497,7.9,4.4485,0.0,6.533759,0.5899372,22.585287380218507
10,18,944,10.77,4.4688,45.75,23.917,8.8,2.265,0.12552,10.175587,1.9877969,22.585287380218507
10,18,944,12.799,2.029,94.083,48.333,7.6,2.9078,0.082816,12.769262,2.3459995,22.585287380218507
10,18,944,15.672,2.873,142.75,48.667,5.4,4.4383,0.01232,12.776064,0.59852064,22.585287380218507
10,18,962,0.596,0.596,1.25,1.25,10.0,5.1014,0.0,1.8441832,0.82554626,22.585287380218507
10,18,962,3.726,3.13,3.25,2.0,10.0,5.1014,0.0,3.099799,1.4736893,22.585287380218507
10,18,962,5.43,1.704,6.25,3.0,10.0,5.1014,0.0,3.8811624,0.52018845,22.585287380218507
10,18,962,7.5776,2.1476,24.417,18.167,9.3,5.3871,0.47253,5.9998183,1.37199,22.585287380218507
10,18,962,7.7206,0.143,52.167,27.75,9.0,5.3871,0.24476,7.001334,0.64115465,22.585287380218507
10,18,962,7.3086,-0.412,94.0,41.833,10.4,2.9792,0.043689,7.4510074,0.42713115,22.585287380218507
10,18,962,7.9302,0.6216,145.75,51.75,9.3,2.1222,0.0,7.6496463,0.4704554,22.585287380218507
10,18,975,0.5075,0.5075,2.9167,2.9167,16.0,3.76,0.0,3.6095665,2.4338238,22.585287380218507
10,18,975,1.3643,0.8568,5.7,2.7833,16.4,3.6,0.0,5.2002454,1.6176215,22.585287380218507
10,18,975,2.5603,1.196,24.083,18.383,11.1,1.61,0.0,7.5177717,0.7263657,22.585287380218507
10,18,975,3.3391,0.7788,47.7,23.617,13.9,1.82,0.0,8.2920685,0.41740948,22.585287380218507
10,18,975,3.7488,0.4097,71.883,24.183,16.1,1.61,0.0,10.055405,0.51273793,22.585287380218507
10,18,975,4.4478,0.699,118.57,46.687,14.2,1.83,0.0,10.236186,0.55586684,22.585287380218507
10,18,975,4.8334,0.3856,166.78,48.21,14.7,1.85,0.0,9.302735,0.5235048,22.585287380218507
10,18,976,0.5784,0.5784,2.4333,2.4333,13.9,2.28,0.16667,1.8402836,0.47429895,22.585287380218507
10,18,976,1.1424,0.564,5.45,3.0167,15.0,3.2,0.0,2.59643,0.54153204,22.585287380218507
10,18,976,3.6264,2.484,26.233,20.783,12.6,3.24,0.11594,6.568927,1.3675455,22.585287380218507
10,18,976,5.1321,1.5057,50.133,23.9,12.1,2.95,0.066946,7.7811522,0.71767265,22.585287380218507
10,18,976,6.0175,0.8854,73.417,23.284,14.2,3.96,0.042918,9.333581,0.46758378,22.585287380218507
10,18,976,6.8352,0.8177,121.55,48.133,17.8,2.75,0.008316,9.667375,0.4864511,22.585287380218507
10,18,976,6.1618,-0.6734,169.67,48.12,13.6,2.66,0.08316,8.769564,0.45548922,22.585287380218507
10,18,979,2.5942,2.5942,3.4333,3.4333,21.2,1.31,0.0,8.429381,4.1519504,22.585287380218507
10,18,979,6.0426,3.4484,18.233,14.7997,16.0,0.74,0.0,16.031193,4.005113,22.585287380218507
10,18,979,11.477,5.4344,44.267,26.034,15.8,2.04,0.0,20.028608,2.250571,22.585287380218507
10,18,979,12.97,1.493,68.0,23.733,16.3,2.26,0.0,21.387758,1.0611769,22.585287380218507
10,18,979,13.996,1.026,122.07,54.07,17.5,1.58,0.0074074,19.086893,1.1513649,22.585287380218507
10,18,979,14.458,0.462,164.2,42.13,16.1,2.25,0.014286,16.689953,0.80527765,22.585287380218507
10,18,988,3.2528,3.2528,3.8333,3.8333,12.1,3.05,0.0,2.6068573,1.9489067,22.585287380218507
10,18,988,8.0108,4.758,23.45,19.6167,10.9,3.17,0.0,6.1022744,3.1159647,22.585287380218507
10,18,988,9.4622,1.4514,48.133,24.683,10.0,3.48,0.065041,8.203782,2.144468,22.585287380218507
10,18,988,9.5315,0.0693000000000001,71.283,23.15,10.9,3.76,0.42424,7.830785,0.42764813,22.585287380218507
10,18,988,9.582,0.0505000000000013,121.8,50.517,8.4,3.49,0.035644,8.35345,0.42411995,22.585287380218507
10,18,988,9.6686,0.0865999999999989,165.13,43.33,7.1,2.59,0.1709,7.5651555,0.38912207,22.585287380218507
10,18,999,2.0575,2.0575,2.5333,2.5333,13.5,3.52,0.0,3.0738893,1.894899,22.585287380218507
10,18,999,4.9883,2.9308,5.9333,3.4,15.6,3.74,0.0,4.4892488,1.4053141,22.585287380218507
10,18,999,7.9043,2.916,23.917,17.9837,10.8,1.41,0.0,6.841669,0.770596,22.585287380218507
10,18,999,11.178,3.2737,50.317,26.4,14.2,2.09,0.0,8.438432,0.4140971,22.585287380218507
10,18,999,12.162,0.984,74.4,24.083,16.1,1.61,0.0,10.310674,0.52069503,22.585287380218507
10,18,999,12.673,0.510999999999999,121.0,46.6,14.2,1.83,0.0,10.616461,0.5662187,22.585287380218507
