sample,model,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
11,7,190,10.586,10.586,4.25,4.25,12.52,4.02,0.047059,8.11365,,15.818572223186493
11,7,190,15.53,4.944,19.75,15.5,9.64,3.16,0.0,9.833439,,15.818572223186493
11,7,190,17.561,2.031,45.75,26.0,10.51,5.47,0.47308,8.115051,,15.818572223186493
11,7,190,18.511,0.949999999999999,95.5,49.75,11.06,7.01,0.13065,8.694057,,15.818572223186493
11,7,190,18.895,0.384,166.5,71.0,11.06,7.01,0.0,9.454184,,15.818572223186493
11,7,196,1.868,1.868,4.5,4.5,11.82,7.47,0.0,5.1388493,,15.818572223186493
11,7,196,2.3637,0.4957,23.35,18.85,8.68,6.75,0.0,8.003452,,15.818572223186493
11,7,196,3.2037,0.84,44.35,21.0,10.97,5.91,0.0,11.750607,,15.818572223186493
11,7,196,4.0572,0.8535,94.85,50.5,12.48,5.52,0.091089,13.537604,,15.818572223186493
11,7,196,4.5944,0.5372,162.85,68.0,13.03,5.91,0.041176,10.753104,,15.818572223186493
11,7,206,2.2307,2.2307,1.1667,1.1667,13.6,2.3,0.0,2.0818725,,15.818572223186493
11,7,206,7.559,5.3283,5.25,4.0833,16.1,2.2,0.09796,4.9413342,,15.818572223186493
11,7,206,17.385,9.826,23.917,18.667,14.6,3.3,0.0053571,9.202153,,15.818572223186493
11,7,206,21.909,4.524,49.667,25.75,13.4,3.0,0.0,12.83354,,15.818572223186493
11,7,206,24.789,2.88,96.333,46.666,18.0,2.8,0.0021429,15.305305,,15.818572223186493
11,7,206,28.074,3.285,170.5,74.167,14.6,3.3,0.10517,13.811258,,15.818572223186493
11,7,959,1.998,1.998,1.0,1.0,10.0,9.6927,0.0,1.3561128,,15.818572223186493
11,7,959,3.948,1.95,3.0,2.0,10.0,9.6927,0.0,3.37644,,15.818572223186493
11,7,959,5.271,1.323,6.0,3.0,10.0,9.6927,0.0,5.715325,,15.818572223186493
11,7,959,9.2247,3.9537,25.083,19.083,7.0,10.458,0.0,9.521131,,15.818572223186493
11,7,959,9.9079,0.683199999999999,49.5,24.417,8.0,5.1014,0.0,12.045817,,15.818572223186493
11,7,959,12.592,2.6841,92.833,43.333,3.5,4.0812,0.078522,14.742317,,15.818572223186493
11,7,959,13.232,0.639999999999999,147.42,54.587,9.5,4.8464,0.0,16.232452,,15.818572223186493
11,7,963,1.914,1.914,1.0,1.0,10.0,9.6927,0.0,1.3561128,,15.818572223186493
11,7,963,4.394,2.48,3.0,2.0,10.0,9.6927,0.0,3.37644,,15.818572223186493
11,7,963,6.152,1.758,6.0,3.0,10.0,9.6927,0.0,5.715325,,15.818572223186493
11,7,963,12.761,6.609,25.5,19.5,7.0,10.458,0.0,9.547659,,15.818572223186493
11,7,963,13.417,0.656000000000001,49.75,24.25,8.0,5.1014,0.0,12.0776415,,15.818572223186493
11,7,963,14.572,1.155,93.917,44.167,3.5,4.0812,0.12364,14.826311,,15.818572223186493
11,7,963,16.102,1.53,148.42,54.503,9.5,4.8464,0.0,16.356941,,15.818572223186493
11,7,970,4.52,4.52,1.0167,1.0167,17.0,2.7548,2.2,2.8840814,,15.818572223186493
11,7,970,8.348,3.828,3.0167,2.0,17.0,2.7548,0.0,4.5721107,,15.818572223186493
