sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
5,1,569450,182,3.574,3.574,2.0,2.0,8.2,8.1,0.0,6.354293,6.354293,89.73503285249075
5,1,569450,182,7.148,3.574,4.0,2.0,8.2,8.1,0.0,11.326331,4.9720383,89.73503285249075
5,1,569450,182,7.2826,0.1346,6.0,2.0,7.75882352941176,7.61529411764706,0.0,11.718785,0.39245373,89.73503285249075
5,1,569450,182,7.4172,0.1346,8.0,2.0,7.31764705882353,7.13058823529412,0.0,11.775125,0.056339547,89.73503285249075
5,1,569450,182,7.5518,0.134600000000001,10.0,2.0,6.87647058823529,6.64588235294118,0.0,11.831464,0.056339547,89.73503285249075
5,1,569450,182,7.6864,0.1346,12.0,2.0,6.43529411764706,6.16117647058824,0.0,11.887803,0.056339547,89.73503285249075
5,1,569450,182,7.821,0.1346,14.0,2.0,5.99411764705882,5.67647058823529,0.0,11.944143,0.056339547,89.73503285249075
5,1,569450,182,7.9556,0.1346,16.0,2.0,5.55294117647059,5.19176470588235,0.0,12.306411,0.36226815,89.73503285249075
5,1,569450,182,8.0902,0.1346,18.0,2.0,5.11176470588235,4.70705882352941,0.0,12.657129,0.35071772,89.73503285249075
5,1,569450,182,8.2248,0.134600000000001,20.0,2.0,4.67058823529412,4.22235294117647,0.0,13.277125,0.6199966,89.73503285249075
5,1,569450,182,8.44110631578947,0.216306315789474,22.0,2.0,4.56663157894737,4.08905263157895,0.0003545726315789,13.644429,0.36730355,89.73503285249075
5,1,569450,182,8.73911894736842,0.298012631578947,24.0,2.0,4.79989473684211,4.30715789473684,0.0010637178947368,14.014336,0.3699066,89.73503285249075
5,1,569450,182,9.03713157894737,0.298012631578947,26.0,2.0,5.03315789473684,4.52526315789474,0.0017728631578947,14.070675,0.056339547,89.73503285249075
5,1,569450,182,9.33514421052632,0.298012631578947,28.0,2.0,5.26642105263158,4.74336842105263,0.0024820084210526,14.203552,0.13287708,89.73503285249075
5,1,569450,182,9.63315684210526,0.298012631578947,30.0,2.0,5.49968421052632,4.96147368421053,0.0031911536842105,14.2598915,0.056339547,89.73503285249075
5,1,569450,182,9.93116947368421,0.298012631578947,32.0,2.0,5.73294736842105,5.17957894736842,0.0039002989473684,14.409654,0.14976189,89.73503285249075
5,1,569450,182,10.2291821052632,0.298012631578947,34.0,2.0,5.96621052631579,5.39768421052632,0.0046094442105263,14.465993,0.056339547,89.73503285249075
5,1,569450,182,10.5271947368421,0.298012631578947,36.0,2.0,6.19947368421053,5.61578947368421,0.0053185894736842,14.66874,0.20274737,89.73503285249075
