sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
10,1,569450,188,2.9088,2.9088,2.0,2.0,6.17,7.02,0.54737,3.9616349,3.9616349,89.05968900521596
10,1,569450,188,5.8176,2.9088,4.0,2.0,6.17,7.02,0.54737,7.0552044,3.0935695,89.05968900521596
10,1,569450,188,7.05690134408602,1.23930134408602,6.0,2.0,6.03693548387097,6.96018817204301,0.516726720430108,7.867065,0.8118605,89.05968900521596
10,1,569450,188,7.29450349462366,0.237602150537635,8.0,2.0,5.82403225806452,6.86448924731183,0.46769747311828,8.257441,0.39037615,89.05968900521596
10,1,569450,188,7.53210564516129,0.237602150537634,10.0,2.0,5.61112903225806,6.76879032258064,0.418668225806452,8.551812,0.29437143,89.05968900521596
10,1,569450,188,7.76970779569892,0.237602150537635,12.0,2.0,5.39822580645161,6.67309139784946,0.369638978494624,8.837393,0.28558016,89.05968900521596
10,1,569450,188,8.00730994623656,0.237602150537634,14.0,2.0,5.18532258064516,6.57739247311828,0.320609731182796,9.16568,0.3282873,89.05968900521596
10,1,569450,188,8.24491209677419,0.237602150537635,16.0,2.0,4.97241935483871,6.4816935483871,0.271580483870968,9.482654,0.31697357,89.05968900521596
10,1,569450,188,8.48251424731183,0.237602150537635,18.0,2.0,4.75951612903226,6.38599462365591,0.22255123655914,9.8105,0.32784644,89.05968900521596
10,1,569450,188,8.72011639784946,0.237602150537635,20.0,2.0,4.54661290322581,6.29029569892473,0.173521989247312,10.140297,0.329797,89.05968900521596
10,1,569450,188,8.9577185483871,0.237602150537635,22.0,2.0,4.33370967741936,6.19459677419355,0.124492741935484,10.454386,0.31408903,89.05968900521596
10,1,569450,188,9.18900109170306,0.23128254331596,24.0,2.0,4.21810043668122,6.08543668122271,0.0890516305676856,10.741598,0.2872122,89.05968900521596
10,1,569450,188,9.40715829694323,0.218157205240175,26.0,2.0,4.30456331877729,5.94831877729258,0.0818320323144105,10.999523,0.25792485,89.05968900521596
10,1,569450,188,9.62531550218341,0.218157205240175,28.0,2.0,4.39102620087336,5.81120087336244,0.0746124340611354,11.226213,0.22669071,89.05968900521596
10,1,569450,188,9.84347270742358,0.218157205240175,30.0,2.0,4.47748908296943,5.67408296943231,0.0673928358078603,11.426787,0.20057327,89.05968900521596
10,1,569450,188,10.0616299126638,0.218157205240175,32.0,2.0,4.5639519650655,5.53696506550218,0.0601732375545852,11.612187,0.18540025,89.05968900521596
10,1,569450,188,10.2797871179039,0.218157205240173,34.0,2.0,4.65041484716157,5.39984716157205,0.05295363930131,11.789274,0.17708689,89.05968900521596
10,1,569450,188,10.4979443231441,0.218157205240175,36.0,2.0,4.73687772925764,5.26272925764192,0.0457340410480349,11.961839,0.17256433,89.05968900521596
10,1,569450,188,10.7161015283843,0.218157205240175,38.0,2.0,4.82334061135371,5.12561135371179,0.0385144427947598,12.129597,0.16775846,89.05968900521596
10,1,569450,188,10.9342587336245,0.218157205240175,40.0,2.0,4.90980349344978,4.98849344978166,0.0312948445414847,12.291406,0.16180831,89.05968900521596
10,1,569450,188,11.1524159388646,0.218157205240175,42.0,2.0,4.99626637554585,4.85137554585153,0.0240752462882096,12.446045,0.1546393,89.05968900521596
10,1,569450,188,11.3705731441048,0.218157205240175,44.0,2.0,5.08272925764192,4.7142576419214,0.0168556480349345,12.592075,0.14603108,89.05968900521596
10,1,569450,188,11.588730349345,0.218157205240175,46.0,2.0,5.16919213973799,4.57713973799127,0.0096360497816593,12.728747,0.13667142,89.05968900521596
10,1,569450,188,11.733796875,0.145066525655022,48.0,2.0,5.24817708333333,4.57239583333333,0.0119090989583333,12.85949,0.13074327,89.05968900521596
10,1,569450,188,11.868421875,0.134625,50.0,2.0,5.32609375,4.5865625,0.015538240625,12.984036,0.12454605,89.05968900521596
10,1,569450,188,12.003046875,0.134625,52.0,2.0,5.40401041666667,4.60072916666667,0.0191673822916667,13.103269,0.11923212,89.05968900521596
10,1,569450,188,12.137671875,0.134625,54.0,2.0,5.48192708333333,4.61489583333333,0.0227965239583333,13.217373,0.11410469,89.05968900521596
10,1,569450,188,12.272296875,0.134625000000002,56.0,2.0,5.55984375,4.6290625,0.026425665625,13.327118,0.10974473,89.05968900521596
10,1,569450,188,12.406921875,0.134625,58.0,2.0,5.63776041666667,4.64322916666667,0.0300548072916667,13.436509,0.10939115,89.05968900521596
10,1,569450,188,12.541546875,0.134625,60.0,2.0,5.71567708333333,4.65739583333333,0.0336839489583333,13.542531,0.1060223,89.05968900521596
10,1,569450,188,12.676171875,0.134625,62.0,2.0,5.79359375,4.6715625,0.037313090625,13.638312,0.095781386,89.05968900521596
10,1,569450,188,12.810796875,0.134625,64.0,2.0,5.87151041666667,4.68572916666667,0.0409422322916667,13.72277,0.08445704,89.05968900521596
10,1,569450,188,12.945421875,0.134625,66.0,2.0,5.94942708333333,4.69989583333333,0.0445713739583333,13.79708,0.074309945,89.05968900521596
10,1,569450,188,13.080046875,0.134625,68.0,2.0,6.02734375,4.7140625,0.048200515625,13.862384,0.06530398,89.05968900521596
10,1,569450,188,13.214671875,0.134625000000002,70.0,2.0,6.10526041666667,4.72822916666667,0.0518296572916667,13.919916,0.05753219,89.05968900521596
10,1,569450,188,13.349296875,0.134625,72.0,2.0,6.18317708333333,4.74239583333333,0.0554587989583333,13.969842,0.049926043,89.05968900521596
10,1,569450,188,13.483921875,0.134625,74.0,2.0,6.26109375,4.7565625,0.059087940625,14.013721,0.04387915,89.05968900521596
10,1,569450,188,13.618546875,0.134625,76.0,2.0,6.33901041666667,4.77072916666667,0.0627170822916667,14.052694,0.03897351,89.05968900521596
10,1,569450,188,13.753171875,0.134625,78.0,2.0,6.41692708333333,4.78489583333333,0.0663462239583333,14.087195,0.03450042,89.05968900521596
10,1,569450,188,13.887796875,0.134625,80.0,2.0,6.49484375,4.7990625,0.069975365625,14.116875,0.029679775,89.05968900521596
10,1,569450,188,14.022421875,0.134625,82.0,2.0,6.57276041666667,4.81322916666667,0.0736045072916667,14.141482,0.02460736,89.05968900521596
10,1,569450,188,14.157046875,0.134625,84.0,2.0,6.65067708333333,4.82739583333333,0.0772336489583333,14.160379,0.018897593,89.05968900521596
10,1,569450,188,14.291671875,0.134625,86.0,2.0,6.72859375,4.8415625,0.080862790625,14.172992,0.012612224,89.05968900521596
10,1,569450,188,14.426296875,0.134625,88.0,2.0,6.80651041666667,4.85572916666667,0.0844919322916667,14.180703,0.0077114105,89.05968900521596
10,1,569450,188,14.560921875,0.134625000000002,90.0,2.0,6.88442708333333,4.86989583333333,0.0881210739583333,14.189846,0.009142399,89.05968900521596
10,1,569450,188,14.695546875,0.134625,92.0,2.0,6.96234375,4.8840625,0.091750215625,14.201923,0.01207757,89.05968900521596
10,1,569450,188,14.830171875,0.134625,94.0,2.0,7.04026041666667,4.89822916666667,0.0953793572916667,14.216086,0.014163256,89.05968900521596
10,1,569450,188,14.879204778157,0.0490329031569967,96.0,2.0,7.04283276450512,4.90215017064846,0.0966418703071672,14.230929,0.014842808,89.05968900521596
10,1,569450,188,14.9160102389078,0.0368054607508537,98.0,2.0,7.03464163822526,4.90460750853242,0.0975662935153584,14.245669,0.014739573,89.05968900521596
10,1,569450,188,14.9528156996587,0.0368054607508519,100.0,2.0,7.02645051194539,4.90706484641638,0.0984907167235495,14.260686,0.015016854,89.05968900521596
10,1,569450,188,14.9896211604096,0.0368054607508537,102.0,2.0,7.01825938566553,4.90952218430034,0.0994151399317406,14.277061,0.016375184,89.05968900521596
10,1,569450,188,15.0264266211604,0.0368054607508537,104.0,2.0,7.01006825938567,4.9119795221843,0.100339563139932,14.295931,0.018869698,89.05968900521596
10,1,569450,188,15.0632320819113,0.0368054607508537,106.0,2.0,7.0018771331058,4.91443686006826,0.101263986348123,14.31857,0.022639632,89.05968900521596
10,1,569450,188,15.1000375426621,0.0368054607508537,108.0,2.0,6.99368600682594,4.91689419795222,0.102188409556314,14.346007,0.027436614,89.05968900521596
10,1,569450,188,15.136843003413,0.0368054607508519,110.0,2.0,6.98549488054608,4.91935153583618,0.103112832764505,14.378634,0.032627225,89.05968900521596
10,1,569450,188,15.1736484641638,0.0368054607508537,112.0,2.0,6.97730375426621,4.92180887372014,0.104037255972696,14.41622,0.03758514,89.05968900521596
10,1,569450,188,15.2104539249147,0.0368054607508537,114.0,2.0,6.96911262798635,4.9242662116041,0.104961679180887,14.457909,0.041689098,89.05968900521596
10,1,569450,188,15.2472593856655,0.0368054607508537,116.0,2.0,6.96092150170648,4.92672354948806,0.105886102389079,14.501862,0.04395318,89.05968900521596
10,1,569450,188,15.2840648464164,0.0368054607508519,118.0,2.0,6.95273037542662,4.92918088737201,0.10681052559727,14.546408,0.044546545,89.05968900521596
10,1,569450,188,15.3208703071672,0.0368054607508537,120.0,2.0,6.94453924914676,4.93163822525597,0.107734948805461,14.590642,0.044234216,89.05968900521596
10,1,569450,188,15.3576757679181,0.0368054607508537,122.0,2.0,6.93634812286689,4.93409556313993,0.108659372013652,14.634187,0.04354453,89.05968900521596
10,1,569450,188,15.3944812286689,0.0368054607508537,124.0,2.0,6.92815699658703,4.93655290102389,0.109583795221843,14.676664,0.04247707,89.05968900521596
10,1,569450,188,15.4312866894198,0.0368054607508537,126.0,2.0,6.91996587030717,4.93901023890785,0.110508218430034,14.716406,0.039741516,89.05968900521596
10,1,569450,188,15.4680921501706,0.0368054607508519,128.0,2.0,6.9117747440273,4.94146757679181,0.111432641638225,14.753141,0.036735713,89.05968900521596
10,1,569450,188,15.5048976109215,0.0368054607508537,130.0,2.0,6.90358361774744,4.94392491467577,0.112357064846416,14.788132,0.03499037,89.05968900521596
10,1,569450,188,15.5417030716724,0.0368054607508537,132.0,2.0,6.89539249146758,4.94638225255973,0.113281488054608,14.823649,0.03551817,89.05968900521596
10,1,569450,188,15.5785085324232,0.0368054607508537,134.0,2.0,6.88720136518771,4.94883959044369,0.114205911262799,14.862235,0.038585246,89.05968900521596
10,1,569450,188,15.6153139931741,0.0368054607508519,136.0,2.0,6.87901023890785,4.95129692832765,0.11513033447099,14.904347,0.04211241,89.05968900521596
10,1,569450,188,15.6521194539249,0.0368054607508537,138.0,2.0,6.87081911262799,4.9537542662116,0.116054757679181,14.9522085,0.047861516,89.05968900521596
10,1,569450,188,15.6889249146758,0.0368054607508537,140.0,2.0,6.86262798634812,4.95621160409556,0.116979180887372,15.007712,0.055503607,89.05968900521596
10,1,569450,188,15.7257303754266,0.0368054607508537,142.0,2.0,6.85443686006826,4.95866894197952,0.117903604095563,15.067528,0.05981511,89.05968900521596
10,1,569450,188,15.7625358361775,0.0368054607508519,144.0,2.0,6.8462457337884,4.96112627986348,0.118828027303754,15.127009,0.059482217,89.05968900521596
10,1,569450,188,15.7993412969283,0.0368054607508537,146.0,2.0,6.83805460750853,4.96358361774744,0.119752450511945,15.179455,0.052445352,89.05968900521596
10,1,569450,188,15.8361467576792,0.0368054607508537,148.0,2.0,6.82986348122867,4.9660409556314,0.120676873720137,15.222051,0.042595804,89.05968900521596
10,1,569450,188,15.87295221843,0.0368054607508537,150.0,2.0,6.82167235494881,4.96849829351536,0.121601296928328,15.256153,0.034101665,89.05968900521596
10,1,569450,188,15.9097576791809,0.0368054607508537,152.0,2.0,6.81348122866894,4.97095563139932,0.122525720136519,15.2893915,0.03323853,89.05968900521596
10,1,569450,188,15.9465631399317,0.0368054607508519,154.0,2.0,6.80529010238908,4.97341296928328,0.12345014334471,15.321364,0.031973004,89.05968900521596
10,1,569450,188,15.9833686006826,0.0368054607508537,156.0,2.0,6.79709897610921,4.97587030716724,0.124374566552901,15.353164,0.031799972,89.05968900521596
10,1,569450,188,16.0201740614334,0.0368054607508537,158.0,2.0,6.78890784982935,4.97832764505119,0.125298989761092,15.381863,0.028698504,89.05968900521596
10,1,569450,188,16.0569795221843,0.0368054607508519,160.0,2.0,6.78071672354949,4.98078498293515,0.126223412969283,15.436367,0.054504156,89.05968900521596
10,1,569450,188,16.0937849829352,0.0368054607508554,162.0,2.0,6.77252559726962,4.98324232081911,0.127147836177474,15.497103,0.06073636,89.05968900521596
10,1,569450,188,16.130590443686,0.0368054607508519,164.0,2.0,6.76433447098976,4.98569965870307,0.128072259385666,15.544755,0.04765153,89.05968900521596
10,1,569450,188,16.1673959044369,0.0368054607508519,166.0,2.0,6.7561433447099,4.98815699658703,0.128996682593857,15.589699,0.044944346,89.05968900521596
10,1,569450,188,16.195,0.0276040955631416,168.0,2.0,6.75,4.99,0.12969,15.569473,-0.020225704,89.05968900521596
10,1,569450,200,0.1972,0.1972,2.0,2.0,3.6,2.5,0.0,0.8118605,0.8118605,89.05968900521596
10,1,569450,200,1.74223574691286,1.54503574691286,4.0,2.0,3.39677157124608,2.77097123833856,0.0,1.5243627,0.7125022,89.05968900521596
10,1,569450,200,2.56945090125466,0.827215154341794,6.0,2.0,2.91883807573178,2.82669962994842,0.0,1.8841671,0.3598044,89.05968900521596
