sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
13,1,569450,183,1.1564,1.1564,2.0,2.0,13.77,4.31,0.0,1.700963,1.700963,89.21688557465872
13,1,569450,183,2.3128,1.1564,4.0,2.0,13.77,4.31,0.0,2.987515,1.2865518,89.21688557465872
13,1,569450,183,3.4692,1.1564,6.0,2.0,13.77,4.31,0.0,3.9466333,0.95911855,89.21688557465872
13,1,569450,183,3.75140689655172,0.282206896551724,8.0,2.0,13.2334482758621,4.18172413793103,0.0,4.557598,0.6109647,89.21688557465872
13,1,569450,183,4.03361379310345,0.282206896551725,10.0,2.0,12.6968965517241,4.05344827586207,0.0,5.008047,0.45044908,89.21688557465872
13,1,569450,183,4.31582068965517,0.282206896551724,12.0,2.0,12.1603448275862,3.9251724137931,0.0,5.1739807,0.16593346,89.21688557465872
13,1,569450,183,4.5980275862069,0.282206896551724,14.0,2.0,11.6237931034483,3.79689655172414,0.0,5.2935996,0.11961889,89.21688557465872
13,1,569450,183,4.88023448275862,0.282206896551724,16.0,2.0,11.0872413793103,3.66862068965517,0.0,5.4585247,0.16492492,89.21688557465872
13,1,569450,183,5.16244137931035,0.282206896551725,18.0,2.0,10.5506896551724,3.54034482758621,0.0,5.655155,0.19663095,89.21688557465872
13,1,569450,183,5.44464827586207,0.282206896551724,20.0,2.0,10.0141379310345,3.41206896551724,0.0,5.859132,0.20397627,89.21688557465872
13,1,569450,183,5.5152,0.070551724137931,22.0,2.0,9.92615384615385,3.38789473684211,0.0,6.069314,0.21018234,89.21688557465872
13,1,569450,183,5.5152,0.0,24.0,2.0,9.98769230769231,3.39842105263158,0.0,6.3004823,0.23116821,89.21688557465872
13,1,569450,183,5.5152,0.0,26.0,2.0,10.0492307692308,3.40894736842105,0.0,6.5341825,0.23370007,89.21688557465872
13,1,569450,183,5.5152,0.0,28.0,2.0,10.1107692307692,3.41947368421053,0.0,6.7427626,0.20858023,89.21688557465872
13,1,569450,183,5.5152,0.0,30.0,2.0,10.1723076923077,3.43,0.0,6.9181633,0.1754008,89.21688557465872
13,1,569450,183,5.5152,0.0,32.0,2.0,10.2338461538462,3.44052631578947,0.0,7.064506,0.14634265,89.21688557465872
13,1,569450,183,5.5152,0.0,34.0,2.0,10.2953846153846,3.45105263157895,0.0,7.190239,0.12573306,89.21688557465872
13,1,569450,183,5.5152,0.0,36.0,2.0,10.3569230769231,3.46157894736842,0.0,7.2993455,0.10910663,89.21688557465872
13,1,569450,183,5.5152,0.0,38.0,2.0,10.4184615384615,3.47210526315789,0.0,7.3947363,0.09539079,89.21688557465872
13,1,569450,183,5.5152,0.0,40.0,2.0,10.48,3.48263157894737,0.0,7.4752874,0.08055098,89.21688557465872
13,1,569450,183,5.5152,0.0,42.0,2.0,10.5415384615385,3.49315789473684,0.0,7.542287,0.06699919,89.21688557465872
13,1,569450,183,5.5152,0.0,44.0,2.0,10.6030769230769,3.50368421052632,0.0,7.609286,0.06699919,89.21688557465872
13,1,569450,183,5.5204,0.0052000000000003,46.0,2.0,10.6201666666667,3.5225,0.0,7.676285,0.06699919,89.21688557465872
13,1,569450,183,5.5334,0.0129999999999999,48.0,2.0,10.5705833333333,3.55375,0.0,7.743284,0.06699919,89.21688557465872
13,1,569450,183,5.5464,0.0129999999999999,50.0,2.0,10.521,3.585,0.0,7.810283,0.06699919,89.21688557465872
13,1,569450,183,5.5594,0.0129999999999999,52.0,2.0,10.4714166666667,3.61625,0.0,7.8772826,0.06699919,89.21688557465872
13,1,569450,183,5.5724,0.0129999999999999,54.0,2.0,10.4218333333333,3.6475,0.0,7.9442816,0.06699919,89.21688557465872
13,1,569450,183,5.5854,0.0129999999999999,56.0,2.0,10.37225,3.67875,0.0,8.011281,0.06699919,89.21688557465872
