sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
5,1,570474,182,7.148,7.148,-1.389349195154319,-0.17993534705609335,-0.9251865306034395,1.949526325755998,-0.25505163084292803,7.7604413,7.7604413,266.23691034317017
5,1,570474,182,8.2921,1.1441,-1.0089353651517452,2.3170754324741414,-1.6894750862321626,0.2647244373852813,-0.25505163084292803,9.51745,1.7570094,266.23691034317017
5,1,570474,182,11.831,3.5389,-0.4774748673540318,3.613600260307148,-1.1249206064744124,1.3238596050746398,-0.1694925085480837,12.388092,2.8706415,266.23691034317017
5,1,570474,182,12.632,0.801,0.602005318488566,8.317584413437569,-0.5501756126416127,0.6245850349013569,0.3136085293312103,14.668551,2.2804592,266.23691034317017
5,1,570474,182,16.419,3.787,2.2131697749700554,12.881351807409752,-0.12421212430453739,0.8372299334335831,0.6480684866792978,17.50907,2.8405185,266.23691034317017
5,1,570474,188,6.9084,6.9084,-1.3725662320659702,-0.03587703285242594,-1.3389214020504547,1.507879228804451,5.306276078189019,5.579032,5.579032,266.23691034317017
5,1,570474,188,9.1181,2.2097,-0.9563487474749188,2.6243998361086325,-1.7424657594224202,1.1439293063166018,0.6735601490319316,8.616541,3.0375092,266.23691034317017
5,1,570474,188,11.616,2.4979,-0.4439089411773341,3.450334170876325,-1.5406935807364377,0.5019052857481491,-0.16631748085370426,10.721493,2.1049514,266.23691034317017
5,1,570474,188,14.847,3.231,0.6302006964769922,8.271485752892396,-1.1595683543295812,0.6409423347884512,0.7186201420705649,13.031605,2.3101122,266.23691034317017
5,1,570474,188,16.195,1.348,2.2693367581057293,13.121448997749198,-1.220711438779879,0.6777462595344134,1.0626102625461018,14.87185,1.8402451,266.23691034317017
5,1,570474,207,1.7365,1.7365,-1.4620753685371641,-0.8041880419386521,0.195770017652021,-0.42228215787268103,-0.25505163084292803,2.4531968,2.4531968,266.23691034317017
5,1,570474,207,4.8156,3.0791,-1.357647296744634,-0.051877109616646676,0.7664388058548011,-0.38138890815494514,0.8335002641196801,7.5018578,5.048661,266.23691034317017
5,1,570474,207,8.9799,4.1643,-0.9436608273801271,2.6052496842071577,0.3384372147027162,-0.013349660695322545,-0.25505163084292803,16.887148,9.38529,266.23691034317017
5,1,570474,207,10.835,1.8551,-0.37491977424216144,3.9336017955915614,0.1550079613518226,-0.13602940984853001,-0.25505163084292803,21.335186,4.448038,266.23691034317017
5,1,570474,207,12.406,1.571,0.6712182582649167,8.03138856255295,1.0721542281062904,-0.21781590928400177,-0.23331920128043954,25.935852,4.600666,266.23691034317017
5,1,570474,207,14.106,1.7,2.3326644721590992,13.31295051676394,0.3791992710029146,-0.013349660695322545,0.8122656788996704,29.176207,3.2403543,266.23691034317017
5,1,570474,927,4.408,4.408,-1.4564810475077146,-0.756168603870763,0.7256767495546026,1.9833450432725659,1.776966093559925,4.3487387,4.3487387,266.23691034317017
5,1,570474,927,7.924,3.516,-1.4117264792721176,-0.5640908515992065,0.7256767495546026,1.9624894859165205,-0.25505163084292803,6.9246864,2.5759478,266.23691034317017
5,1,570474,927,8.104,0.179999999999999,-1.3445946269187221,-0.3720130993276499,0.7256767495546026,1.5869667737585522,-0.25505163084292803,7.478899,0.5542128,266.23691034317017
5,1,570474,927,8.5615,0.457500000000001,-0.9362091917689003,2.5571726228135874,0.9906301155058934,0.1433532722230412,0.8553444546570108,8.012711,0.53381115,266.23691034317017
5,1,570474,927,9.655,1.0935,-0.3917027373305103,3.7255815898814655,0.9294870310555954,0.8860564735965596,-0.25505163084292803,8.471281,0.45857084,266.23691034317017
5,1,570474,927,10.139,0.484,0.592897763852622,7.503174743806169,0.1550079613518226,0.16424972282880437,1.0380228480808273,8.930911,0.45962954,266.23691034317017
5,1,570474,927,8.904,-1.235,1.6987160131018688,8.54365992786119,1.0517731999561906,0.47299375819770995,-0.25505163084292803,9.3916025,0.4606915,266.23691034317017
5,1,570474,930,0.192,0.192,-1.4564810475077146,-0.756168603870763,-0.5175659676014538,-0.8913686253848289,-0.25505163084292803,0.37594754,0.37594754,266.23691034317017
5,1,570474,930,0.852,0.66,-1.409862451505105,-0.5480907748349858,-0.5175659676014538,-0.6994157112097767,-0.25505163084292803,0.99881554,0.622868,266.23691034317017
5,1,570474,930,1.5811,0.7291,-1.3427305991517096,-0.3720130993276499,-0.5175659676014538,-0.4198694561393346,-0.25505163084292803,1.586863,0.58804756,266.23691034317017
5,1,570474,930,3.5971,2.016,-0.9380665063506775,2.5252300926108275,-0.9455675587535386,-0.5283592476404877,-0.25505163084292803,4.023061,2.4361975,266.23691034317017
5,1,570474,930,6.7387,3.1416,-0.4010116875235144,3.6616196983750373,-1.0270916713539358,0.2309875063681492,0.17184481278824526,8.703125,4.680064,266.23691034317017
5,1,570474,930,8.0827,1.344,0.6693609436831395,8.239408768263045,-1.2105209247048292,0.3978728584662292,0.4646179265202082,11.944794,3.2416685,266.23691034317017
5,1,570474,930,8.4867,0.404,1.7396664430374402,8.23883253500623,-1.5162363469563185,-0.09861208635680174,-0.25505163084292803,13.840652,1.8958591,266.23691034317017
5,1,570474,935,1.638,1.638,-1.4527507542452773,-0.7241492425670945,-1.5569984032565172,-0.0694143060583383,-0.25505163084292803,0.4873016,0.4873016,266.23691034317017
5,1,570474,935,2.614,0.976,-1.4042681304756552,-0.5320906980707651,-1.5569984032565172,-0.0694143060583383,-0.25505163084292803,1.342416,0.8551145,266.23691034317017
5,1,570474,935,2.8509,0.2369,-1.3520529757151845,-0.5000521289918695,-1.5569984032565172,-0.0694143060583383,-0.25505163084292803,1.9568205,0.6144043,266.23691034317017
5,1,570474,935,6.5859,3.735,-0.9809637600044971,2.2370366331025844,-0.9863296150537371,0.45630931231287375,-0.25505163084292803,5.3824368,3.4256165,266.23691034317017
5,1,570474,935,10.29,3.7041,-0.44950326220678366,3.613600260307148,-0.8029003617028435,-0.43659479527388845,1.0202426929923023,9.832222,4.4497848,266.23691034317017
5,1,570474,935,13.188,2.898,0.6320580110587694,8.335447644398823,-1.047472699504035,-0.1737329860882825,0.5863662684778053,12.4485035,2.6162817,266.23691034317017
