sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
12,1,570474,1714,8.4314,0.762,-1.211256785554992,-0.1791491492013876,0.7605573214350104,0.00806383887184689,1.6109265362481904,8.87255,0.4527662,266.0762453993162
12,1,570474,1714,9.0002,0.5688,-0.941597224672013,1.358722836008594,0.8860571220114225,0.2372379817651448,-0.09479477456860393,9.99823,1.1256803,266.0762453993162
12,1,570474,1743,1.4637,1.4637,-1.4569714725670346,-0.7484483437263247,0.5304743537115888,-0.4862657089608318,-0.24916365995119055,1.3200289,1.3200289,266.0762453993162
12,1,570474,1743,3.0008,1.5371,-1.410424428032877,-0.5459459456738304,0.7396406880056089,-0.42355770370869444,-0.24916365995119055,3.2766972,1.9566684,266.0762453993162
12,1,570474,1743,5.6975,2.6967,-1.342617916043215,-0.3644579474192363,0.906973755440824,-0.29814169320441974,-0.24916365995119055,5.2502503,1.9735532,266.0762453993162
12,1,570474,1743,9.8264,4.1289,-0.9391356021245335,2.501142025021723,0.17489158541175556,-0.5176005113403443,-0.24916365995119055,7.1754017,1.9251511,266.0762453993162
12,1,570474,1743,10.354,0.5276,-0.4020543190381019,3.641650814053224,0.27947475255876536,-0.42355770370869444,-0.21041147084867076,8.788365,1.6129634,266.0762453993162
12,1,570474,1743,10.498,0.144,0.6721082471347614,8.226610769958759,0.028475151405941566,-0.5803085165924818,-0.2297880304224797,9.581257,0.7928915,266.0762453993162
12,1,570474,1743,10.57,0.072000000000001,2.285142367337678,12.82685392571731,0.3840579197057752,-0.26676849033179495,-0.24916365995119055,10.002336,0.42107925,266.0762453993162
12,1,570474,1748,0.924,0.924,-1.45741904030294,-0.7522691436895794,-1.0382731534935585,1.7995620440328781,-0.24916365995119055,1.1430708,1.1430708,266.0762453993162
12,1,570474,1748,2.4269,1.5029,-1.4122146989764985,-0.5574083455635942,-0.9127733529171469,1.7995620440328781,-0.24916365995119055,2.4605403,1.3174694,266.0762453993162
12,1,570474,1748,4.1866,1.7597,-1.3491076482138429,-0.4045763470334097,-0.8918567194877446,1.7026391994178172,-0.24916365995119055,3.8006382,1.3400979,266.0762453993162
12,1,570474,1748,8.0355,3.8489,-0.9447301988233505,2.508783624948232,-1.2265228543581763,1.0565893032990425,-0.24916365995119055,6.6328454,2.8322074,266.0762453993162
12,1,570474,1748,9.7897,1.7542,-0.4069775641330608,3.647382013998106,-1.0382731534935585,0.7335643552396554,-0.1330568299044252,8.190889,1.5580435,266.0762453993162
12,1,570474,1748,11.662,1.8723,0.6676325697757077,8.230431569922013,-0.9546066197759507,0.11984767432130902,-0.24916365995119055,8.92505,0.73416054,266.0762453993162
12,1,570474,1748,11.806,0.143999999999998,2.2795477706388607,12.817301925809176,-0.5781072180467152,0.022924829706248075,-0.23625184385427256,9.171153,0.24610338,266.0762453993162
12,1,570474,2234,14.7314327382,14.7314327382,-1.4387711305864432,-0.5930755132205761,4.337301637862746,-0.4737471482062717,-0.24916365995119055,13.728413,13.728413,266.0762453993162
