sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
3,1,570474,182,7.148,7.148,-1.3868894454269012,-0.17931057613747084,-0.9200121850993834,1.937955986123699,-0.2647006223106279,8.45153,8.45153,265.6272463242213
3,1,570474,182,8.2921,1.1441,-1.0077150177026997,2.3122467392976165,-1.6817922362703053,0.2571327071651623,-0.2647006223106279,9.320802,0.86927104,265.6272463242213
3,1,570474,182,11.831,3.5389,-0.4779860377938885,3.605939960773527,-1.1190907051387176,1.3137667587434658,-0.1739804738745426,11.867578,2.5467758,265.6272463242213
3,1,570474,182,12.632,0.801,0.597977161818787,8.299650626543166,-0.5462321066581843,0.6161435046126169,0.3382617825970082,13.701141,1.833564,265.6272463242213
3,1,570474,182,16.419,3.787,2.2038923851212884,12.85345076613837,-0.12166669147225674,0.8282862485588398,0.6928967550314279,15.0550165,1.353875,265.6272463242213
3,1,570474,184,8.2802,8.2802,-1.361239410610264,0.04109641715101773,-0.32074521151159113,2.007310344721503,-0.2647006223106279,7.774938,7.774938,265.6272463242213
3,1,570474,184,9.4622,1.182,-1.0266737390889096,1.92893022923068,-0.8732896752942334,1.1750580415478584,-0.2647006223106279,8.644479,0.8695408,265.6272463242213
3,1,570474,184,11.235,1.7728,-0.46906428655331905,3.8455127795653627,-0.5543577605373406,1.6115825338987404,-0.2647006223106279,10.0937605,1.4492817,265.6272463242213
3,1,570474,184,12.195,0.960000000000001,0.6528459319482893,8.694466631912109,-0.0058761236942768795,0.17145967595611064,-0.2647006223106279,10.56163,0.46787006,265.6272463242213
3,1,570474,184,12.965,0.77,2.1851567075160925,12.220978524527926,-0.43856719275936046,1.1465003644781746,-0.15493496314314706,12.639147,2.0775163,265.6272463242213
3,1,570474,197,6.0246,6.0246,-1.3233219678378438,0.36691545070791365,-0.6538970205570078,0.7834098988779079,-0.2647006223106279,7.7695117,7.7695117,265.6272463242213
3,1,570474,197,7.2418,1.2172,-0.9441475401136422,2.3122467392976165,-1.691949303619251,-0.3548175157566351,-0.2647006223106279,8.384241,0.61472917,265.6272463242213
3,1,570474,197,7.2418,0.0,-0.4244555303504718,3.5196937460084667,-0.5381064527790277,1.729892910330288,-0.2647006223106279,10.540889,2.1566477,265.6272463242213
3,1,570474,197,9.6718,2.43,0.6595372453787164,8.368647598355214,-0.8062530307911923,0.44071777404170137,-0.2647006223106279,10.91036,0.36947203,265.6272463242213
3,1,570474,197,15.272,5.6002,2.361361294517339,13.677581262782283,-0.2415200861898155,1.1179426874084906,-0.2647006223106279,13.2100315,2.2996707,265.6272463242213
3,1,570474,933,3.621,3.621,-1.453802579731172,-0.7542853412378756,0.3800924355656571,0.06114544910407465,19.12662202971269,3.4053087,3.4053087,265.6272463242213
3,1,570474,933,5.947,2.326,-1.4091938235283248,-0.5626270862044074,0.3800924355656571,0.06114544910407465,-0.2647006223106279,5.952338,2.5470295,265.6272463242213
3,1,570474,933,7.4673,1.5203,-1.3385625493945466,-0.33901940005685993,0.3800924355656571,0.06114544910407465,-0.2647006223106279,7.3045588,1.3522207,265.6272463242213
3,1,570474,933,15.425,7.9577,-0.9240735998223609,2.615699254492107,0.8879458030129388,0.3441928255461698,1.6040842334929748,10.870082,3.5655231,265.6272463242213
3,1,570474,933,17.831,2.406,-0.3906197887706121,3.637946889364117,1.5583122480433498,0.9227713629779654,-0.2647006223106279,11.006753,0.13667086,265.6272463242213
3,1,570474,933,20.823,2.992,0.6491211008053516,7.988397620368811,1.5176839786475673,0.13604815638970255,9.137182165522878,11.982391,0.9756386,265.6272463242213
3,1,570474,933,20.871,0.0479999999999983,1.7223408619115523,8.276076661174049,1.2739143622728724,0.3691603946413793,0.8036966180736834,12.183432,0.20103982,265.6272463242213
3,1,570474,940,5.108,5.108,-1.453802579731172,-0.7542853412378756,0.7254327254298086,1.9716948417474545,1.8898907834697405,4.894623,4.894623,265.6272463242213
3,1,570474,940,7.052,1.944,-1.4091938235283248,-0.5626270862044074,0.7254327254298086,1.9508885341681133,-0.2647006223106279,7.995644,3.1010213,265.6272463242213
3,1,570474,940,7.658,0.606000000000001,-1.342280689224054,-0.3709688311709391,0.7254327254298086,1.5762526076953887,-0.2647006223106279,8.343069,0.34742534,265.6272463242213
3,1,570474,940,8.118,0.46,-0.9322593065855835,2.5773101060089028,0.9895164765023952,0.13604815638970255,0.9063198067310024,9.453636,1.1105666,265.6272463242213
3,1,570474,940,8.847,0.728999999999999,-0.389504569865541,3.7178683817130724,0.9285740724087213,0.8769974863034148,-0.2647006223106279,9.744359,0.29072285,265.6272463242213
3,1,570474,940,8.1526,-0.6944,0.5788623097858671,7.375091204261713,0.15663695388885332,0.15689526065057194,1.1253340231285769,10.142392,0.39803314,265.6272463242213
3,1,570474,940,9.5498,1.3972,1.6922299514746304,8.62106152023429,1.0504588805960684,0.4649102061878766,-0.2647006223106279,10.324359,0.18196678,265.6272463242213
3,1,570474,949,1.6159,1.6159,-1.4519446250353236,-0.7383202085935877,-0.7574991075162533,2.067444653293952,-0.2647006223106279,1.802294,1.802294,265.6272463242213
3,1,570474,949,4.4431,2.8272,-1.4091938235283248,-0.5785922188486953,-0.7574991075162533,2.067444653293952,-0.2647006223106279,4.665329,2.8630352,265.6272463242213
3,1,570474,949,7.9501,3.507,-1.342280689224054,-0.3709688311709391,-0.7574991075162533,2.067444653293952,-0.2647006223106279,7.503107,2.8377776,265.6272463242213
3,1,570474,949,8.9875,1.0374,-0.9147726741540673,2.7275701779551427,-1.1637818014740784,0.714626693821498,0.44560352643298623,8.790771,1.2876637,265.6272463242213
3,1,570474,949,9.3667,0.379199999999999,-0.38691726200577586,3.589840667350716,-0.5543577605373406,1.4430922391876055,-0.2647006223106279,9.572353,0.7815832,265.6272463242213
3,1,570474,949,9.4625,0.0958000000000006,0.68184162348014,8.237745010167353,-0.04650439309005925,2.7457302803804717,-0.2647006223106279,9.7673855,0.19503179,265.6272463242213
