sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
6,1,570474,186,4.7615,4.7615,-1.4061752150689824,-0.34352347628490004,0.9901347006841845,0.12914771466506125,-0.27476525176480676,4.5478764,4.5478764,265.19314387241997
6,1,570474,186,6.156,1.3945,-1.034043215373949,2.260572832024377,-0.24233792991427963,-0.3270113062163684,-0.27476525176480676,8.558615,4.010739,265.19314387241997
6,1,570474,186,9.12,2.964,-0.49924273677030806,3.663517706611663,0.13294075793849733,0.40768729378734986,-0.27476525176480676,11.216171,2.6575565,265.19314387241997
6,1,570474,186,11.083,1.963,0.6372082802624286,8.852491900290666,0.044760519809156,0.9728400630209795,-0.27476525176480676,13.1089,1.8927279,265.19314387241997
6,1,570474,186,11.083,0.0,2.219326362798199,12.696176488201038,-0.7181010751702592,0.7023740948877426,2.0108697284298604,13.898097,0.78919786,265.19314387241997
6,1,570474,194,1.8792,1.8792,-1.3872343647851033,-0.18016688129870922,1.1459881448197637,1.3724838069790462,-0.27476525176480676,6.5557036,6.5557036,265.19314387241997
6,1,570474,194,3.0557,1.1765,-1.0251298740638883,2.174089928796394,0.26623646673866375,0.22199424103915752,-0.27476525176480676,9.344284,2.788581,265.19314387241997
6,1,570474,194,4.5353,1.4796,-0.49590023377903536,3.6154716492627834,0.34621389201876385,0.2583254904898906,-0.27476525176480676,11.59206,2.247776,265.19314387241997
6,1,570474,194,5.2265,0.691199999999999,0.5737007234282463,8.27593921210411,0.09192669369229199,-0.21801755786416843,-0.2519220598519281,12.646116,1.0540557,265.19314387241997
6,1,570474,194,5.2773,0.0508000000000006,2.1892438358767445,12.984452832294316,-0.40639418689910034,0.05648521576359453,0.26969723296326337,13.504329,0.85821277,265.19314387241997
6,1,570474,197,6.0246,6.0246,-1.323726807950921,0.36755817247851874,-0.6442757595270902,0.7629261773056312,-0.27476525176480676,7.8605413,7.8605413,265.19314387241997
6,1,570474,197,7.2418,1.2172,-0.9449098022733421,2.318228100843033,-1.6921851010176312,-0.36334255566710166,-0.27476525176480676,9.281838,1.4212971,265.19314387241997
6,1,570474,197,7.2418,0.0,-0.4257076709623075,3.5289887460348,-0.5273856764254055,1.6994650520356458,-0.27476525176480676,11.3453455,2.063507,265.19314387241997
6,1,570474,197,9.6718,2.43,0.6572632982100652,8.391249749741421,-0.7980785004503593,0.42383451576545356,-0.27476525176480676,12.436548,1.0912023,265.19314387241997
6,1,570474,197,15.272,5.6002,2.3574831531041402,13.714752903997287,-0.22798300742810815,1.0939442278567573,-0.27476525176480676,13.744999,1.3084514,265.19314387241997
6,1,570474,928,1.11,1.11,-1.4540844246105584,-0.7567195694852651,0.994236107108805,0.5013008132054062,1.9182162595757235,0.73659533,0.73659533,265.19314387241997
6,1,570474,928,2.524,1.414,-1.4095177180602552,-0.5645353400897465,0.994236107108805,0.5013008132054062,-0.27476525176480676,1.7070407,0.97044533,265.19314387241997
6,1,570474,928,3.781,1.257,-1.3426676582348,-0.3723511106942278,0.994236107108805,0.5013008132054062,-0.27476525176480676,2.6150258,0.90798503,265.19314387241997
6,1,570474,928,7.6456,3.8646,-0.9620011342353835,2.3341793918828606,0.23547591855401018,-0.1988830998201155,3.0595534871529027,3.5602508,0.9452252,265.19314387241997
6,1,570474,928,7.5404,-0.1052,-0.3763054767512962,4.102466486551028,-0.810382719724221,0.9584690354604674,0.9760017532282647,4.240524,0.68027276,265.19314387241997
6,1,570474,928,8.4543,0.9139,0.6944096481197432,8.285548423573884,-0.4617631736314772,0.6701603870414254,0.8650368887544337,4.6506357,0.41011208,265.19314387241997
6,1,570474,928,8.0277,-0.426600000000001,1.750930276954511,8.163127069448938,0.19446185430780483,-0.487191748239157,0.6042804221484881,4.775271,0.12463519,265.19314387241997
6,1,570474,930,0.192,0.192,-1.4540844246105584,-0.7567195694852651,-0.5027772378776825,-0.8990670128456371,-0.27476525176480676,0.35674882,0.35674882,265.19314387241997
6,1,570474,930,0.852,0.66,-1.407661514732435,-0.5485263937810998,-0.5027772378776825,-0.7095793629325902,-0.27476525176480676,1.0158038,0.65905493,265.19314387241997
6,1,570474,930,1.5811,0.7291,-1.3408114549069798,-0.3723511106942278,-0.5027772378776825,-0.4336233393267981,-0.27476525176480676,1.8054887,0.78968495,265.19314387241997
6,1,570474,930,3.5971,2.016,-0.937845979285119,2.5264981502389565,-0.9334249124628363,-0.5407197890965708,-0.27476525176480676,3.8948183,2.0893297,265.19314387241997
6,1,570474,930,6.7387,3.1416,-0.40304550068147815,3.663517706611663,-1.0154530409552465,0.2088746231819482,0.1859472690451685,8.376333,4.481515,265.19314387241997
6,1,570474,930,8.0827,1.344,0.6628341365288531,8.243844445795057,-1.2000163300631697,0.3736166554135512,0.501912045199112,11.102531,2.7261982,265.19314387241997
6,1,570474,930,8.4867,0.404,1.7286469236793593,8.243267893106871,-1.5076218119097082,-0.1164918996768414,-0.27476525176480676,12.407764,1.3052335,265.19314387241997
6,1,570474,933,3.621,3.621,-1.4540844246105584,-0.7567195694852651,0.39953217553883047,0.048250132554761654,19.462068350299965,2.8627737,2.8627737,265.19314387241997
6,1,570474,933,5.947,2.326,-1.4095177180602552,-0.5645353400897465,0.39953217553883047,0.048250132554761654,-0.27476525176480676,4.569107,1.7063336,265.19314387241997
6,1,570474,933,7.4673,1.5203,-1.3389530232438323,-0.3403139996539949,0.39953217553883047,0.048250132554761654,-0.27476525176480676,5.718405,1.1492977,265.19314387241997
6,1,570474,933,15.425,7.9577,-0.9248547843257056,2.622513391244958,0.912207978616395,0.3283236977649701,1.627317262096402,8.559691,2.8412862,265.19314387241997
6,1,570474,933,17.831,2.406,-0.39190382404390234,3.6475664155718355,1.588940038678779,0.9008234529986371,-0.27476525176480676,9.291146,0.731455,265.19314387241997
6,1,570474,933,20.823,2.992,0.6468569722305694,8.009956238620711,1.5479259744325742,0.12236588143425754,9.294638520196298,9.457952,0.16680497,265.19314387241997
6,1,570474,933,20.871,0.0479999999999983,1.719065081771044,8.298424766943384,1.3018415889553434,0.35302894739146895,0.8126684902636219,9.53206,0.07410854,265.19314387241997
6,1,570474,939,4.663,4.663,-1.4540844246105584,-0.7567195694852651,0.39953217553883047,0.048250132554761654,19.462068350299965,2.7711978,2.7711978,265.19314387241997
6,1,570474,939,7.523,2.86,-1.4095177180602552,-0.5645353400897465,0.39953217553883047,0.048250132554761654,-0.27476525176480676,4.4569693,1.6857715,265.19314387241997
6,1,570474,939,9.443,1.92,-1.3426676582348,-0.3723511106942278,0.39953217553883047,0.048250132554761654,-0.27476525176480676,5.596576,1.139607,265.19314387241997
6,1,570474,939,13.343,3.9,-0.9304256226444936,2.606504444936311,0.912207978616395,0.3283236977649701,1.627317262096402,8.430481,2.8339045,265.19314387241997
6,1,570474,939,13.489,0.146000000000001,-0.39934646403780305,3.6314229403026115,1.588940038678779,0.9008234529986371,-0.27476525176480676,9.160518,0.73003656,265.19314387241997
6,1,570474,939,14.564,1.075,0.6672908071838836,8.250378709594505,1.5479259744325742,0.12236588143425754,9.123695611387303,9.344329,0.18381181,265.19314387241997
6,1,570474,939,15.177,0.613,1.721293417098559,8.141410251527246,1.3018415889553434,0.35302894739146895,0.8426684773387604,9.416584,0.072254956,265.19314387241997
6,1,570474,941,5.46,5.46,-1.4540844246105584,-0.7567195694852651,0.7481517216315743,1.9387265136961975,1.9182162595757235,3.763001,3.763001,265.19314387241997
6,1,570474,941,7.926,2.466,-1.4095177180602552,-0.5645353400897465,0.7481517216315743,1.9181388056741153,-0.27476525176480676,5.3576403,1.5946395,265.19314387241997
6,1,570474,941,8.154,0.228,-1.3426676582348,-0.3723511106942278,0.7481517216315743,1.5474389571117997,-0.27476525176480676,6.5754128,1.2177722,265.19314387241997
6,1,570474,941,9.1971,1.0431,-0.9359964609632815,2.5584583875874314,1.014743139231908,0.12236588143425754,0.9235894951072259,7.873108,1.2976949,265.19314387241997
