sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
8,1,570474,185,4.418,4.418,6.5,6.5,11.62,8.13,0.0,3.1077886,3.1077886,267.1953318317731
8,1,570474,185,5.6186,1.2006,21.0,14.5,8.41,6.26,0.0,4.3856754,1.277887,267.1953318317731
8,1,570474,185,7.2675,1.6489,45.5,24.5,9.91,7.42,0.0,6.5576286,2.1719532,267.1953318317731
8,1,570474,185,7.7018,0.4343,96.0,50.5,12.66,3.77,0.0,7.09775,0.54012173,267.1953318317731
8,1,570474,185,8.2469,0.5451,165.0,69.0,10.62,6.13,0.0,8.809223,1.7114725,267.1953318317731
8,1,570474,194,1.8792,1.8792,4.0,4.0,18.24,6.78,0.0,7.4300485,7.4300485,267.1953318317731
8,1,570474,194,3.0557,1.1765,20.25,16.25,13.95,3.93,0.0,9.943818,2.5137696,267.1953318317731
8,1,570474,194,4.5353,1.4796,44.0,23.75,14.34,4.02,0.0,11.640761,1.696943,267.1953318317731
8,1,570474,194,5.2265,0.691199999999999,92.0,48.0,13.1,2.84,0.0020833,11.676697,0.035935998,267.1953318317731
8,1,570474,194,5.2773,0.0508000000000006,164.5,72.5,10.67,3.52,0.049655,13.3347,1.6580025,267.1953318317731
8,1,570474,201,-0.44683,-0.44683,1.4167,1.4167,3.7,2.6,0.0,0.6449264,0.6449264,267.1953318317731
8,1,570474,201,-0.35187,0.09496,5.0,3.5833,5.4,2.5,0.0,1.6165278,0.9716013,267.1953318317731
8,1,570474,201,0.92481,1.27668,23.083,18.083,5.7,2.6,0.0,3.0409577,1.4244299,267.1953318317731
8,1,570474,201,2.8836,1.95879,47.417,24.334,7.3,5.2,0.0,4.8528733,1.8119155,267.1953318317731
8,1,570474,201,6.5594,3.6758,96.167,48.75,5.4,7.5,0.0020513,6.92951,2.0766368,267.1953318317731
8,1,570474,201,9.0318,2.4724,168.25,72.083,5.5,5.8,0.0055491,9.659983,2.730472,267.1953318317731
8,1,570474,933,3.621,3.621,1.0,1.0,14.6,3.4996,1.8,3.089179,3.089179,267.1953318317731
8,1,570474,933,5.947,2.326,3.0,2.0,14.6,3.4996,0.0,5.5882964,2.4991174,267.1953318317731
8,1,570474,933,7.4673,1.5203,6.1667,3.1667,14.6,3.4996,0.0,6.906906,1.3186096,267.1953318317731
8,1,570474,933,15.425,7.9577,24.75,18.5833,17.1,4.1934,0.17347,10.387882,3.480976,267.1953318317731
8,1,570474,933,17.831,2.406,48.667,23.917,20.4,5.6116,0.0,10.423819,0.035935998,267.1953318317731
8,1,570474,933,20.823,2.992,95.283,46.616,20.2,3.6832,0.87273,11.516634,1.092816,267.1953318317731
8,1,570474,933,20.871,0.0479999999999983,143.4,48.117,19.0,4.2546,0.099174,12.119089,0.60245484,267.1953318317731
8,1,570474,957,0.85,0.85,1.0833,1.0833,14.0,16.1,2.4,0.8321969,0.8321969,267.1953318317731
8,1,570474,957,2.354,1.504,3.0833,2.0,14.0,15.814,0.0,2.0968938,1.264697,267.1953318317731
8,1,570474,957,3.434,1.08,6.0833,3.0,14.0,16.784,0.0,3.149907,1.0530132,267.1953318317731
8,1,570474,957,4.64,1.206,24.083,17.9997,14.0,5.6014,0.0,3.9800916,0.83018434,267.1953318317731
8,1,570474,957,6.272,1.632,48.5,24.417,16.0,14.141,0.0,4.6459684,0.66587675,267.1953318317731
8,1,570474,957,8.0,1.728,98.917,50.417,17.0,28.374,0.045833,6.0375233,1.3915552,267.1953318317731
8,1,570474,957,8.5604,0.5604,145.42,46.503,13.5,21.457,0.025696,6.654086,0.6165629,267.1953318317731
8,1,570474,967,1.584,1.584,1.5,1.5,14.0,16.1,2.4,0.87412524,0.87412524,267.1953318317731
8,1,570474,967,3.95,2.366,3.25,1.75,14.0,15.814,0.0,2.1010947,1.2269694,267.1953318317731
8,1,570474,967,5.249,1.299,6.25,3.0,14.0,16.784,0.0,3.1026583,1.0015635,267.1953318317731
8,1,570474,967,6.347,1.098,24.25,18.0,14.0,5.6014,0.0,4.0019484,0.89929,267.1953318317731
8,1,570474,967,7.883,1.536,48.25,24.0,16.0,14.141,0.0,4.7260904,0.7241425,267.1953318317731
8,1,570474,967,9.755,1.872,97.917,49.667,17.0,28.374,0.045833,6.1817346,1.4556438,267.1953318317731
8,1,570474,967,10.27,0.514999999999999,144.75,46.833,13.5,21.457,0.025641,6.6434593,0.46172473,267.1953318317731
8,1,570474,983,2.0412,2.0412,2.7,2.7,9.3,5.56,0.0,1.8894901,1.8894901,267.1953318317731
