sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
12,1,570474,186,4.7615,4.7615,3.15,3.15,17.48,3.7,0.0,2.7761586,2.7761586,268.58181441227595
12,1,570474,186,6.156,1.3945,19.85,16.7,11.47,2.57,0.0,3.9002767,1.1241181,268.58181441227595
12,1,570474,186,9.12,2.964,43.85,24.0,13.3,4.39,0.0,4.743807,0.84353,268.58181441227595
12,1,570474,186,11.083,1.963,94.85,51.0,12.87,5.79,0.0,5.8615437,1.1177368,268.58181441227595
12,1,570474,186,11.083,0.0,165.85,71.0,9.15,5.12,0.20845,7.202793,1.3412495,268.58181441227595
12,1,570474,191,4.8096,4.8096,4.3,4.3,12.52,4.02,0.046512,1.7166262,1.7166262,268.58181441227595
12,1,570474,191,7.4771,2.6675,19.8,15.5,9.64,3.16,0.0,3.3852625,1.6686363,268.58181441227595
12,1,570474,191,8.8629,1.3858,45.8,26.0,10.51,5.47,0.47308,7.662769,4.2775064,268.58181441227595
12,1,570474,191,9.9429,1.08,95.8,50.0,11.06,7.01,0.13,10.169106,2.5063365,268.58181441227595
12,1,570474,191,10.545,0.6021,165.8,70.0,11.06,7.01,0.0,12.360241,2.191136,268.58181441227595
12,1,570474,206,2.2307,2.2307,1.1667,1.1667,13.6,2.3,0.0,1.5136776,1.5136776,268.58181441227595
12,1,570474,206,7.559,5.3283,5.25,4.0833,16.1,2.2,0.09796,3.436497,1.9228194,268.58181441227595
12,1,570474,206,17.385,9.826,23.917,18.667,14.6,3.3,0.0053571,6.2132206,2.7767239,268.58181441227595
12,1,570474,206,21.909,4.524,49.667,25.75,13.4,3.0,0.0,7.3547525,1.1415315,268.58181441227595
12,1,570474,206,24.789,2.88,96.333,46.666,18.0,2.8,0.0021429,9.390771,2.0360184,268.58181441227595
12,1,570474,206,28.074,3.285,170.5,74.167,14.6,3.3,0.10517,11.282622,1.8918514,268.58181441227595
12,1,570474,911,-0.031,-0.031,1.0,1.0,5.1,3.1629,0.0,0.6656521,0.6656521,268.58181441227595
12,1,570474,911,2.9061,2.9371,3.3333,2.3333,5.1,3.1629,0.0,1.1906939,0.52504176,268.58181441227595
12,1,570474,911,3.1131,0.207,6.5,3.1667,5.1,3.1629,0.0,1.4887314,0.29803747,268.58181441227595
12,1,570474,911,5.665,2.5519,23.417,16.917,7.9,4.4485,0.0,3.0551577,1.5664263,268.58181441227595
12,1,570474,911,9.4412,3.7762,47.333,23.916,8.8,2.265,0.12552,5.6908097,2.635652,268.58181441227595
12,1,570474,911,11.373,1.9318,95.667,48.334,7.6,2.9078,0.082816,6.5419774,0.8511676,268.58181441227595
12,1,570474,911,13.272,1.899,144.33,48.663,5.4,4.4383,0.01232,7.2436886,0.701711,268.58181441227595
12,1,570474,932,3.1296,3.1296,1.1667,1.1667,16.3,8.1827,0.16667,1.8158131,1.8158131,268.58181441227595
12,1,570474,932,4.9036,1.774,3.1667,2.0,16.3,8.1317,0.0,3.7346478,1.9188347,268.58181441227595
