sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
2,1,570474,183,3.4692,3.4692,6.0,6.0,13.77,4.31,0.0,4.0015535,4.0015535,267.62944504022596
2,1,570474,183,5.5152,2.046,20.5,14.5,9.88,3.38,0.0,4.914793,0.91323936,267.62944504022596
2,1,570474,183,5.5152,0.0,45.2,24.7,10.64,3.51,0.0,6.880763,1.96597,267.62944504022596
2,1,570474,183,5.8272,0.312,93.2,48.0,9.45,4.26,0.0,8.294067,1.4133047,267.62944504022596
2,1,570474,183,6.9332,1.106,163.2,70.0,10.32,4.84,0.0,8.69703,0.40296268,267.62944504022596
2,1,570474,193,7.7056,7.7056,4.0,4.0,18.24,6.78,0.0,11.933816,11.933816,267.62944504022596
2,1,570474,193,8.5472,0.841600000000001,20.0,16.0,13.63,3.79,0.0,17.71635,5.7825356,267.62944504022596
2,1,570474,193,9.9806,1.4334,43.85,23.85,14.34,4.02,0.0,19.442453,1.726101,267.62944504022596
2,1,570474,193,10.548,0.567399999999999,91.55,47.7,13.15,2.85,0.0020964,21.338762,1.8963094,267.62944504022596
2,1,570474,193,10.809,0.260999999999999,164.05,72.5,10.67,3.52,0.049655,23.266687,1.9279253,267.62944504022596
2,1,570474,198,7.1136,7.1136,6.5,6.5,9.51,5.27,0.0,3.2099092,3.2099092,267.62944504022596
2,1,570474,198,8.5755,1.4619,23.0,16.5,4.4,2.48,0.0,3.5509448,0.34103566,267.62944504022596
2,1,570474,198,13.683,5.1075,47.0,24.0,10.08,7.59,0.0,6.064595,2.5136504,267.62944504022596
2,1,570474,198,15.824,2.141,95.0,48.0,8.76,4.43,0.0,8.075588,2.0109925,267.62944504022596
2,1,570474,198,19.481,3.657,172.0,77.0,11.54,6.09,0.0,9.875495,1.799907,267.62944504022596
2,1,570474,924,1.9767,1.9767,1.0833,1.0833,5.1,3.1629,0.0,0.84320796,0.84320796,267.62944504022596
2,1,570474,924,3.0887,1.112,3.25,2.1667,5.1,3.1629,0.0,1.6427821,0.79957414,267.62944504022596
2,1,570474,924,3.0743,-0.0143999999999997,5.6667,2.4167,5.1,3.1629,0.0,1.5410693,-0.10171284,267.62944504022596
2,1,570474,924,6.8627,3.7884,22.083,16.4163,7.9,4.4485,0.0,4.4859557,2.9448864,267.62944504022596
2,1,570474,924,11.504,4.6413,45.917,23.834,8.8,2.265,0.12605,8.31333,3.8273737,267.62944504022596
2,1,570474,924,14.788,3.284,94.25,48.333,7.6,2.9078,0.082816,10.357248,2.0439184,267.62944504022596
2,1,570474,924,17.267,2.479,142.87,48.62,5.4,4.4383,0.012346,13.124845,2.767597,267.62944504022596
2,1,570474,929,0.192,0.192,1.0,1.0,17.5,4.6219,0.2,1.2519548,1.2519548,267.62944504022596
2,1,570474,929,1.504,1.312,3.0,2.0,17.5,4.6219,0.0,3.045559,1.7936041,267.62944504022596
2,1,570474,929,2.008,0.504,6.0,3.0,17.5,4.6219,0.0,4.4518957,1.406337,267.62944504022596
2,1,570474,929,2.7992,0.7912,23.167,17.167,13.8,2.8874,0.30233,7.572096,3.1202,267.62944504022596
2,1,570474,929,2.7209,-0.0783,49.25,26.083,8.7,5.7544,0.11494,7.424862,-0.14723375,267.62944504022596
2,1,570474,929,2.6727,-0.0482,97.467,48.217,10.4,5.0402,0.10373,7.778617,0.35375458,267.62944504022596
2,1,570474,929,2.1039,-0.5688,144.82,47.353,13.6,2.1732,0.080169,7.524337,-0.25427985,267.62944504022596
2,1,570474,932,3.1296,3.1296,1.1667,1.1667,16.3,8.1827,0.16667,2.0209525,2.0209525,267.62944504022596
2,1,570474,932,4.9036,1.774,3.1667,2.0,16.3,8.1317,0.0,4.439685,2.4187322,267.62944504022596
2,1,570474,932,4.7881,-0.1155,5.25,2.0833,16.3,7.2134,0.0,5.7940893,1.3544049,267.62944504022596
2,1,570474,932,5.4769,0.6888,22.0,16.75,17.6,3.6832,0.11905,6.9475403,1.1534507,267.62944504022596
2,1,570474,932,5.4526,-0.0242999999999993,46.25,24.25,17.3,5.4994,0.0,7.0839877,0.13644731,267.62944504022596
2,1,570474,932,8.2498,2.7972,90.667,44.417,13.5,3.7343,0.12613,8.920051,1.8360629,267.62944504022596
2,1,570474,932,9.3322,1.0824,139.83,49.163,17.9,4.4893,0.0,10.238239,1.3181888,267.62944504022596
2,1,570474,935,1.638,1.638,1.1667,1.1667,5.1,3.1629,0.0,0.8616661,0.8616661,267.62944504022596
2,1,570474,935,2.614,0.976,3.3333,2.1666,5.1,3.1629,0.0,1.6457529,0.7840868,267.62944504022596
2,1,570474,935,2.8509,0.2369,5.6667,2.3334,5.1,3.1629,0.0,1.5534939,-0.09225902,267.62944504022596
2,1,570474,935,6.5859,3.735,22.25,16.5833,7.9,4.4485,0.0,4.5004196,2.9469259,267.62944504022596
2,1,570474,935,10.29,3.7041,46.0,23.75,8.8,2.265,0.12552,8.275162,3.7747424,267.62944504022596
2,1,570474,935,13.188,2.898,94.333,48.333,7.6,2.9078,0.082816,10.324131,2.0489693,267.62944504022596
2,1,570474,935,15.274,2.086,142.85,48.517,5.4,4.4383,0.012371,13.074165,2.7500343,267.62944504022596
2,1,570474,945,1.094,1.094,1.0,1.0,10.2,1.1529,0.0,0.34025967,0.34025967,267.62944504022596
2,1,570474,945,1.8059,0.7119,3.0,2.0,10.2,1.6223,0.0,1.1213458,0.7810861,267.62944504022596
2,1,570474,945,2.7903,0.9844,6.0,3.0,10.2,2.3059,0.0,1.9878986,0.8665528,267.62944504022596
2,1,570474,945,5.7587,2.9684,24.083,18.083,8.1,2.0406,0.0,3.9948094,2.0069108,267.62944504022596
2,1,570474,945,9.9475,4.1888,48.0,23.917,7.7,3.8975,0.042017,8.022958,4.0281487,267.62944504022596
2,1,570474,945,12.355,2.4075,95.667,47.667,6.8,4.3056,0.072034,10.5323105,2.509353,267.62944504022596
2,1,570474,945,13.885,1.53,143.67,48.003,5.3,3.0915,0.0,11.6355715,1.1032609,267.62944504022596
2,1,570474,946,1.028,1.028,1.0,1.0,10.0,9.6927,0.0,1.4263095,1.4263095,267.62944504022596
2,1,570474,946,1.802,0.774,3.0,2.0,10.0,9.6927,0.0,3.9395475,2.5132382,267.62944504022596
2,1,570474,946,2.4432,0.6412,5.75,2.75,10.0,9.6927,0.0,6.194197,2.2546494,267.62944504022596
2,1,570474,946,4.9453,2.5021,24.833,19.083,7.0,10.458,0.0,11.050268,4.8560705,267.62944504022596
2,1,570474,946,7.1809,2.2356,49.083,24.25,8.0,5.1014,0.0,12.442811,1.3925437,267.62944504022596
2,1,570474,946,9.6064,2.4255,93.167,44.084,3.5,4.0812,0.077098,14.836792,2.3939807,267.62944504022596
2,1,570474,946,10.915,1.3086,147.33,54.163,9.5,4.8464,0.0,16.280796,1.444005,267.62944504022596
2,1,570474,951,1.9657,1.9657,1.0833,1.0833,10.0,5.1014,0.0,1.050573,1.050573,267.62944504022596
2,1,570474,951,4.5777,2.612,3.0833,2.0,10.0,5.1014,0.0,3.4301147,2.3795419,267.62944504022596
2,1,570474,951,6.5397,1.962,6.0833,3.0,10.0,5.1014,0.0,5.105873,1.6757584,267.62944504022596
2,1,570474,951,6.8619,0.3222,24.0,17.9167,9.3,5.3871,0.48045,6.447733,1.3418596,267.62944504022596
2,1,570474,951,7.8377,0.9758,52.667,28.667,9.0,5.3871,0.2439,6.802538,0.35480505,267.62944504022596
2,1,570474,951,7.3445,-0.4932,93.75,41.083,10.4,2.9792,0.043796,6.684221,-0.11831708,267.62944504022596
2,1,570474,951,7.5014,0.1569,146.08,52.33,9.3,2.1222,0.0,7.151727,0.4675066,267.62944504022596
2,1,570474,984,3.3604,3.3604,3.0667,3.0667,17.7,4.04,0.0,3.7305074,3.7305074,267.62944504022596
2,1,570474,984,8.7592,5.3988,6.4333,3.3666,19.7,3.52,0.0,5.6954384,1.9649308,267.62944504022596
2,1,570474,984,10.064,1.3048,23.95,17.5167,12.0,1.18,0.0,7.167653,1.4722148,267.62944504022596
2,1,570474,984,13.496,3.432,47.933,23.983,16.1,1.61,0.0,8.977899,1.8102453,267.62944504022596
2,1,570474,984,13.267,-0.229000000000001,70.817,22.884,15.8,2.12,0.0,9.169353,0.19145447,267.62944504022596
2,1,570474,984,13.316,0.0490000000000013,119.67,48.853,13.6,1.9,0.0,9.417086,0.24773335,267.62944504022596
2,1,570474,984,13.46,0.144,167.78,48.11,15.3,1.38,0.0,9.446056,0.028970748,267.62944504022596
2,1,570474,991,2.2344,2.2344,3.8,3.8,12.0,2.83,0.0,2.338324,2.338324,267.62944504022596
2,1,570474,991,6.9814,4.747,24.0,20.2,11.3,3.55,0.0,6.762221,4.423897,267.62944504022596
2,1,570474,991,7.1098,0.1284,45.5,21.5,9.1,3.2,0.074766,8.449442,1.6872208,267.62944504022596
2,1,570474,991,7.4153,0.3055,68.95,23.45,10.9,3.76,0.41702,8.934883,0.48544174,267.62944504022596
2,1,570474,991,7.4657,0.0503999999999998,119.45,50.5,8.4,3.49,0.035714,8.926173,-0.008710653,267.62944504022596
2,1,570474,991,7.0327,-0.433,162.75,43.3,7.1,2.59,0.1709,8.928138,0.0019654036,267.62944504022596
2,1,570474,994,1.5836,1.5836,3.7333,3.7333,10.0,5.0,0.054054,2.2417417,2.2417417,267.62944504022596
2,1,570474,994,1.8622,0.2786,23.683,19.9497,7.0,3.58,0.23116,4.861832,2.6200905,267.62944504022596
