sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
9,1,570474,198,7.1136,7.1136,6.5,6.5,9.51,5.27,0.0,2.7635393,2.7635393,267.0703473766645
9,1,570474,198,8.5755,1.4619,23.0,16.5,4.4,2.48,0.0,3.8924403,1.1289009,267.0703473766645
9,1,570474,198,13.683,5.1075,47.0,24.0,10.08,7.59,0.0,5.168073,1.2756331,267.0703473766645
9,1,570474,198,15.824,2.141,95.0,48.0,8.76,4.43,0.0,5.2261114,0.05803798,267.0703473766645
9,1,570474,198,19.481,3.657,172.0,77.0,11.54,6.09,0.0,6.459032,1.2329208,267.0703473766645
9,1,570474,204,1.333,1.333,1.25,1.25,10.8,4.1,0.0,1.7958624,1.7958624,267.0703473766645
9,1,570474,204,5.4997,4.1667,4.4167,3.1667,13.7,6.2,0.0,7.294075,5.4982123,267.0703473766645
9,1,570474,204,11.889,6.3893,23.5,19.0833,10.3,4.0,0.0052402,9.508034,2.213959,267.0703473766645
9,1,570474,204,17.33,5.441,49.25,25.75,12.4,3.3,0.17087,10.609698,1.1016649,267.0703473766645
9,1,570474,204,20.31,2.98,95.167,45.917,10.9,1.8,0.0043557,11.190236,0.5805373,267.0703473766645
9,1,570474,204,22.557,2.247,167.67,72.503,12.7,4.0,0.11724,13.266039,2.0758038,267.0703473766645
9,1,570474,208,1.4489,1.4489,1.4167,1.4167,19.0,4.1,0.0,2.0804155,2.0804155,267.0703473766645
9,1,570474,208,2.6703,1.2214,4.25,2.8333,20.1,2.4,0.0,5.1244407,3.0440252,267.0703473766645
9,1,570474,208,5.0198,2.3495,25.417,21.167,17.8,1.1,0.0,7.2137747,2.0893342,267.0703473766645
9,1,570474,208,5.7801,0.7603,48.667,23.25,14.9,1.5,0.0,8.343063,1.1292883,267.0703473766645
9,1,570474,208,7.7201,1.94,97.167,48.5,15.5,1.4,0.11546,9.066013,0.7229502,267.0703473766645
9,1,570474,208,9.2932,1.5731,169.0,71.833,14.9,2.0,0.0027842,9.863058,0.7970446,267.0703473766645
9,1,570474,911,-0.031,-0.031,1.0,1.0,5.1,3.1629,0.0,0.36765754,0.36765754,267.0703473766645
9,1,570474,911,2.9061,2.9371,3.3333,2.3333,5.1,3.1629,0.0,1.4365866,1.0689291,267.0703473766645
9,1,570474,911,3.1131,0.207,6.5,3.1667,5.1,3.1629,0.0,1.8785546,0.44196796,267.0703473766645
9,1,570474,911,5.665,2.5519,23.417,16.917,7.9,4.4485,0.0,3.5231886,1.6446341,267.0703473766645
9,1,570474,911,9.4412,3.7762,47.333,23.916,8.8,2.265,0.12552,7.043713,3.5205243,267.0703473766645
9,1,570474,911,11.373,1.9318,95.667,48.334,7.6,2.9078,0.082816,7.5328636,0.48915058,267.0703473766645
9,1,570474,911,13.272,1.899,144.33,48.663,5.4,4.4383,0.01232,8.826266,1.2934023,267.0703473766645
9,1,570474,922,0.873,0.873,1.0,1.0,2.8,7.0808,0.6,0.99047476,0.99047476,267.0703473766645
9,1,570474,922,1.841,0.968,3.0,2.0,2.8,7.846,0.0,2.1852279,1.1947532,267.0703473766645
9,1,570474,922,3.527,1.686,6.0,3.0,2.8,7.04,0.0,3.6152008,1.4299729,267.0703473766645
9,1,570474,922,8.5322,5.0052,25.417,19.417,4.9,7.8664,0.061856,10.488078,6.8728776,267.0703473766645
9,1,570474,922,9.8282,1.296,49.417,24.0,6.3,11.264,0.0,12.197599,1.7095207,267.0703473766645
9,1,570474,922,19.197,9.3688,97.2,47.783,6.9,12.478,0.033473,24.836077,12.638477,267.0703473766645
9,1,570474,922,24.246,5.049,146.67,49.47,8.3,9.1214,0.0,34.490204,9.654129,267.0703473766645
9,1,570474,924,1.9767,1.9767,1.0833,1.0833,5.1,3.1629,0.0,0.8621325,0.8621325,267.0703473766645
9,1,570474,924,3.0887,1.112,3.25,2.1667,5.1,3.1629,0.0,1.0427907,0.18065812,267.0703473766645
9,1,570474,924,3.0743,-0.0143999999999997,5.6667,2.4167,5.1,3.1629,0.0,0.89776886,-0.14502172,267.0703473766645
9,1,570474,924,6.8627,3.7884,22.083,16.4163,7.9,4.4485,0.0,4.059189,3.16142,267.0703473766645
9,1,570474,924,11.504,4.6413,45.917,23.834,8.8,2.265,0.12605,8.318128,4.2589383,267.0703473766645
9,1,570474,924,14.788,3.284,94.25,48.333,7.6,2.9078,0.082816,10.217982,1.8998544,267.0703473766645
9,1,570474,924,17.267,2.479,142.87,48.62,5.4,4.4383,0.012346,13.193038,2.9750562,267.0703473766645
9,1,570474,942,1.314,1.314,0.91667,0.91667,5.1,3.1629,0.0,0.36066228,0.36066228,267.0703473766645
9,1,570474,942,1.6623,0.3483,3.5833,2.66663,5.1,3.1629,0.0,1.4354703,1.074808,267.0703473766645
9,1,570474,942,1.6735,0.0111999999999999,6.5833,3.0,5.1,3.1629,0.0,1.8765192,0.44104904,267.0703473766645
9,1,570474,942,3.4311,1.7576,23.5,16.9167,7.9,4.4485,0.0,3.5230684,1.6465491,267.0703473766645
9,1,570474,942,5.0257,1.5946,47.333,23.833,8.8,2.265,0.12605,7.0440006,3.5209324,267.0703473766645
9,1,570474,942,6.2332,1.2075,95.667,48.334,7.6,2.9078,0.082816,7.532446,0.4884448,267.0703473766645
9,1,570474,942,6.9136,0.6804,144.22,48.553,5.4,4.4383,0.012346,8.833046,1.3006,267.0703473766645
9,1,570474,957,0.85,0.85,1.0833,1.0833,14.0,16.1,2.4,1.237373,1.237373,267.0703473766645
9,1,570474,957,2.354,1.504,3.0833,2.0,14.0,15.814,0.0,2.7742138,1.5368408,267.0703473766645
9,1,570474,957,3.434,1.08,6.0833,3.0,14.0,16.784,0.0,3.7809367,1.0067228,267.0703473766645
9,1,570474,957,4.64,1.206,24.083,17.9997,14.0,5.6014,0.0,4.7788177,0.99788123,267.0703473766645
9,1,570474,957,6.272,1.632,48.5,24.417,16.0,14.141,0.0,5.473919,0.6951012,267.0703473766645
9,1,570474,957,8.0,1.728,98.917,50.417,17.0,28.374,0.045833,6.968512,1.494593,267.0703473766645
9,1,570474,957,8.5604,0.5604,145.42,46.503,13.5,21.457,0.025696,7.3750935,0.40658152,267.0703473766645
9,1,570474,977,1.6362,1.6362,2.6667,2.6667,11.7,4.78,0.44444,3.892269,3.892269,267.0703473766645
9,1,570474,977,2.785,1.1488,5.8833,3.2166,11.8,5.39,0.3125,6.3229914,2.4307222,267.0703473766645
9,1,570474,977,3.9342,1.1492,22.817,16.9337,11.8,5.5,0.24852,12.612992,6.2900014,267.0703473766645
9,1,570474,977,4.1972,0.262999999999999,49.083,26.266,8.6,3.53,0.26616,15.365762,2.7527697,267.0703473766645
9,1,570474,977,4.0984,-0.0987999999999998,73.75,24.667,7.8,4.08,0.21862,15.161387,-0.2043746,267.0703473766645
9,1,570474,977,4.1472,0.0488,122.58,48.83,10.4,3.79,0.22541,15.776547,0.6151601,267.0703473766645
9,1,570474,977,3.527,-0.6202,166.92,44.34,11.7,2.49,0.18059,15.815912,0.039365217,267.0703473766645
9,1,570474,978,0.969,0.969,3.4167,3.4167,7.8,1.87,0.0,1.3424817,1.3424817,267.0703473766645
9,1,570474,978,1.4136,0.4446,6.1333,2.7166,9.7,1.28,0.0,2.153638,0.8111562,267.0703473766645
9,1,570474,978,2.7668,1.3532,26.117,19.9837,4.6,0.62,0.01005,3.1775508,1.0239129,267.0703473766645
9,1,570474,978,3.9755,1.2087,49.883,23.766,8.8,0.97,0.0,3.7109282,0.5333774,267.0703473766645
9,1,570474,978,4.4258,0.4503,73.567,23.684,9.2,1.18,0.0,4.814278,1.1033499,267.0703473766645
9,1,570474,978,4.865,0.4392,122.47,48.903,8.3,1.33,0.020492,5.3103027,0.49602443,267.0703473766645
9,1,570474,978,4.8192,-0.0457999999999998,168.28,45.81,9.7,2.79,0.074236,7.806716,2.4964132,267.0703473766645
