sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
0,1,570474,195,8.6395,8.6395,4.7,4.7,11.82,7.47,0.0,9.764041,9.764041,268.16846190690995
0,1,570474,195,12.389,3.7495,23.4,18.7,8.68,6.75,0.0,11.815341,2.0513003,268.16846190690995
0,1,570474,195,14.392,2.003,44.4,21.0,10.97,5.91,0.0,13.166692,1.3513508,268.16846190690995
0,1,570474,195,15.882,1.49,94.9,50.5,12.48,5.52,0.091089,13.016666,-0.15002607,268.16846190690995
0,1,570474,195,18.5,2.618,162.9,68.0,13.03,5.91,0.041176,13.72656,0.7098936,268.16846190690995
0,1,570474,196,1.868,1.868,4.5,4.5,11.82,7.47,0.0,5.005473,5.005473,268.16846190690995
0,1,570474,196,2.3637,0.4957,23.35,18.85,8.68,6.75,0.0,7.6230335,2.6175601,268.16846190690995
0,1,570474,196,3.2037,0.84,44.35,21.0,10.97,5.91,0.0,9.4993,1.8762662,268.16846190690995
0,1,570474,196,4.0572,0.8535,94.85,50.5,12.48,5.52,0.091089,10.71659,1.2172906,268.16846190690995
0,1,570474,196,4.5944,0.5372,162.85,68.0,13.03,5.91,0.041176,11.157188,0.44059855,268.16846190690995
0,1,570474,200,0.22185,0.22185,2.25,2.25,3.6,2.5,0.0,3.667988,3.667988,268.16846190690995
0,1,570474,200,2.4662,2.24435,4.8333,2.5833,3.3,2.9,0.0,5.062041,1.3940527,268.16846190690995
0,1,570474,200,3.8748,1.4086,20.75,15.9167,-1.9,1.9,0.0,7.148843,2.0868018,268.16846190690995
0,1,570474,200,4.3997,0.5249,94.667,73.917,-1.6,3.7,0.082525,16.940144,9.791301,268.16846190690995
0,1,570474,200,5.1117,0.712,165.17,70.503,0.3,3.0,0.22837,21.674625,4.734483,268.16846190690995
0,1,570474,927,4.408,4.408,1.0,1.0,16.3,8.1827,0.2,4.974639,4.974639,268.16846190690995
0,1,570474,927,7.924,3.516,3.0,2.0,16.3,8.1317,0.0,6.890248,1.9156089,268.16846190690995
0,1,570474,927,8.104,0.179999999999999,6.0,3.0,16.3,7.2134,0.0,7.112371,0.22212297,268.16846190690995
0,1,570474,927,8.5615,0.457500000000001,24.25,18.25,17.6,3.6832,0.10929,8.080232,0.96786094,268.16846190690995
0,1,570474,927,9.655,1.0935,48.583,24.333,17.3,5.4994,0.0,7.9936876,-0.0865441,268.16846190690995
0,1,570474,927,10.139,0.484,92.583,44.0,13.5,3.7343,0.12727,8.249463,0.25577515,268.16846190690995
0,1,570474,927,8.904,-1.235,142.0,49.417,17.9,4.4893,0.0,9.9535885,1.7041258,268.16846190690995
0,1,570474,940,5.108,5.108,1.0,1.0,16.3,8.1827,0.2,5.0136595,5.0136595,268.16846190690995
0,1,570474,940,7.052,1.944,3.0,2.0,16.3,8.1317,0.0,6.9336147,1.919955,268.16846190690995
0,1,570474,940,7.658,0.606000000000001,6.0,3.0,16.3,7.2134,0.0,7.1577024,0.22408777,268.16846190690995
0,1,570474,940,8.118,0.46,24.383,18.383,17.6,3.6832,0.1087,8.129491,0.971789,268.16846190690995
0,1,570474,940,8.847,0.728999999999999,48.717,24.334,17.3,5.4994,0.0,8.039826,-0.08966446,268.16846190690995
