sample,model,n_parameters,pmid,e.cum,delta_e.cum,ct,dt,air.temp,wind.2m,rain.rate,prediction_ecum,prediction_delta_ecum,running_time
4,1,570474,184,8.2802,8.2802,5.15,5.15,11.15,8.27,0.0,6.0845,6.0845,267.6153512239456
4,1,570474,184,9.4622,1.182,20.15,15.0,8.43,6.23,0.0,7.909891,1.8253912,267.6153512239456
4,1,570474,184,11.235,1.7728,45.15,25.0,10.0,7.3,0.0,9.3080015,1.3981103,267.6153512239456
4,1,570474,184,12.195,0.960000000000001,95.45,50.3,12.7,3.77,0.0,9.725865,0.41786423,267.6153512239456
4,1,570474,184,12.965,0.77,164.15,68.7,10.57,6.16,0.010189,11.115871,1.3900064,267.6153512239456
4,1,570474,205,2.8403,2.8403,1.4167,1.4167,10.2,3.8,0.0,1.8795944,1.8795944,267.6153512239456
4,1,570474,205,12.025,9.1847,5.4167,4.0,13.5,6.1,0.0,3.9699998,2.0904052,267.6153512239456
4,1,570474,205,19.304,7.279,24.417,19.0003,10.2,4.0,0.0052632,9.215124,5.2451253,267.6153512239456
4,1,570474,205,25.092,5.788,50.167,25.75,12.4,3.3,0.17087,11.109873,1.8947479,267.6153512239456
4,1,570474,205,28.841,3.749,96.167,46.0,10.9,1.8,0.0043478,12.955865,1.8459927,267.6153512239456
4,1,570474,205,30.425,1.584,168.5,72.333,12.7,4.1,0.11751,15.06085,2.1049845,267.6153512239456
4,1,570474,208,1.4489,1.4489,1.4167,1.4167,19.0,4.1,0.0,2.545824,2.545824,267.6153512239456
4,1,570474,208,2.6703,1.2214,4.25,2.8333,20.1,2.4,0.0,4.664014,2.1181896,267.6153512239456
4,1,570474,208,5.0198,2.3495,25.417,21.167,17.8,1.1,0.0,8.553454,3.8894405,267.6153512239456
4,1,570474,208,5.7801,0.7603,48.667,23.25,14.9,1.5,0.0,9.458918,0.90546346,267.6153512239456
4,1,570474,208,7.7201,1.94,97.167,48.5,15.5,1.4,0.11546,10.670367,1.21145,267.6153512239456
4,1,570474,208,9.2932,1.5731,169.0,71.833,14.9,2.0,0.0027842,11.801132,1.1307647,267.6153512239456
4,1,570474,918,2.511,2.511,1.0333,1.0333,16.3,8.1827,0.2,1.9951919,1.9951919,267.6153512239456
4,1,570474,918,5.773,3.262,3.0333,2.0,16.3,8.1317,0.0,4.4795933,2.4844015,267.6153512239456
4,1,570474,918,6.4555,0.6825,5.1333,2.1,16.3,7.2134,0.0,5.621532,1.1419383,267.6153512239456
4,1,570474,918,7.5878,1.1323,22.0,16.8667,17.6,3.6832,0.11834,6.5603886,0.9388566,267.6153512239456
4,1,570474,918,7.6364,0.0486000000000004,46.333,24.333,17.3,5.4994,0.0,6.5995636,0.0391753,267.6153512239456
4,1,570474,918,8.6,0.9636,90.167,43.834,13.5,3.7343,0.12785,8.1933,1.5937366,267.6153512239456
4,1,570474,918,10.634,2.034,139.75,49.583,17.9,4.4893,0.0,9.021709,0.8284087,267.6153512239456
4,1,570474,921,0.969,0.969,1.0,1.0,2.8,7.0808,0.6,0.5058031,0.5058031,267.6153512239456
4,1,570474,921,1.289,0.32,3.0,2.0,2.8,7.846,0.0,1.3132169,0.8074138,267.6153512239456
4,1,570474,921,1.4378,0.1488,4.5,1.5,2.8,7.04,0.0,2.2741928,0.960976,267.6153512239456
4,1,570474,921,3.6074,2.1696,23.667,19.167,4.9,7.8664,0.0625,5.31365,3.0394573,267.6153512239456
4,1,570474,921,5.1674,1.56,47.667,24.0,6.3,11.264,0.0,7.8556747,2.5420246,267.6153512239456
4,1,570474,921,10.936,5.7686,94.583,46.916,6.9,12.478,0.034115,11.997755,4.14208,267.6153512239456
4,1,570474,921,14.35,3.414,144.75,50.167,8.3,9.1214,0.0,14.897582,2.8998277,267.6153512239456
4,1,570474,930,0.192,0.192,1.0,1.0,10.2,1.1529,0.0,0.70111585,0.70111585,267.6153512239456
4,1,570474,930,0.852,0.66,3.0833,2.0833,10.2,1.6223,0.0,2.0116134,1.3104974,267.6153512239456
4,1,570474,930,1.5811,0.7291,6.0833,3.0,10.2,2.3059,0.0,2.842949,0.8313358,267.6153512239456
4,1,570474,930,3.5971,2.016,24.167,18.0837,8.1,2.0406,0.0,5.541459,2.6985102,267.6153512239456
4,1,570474,930,6.7387,3.1416,48.167,24.0,7.7,3.8975,0.042017,9.262047,3.7205873,267.6153512239456
4,1,570474,930,8.0827,1.344,96.0,47.833,6.8,4.3056,0.070833,11.756399,2.494353,267.6153512239456
4,1,570474,930,8.4867,0.404,143.83,47.83,5.3,3.0915,0.0,13.075094,1.3186946,267.6153512239456
4,1,570474,947,0.57,0.57,1.0833,1.0833,14.0,16.1,2.4,1.2701176,1.2701176,267.6153512239456
4,1,570474,947,0.854,0.284,3.0833,2.0,14.0,15.814,0.0,2.0640717,0.793954,267.6153512239456
4,1,570474,947,1.124,0.27,6.0833,3.0,14.0,16.784,0.0,3.0606961,0.9966246,267.6153512239456
4,1,570474,947,1.646,0.522,24.083,17.9997,14.0,5.6014,0.0,3.7091763,0.64848006,267.6153512239456
4,1,570474,947,1.31,-0.336,48.083,24.0,16.0,14.141,0.0,4.3958893,0.68671286,267.6153512239456
4,1,570474,947,2.558,1.248,97.833,49.75,17.0,28.374,0.045833,5.829856,1.4339666,267.6153512239456
4,1,570474,947,2.8849,0.3269,145.17,47.337,13.5,21.457,0.025696,6.24264,0.41278437,267.6153512239456
4,1,570474,953,0.6754,0.6754,1.0833,1.0833,10.0,9.6927,0.0,1.0739354,1.0739354,267.6153512239456
4,1,570474,953,1.3474,0.672,3.0833,2.0,10.0,9.6927,0.0,3.0664527,1.9925174,267.6153512239456
4,1,570474,953,1.9384,0.591,6.0833,3.0,10.0,9.6927,0.0,5.057358,1.9909049,267.6153512239456
4,1,570474,953,3.7147,1.7763,25.167,19.0837,7.0,10.458,0.0,9.982101,4.924744,267.6153512239456
4,1,570474,953,6.3499,2.6352,49.583,24.416,8.0,5.1014,0.0,10.679735,0.6976335,267.6153512239456
4,1,570474,953,8.6171,2.2672,93.167,43.584,3.5,4.0812,0.077982,12.651338,1.9716023,267.6153512239456
4,1,570474,953,10.402,1.7849,147.67,54.503,9.5,4.8464,0.0,14.165093,1.5137554,267.6153512239456
4,1,570474,954,1.554,1.554,1.4167,1.4167,14.0,16.1,2.4,1.3211756,1.3211756,267.6153512239456
4,1,570474,954,3.814,2.26,3.4167,2.0,14.0,15.814,0.0,2.0479832,0.7268075,267.6153512239456
4,1,570474,954,5.917,2.103,6.4167,3.0,14.0,16.784,0.0,3.0137954,0.9658123,267.6153512239456
4,1,570474,954,7.825,1.908,24.417,18.0003,14.0,5.6014,0.0,3.6353579,0.6215625,267.6153512239456
4,1,570474,954,9.217,1.392,48.417,24.0,16.0,14.141,0.0,4.2860703,0.6507124,267.6153512239456
4,1,570474,954,11.137,1.92,98.167,49.75,17.0,28.374,0.045833,5.6497574,1.3636873,267.6153512239456
4,1,570474,954,11.323,0.186,144.67,46.503,13.5,21.457,0.025806,5.999399,0.34964183,267.6153512239456
4,1,570474,957,0.85,0.85,1.0833,1.0833,14.0,16.1,2.4,1.268421,1.268421,267.6153512239456
4,1,570474,957,2.354,1.504,3.0833,2.0,14.0,15.814,0.0,2.0579834,0.78956234,267.6153512239456
4,1,570474,957,3.434,1.08,6.0833,3.0,14.0,16.784,0.0,3.0441756,0.98619235,267.6153512239456
4,1,570474,957,4.64,1.206,24.083,17.9997,14.0,5.6014,0.0,3.6920385,0.6478627,267.6153512239456
4,1,570474,957,6.272,1.632,48.5,24.417,16.0,14.141,0.0,4.377161,0.68512285,267.6153512239456
4,1,570474,957,8.0,1.728,98.917,50.417,17.0,28.374,0.045833,5.7964363,1.4192753,267.6153512239456
4,1,570474,957,8.5604,0.5604,145.42,46.503,13.5,21.457,0.025696,6.201705,0.40526834,267.6153512239456
4,1,570474,959,1.998,1.998,1.0,1.0,10.0,9.6927,0.0,1.0623593,1.0623593,267.6153512239456
4,1,570474,959,3.948,1.95,3.0,2.0,10.0,9.6927,0.0,3.0619373,1.9995779,267.6153512239456
4,1,570474,959,5.271,1.323,6.0,3.0,10.0,9.6927,0.0,5.068486,2.0065491,267.6153512239456
4,1,570474,959,9.2247,3.9537,25.083,19.083,7.0,10.458,0.0,9.968634,4.900148,267.6153512239456
4,1,570474,959,9.9079,0.683199999999999,49.5,24.417,8.0,5.1014,0.0,10.663479,0.6948446,267.6153512239456
4,1,570474,959,12.592,2.6841,92.833,43.333,3.5,4.0812,0.078522,12.611124,1.9476458,267.6153512239456
4,1,570474,959,13.232,0.639999999999999,147.42,54.587,9.5,4.8464,0.0,14.126145,1.515021,267.6153512239456
4,1,570474,979,2.5942,2.5942,3.4333,3.4333,21.2,1.31,0.0,6.420513,6.420513,267.6153512239456
4,1,570474,979,6.0426,3.4484,18.233,14.7997,16.0,0.74,0.0,9.925738,3.5052252,267.6153512239456
4,1,570474,979,11.477,5.4344,44.267,26.034,15.8,2.04,0.0,15.410416,5.4846773,267.6153512239456
4,1,570474,979,12.97,1.493,68.0,23.733,16.3,2.26,0.0,16.973013,1.562597,267.6153512239456
4,1,570474,979,13.996,1.026,122.07,54.07,17.5,1.58,0.0074074,17.81139,0.83837664,267.6153512239456
4,1,570474,979,14.458,0.462,164.2,42.13,16.1,2.25,0.014286,18.26805,0.45666078,267.6153512239456
4,1,570474,988,3.2528,3.2528,3.8333,3.8333,12.1,3.05,0.0,1.3443277,1.3443277,267.6153512239456
4,1,570474,988,8.0108,4.758,23.45,19.6167,10.9,3.17,0.0,4.7608776,3.41655,267.6153512239456
4,1,570474,988,9.4622,1.4514,48.133,24.683,10.0,3.48,0.065041,7.2677603,2.506883,267.6153512239456
4,1,570474,988,9.5315,0.0693000000000001,71.283,23.15,10.9,3.76,0.42424,7.5730743,0.30531362,267.6153512239456
