sample,model,pmid,e.cum,ct,prediction_ecum,running_time
12,7,186,11.083,165.85,16.185705,3.531552239259084
12,7,191,10.545,165.8,11.988465,3.531552239259084
12,7,206,28.074,170.5,16.805805,3.531552239259084
12,7,911,13.272,144.33,4.6662683,3.531552239259084
12,7,932,9.3322,139.83,11.197579,3.531552239259084
12,7,948,9.1412,145.25,12.192048,3.531552239259084
12,7,950,22.015,148.58,14.019876,3.531552239259084
12,7,955,3.1902,144.83,12.225186,3.531552239259084
12,7,961,9.8115,144.25,14.538451,3.531552239259084
12,7,980,12.854,167.13,18.443504,3.531552239259084
12,7,1005,21.328,164.08,14.512942,3.531552239259084
12,7,1008,17.127,169.32,21.474813,3.531552239259084
12,7,1010,5.6813,167.78,14.263978,3.531552239259084
12,7,1131,24.72,168.0,26.669737,3.531552239259084
12,7,1150,17.507,167.65,10.609769,3.531552239259084
12,7,1162,23.251,166.77,18.699184,3.531552239259084
12,7,1193,5.3342,142.75,5.902135,3.531552239259084
12,7,1198,5.3561,146.88,5.832572,3.531552239259084
12,7,1202,20.546,145.95,19.112215,3.531552239259084
12,7,1222,12.412,142.2,18.13011,3.531552239259084
12,7,1238,10.215,138.37,13.115462,3.531552239259084
12,7,1244,4.2806,140.6,8.223119,3.531552239259084
12,7,1246,4.8744,139.53,7.988492,3.531552239259084
12,7,1249,6.664,138.48,6.8979845,3.531552239259084
12,7,1362,16.344,49.9,14.626958,3.531552239259084
12,7,1453,0.97046,24.15,-5.1673155,3.531552239259084
12,7,1468,4.6288,51.767,13.345517,3.531552239259084
12,7,1483,15.484,44.45,15.307151,3.531552239259084
12,7,1490,5.8029,26.933,8.41615,3.531552239259084
12,7,1494,7.638,81.717,1.7147264,3.531552239259084
12,7,1504,9.302,176.0,16.474138,3.531552239259084
12,7,1507,1.634,176.0,-4.7758436,3.531552239259084
12,7,1527,4.25499,170.0,-10.125231,3.531552239259084
12,7,1530,11.344,172.38,22.426067,3.531552239259084
12,7,1704,30.072,167.98,29.835434,3.531552239259084
12,7,1707,34.223,167.96,18.835941,3.531552239259084
12,7,1714,9.0002,24.05,11.17957,3.531552239259084
12,7,1743,10.57,168.24,17.911892,3.531552239259084
12,7,1748,11.806,167.99,13.840499,3.531552239259084
12,7,2234,42.3114327382,129.83,39.52907,3.531552239259084
12,7,2445,3.8798,144.13,11.289378,3.531552239259084
12,7,2544,14.361,45.783,7.259,3.531552239259084
12,7,2800,3.1987,45.75,0.6710777,3.531552239259084
12,7,2801,10.123,48.367,4.378104,3.531552239259084
12,7,2828,15.649,81.383,11.142642,3.531552239259084
12,7,2830,13.099,81.383,10.309354,3.531552239259084
12,7,2836,10.973,31.883,11.160518,3.531552239259084
12,7,2837,7.8139,31.95,10.702586,3.531552239259084
12,7,2852,5.6244,45.633,2.948841,3.531552239259084
12,7,2858,10.013,55.217,10.946015,3.531552239259084
12,7,3134,23.535,45.0,35.742146,3.531552239259084
12,7,3135,1.8015,70.3,14.42941,3.531552239259084
12,7,3144,1.9494,96.5,3.3901186,3.531552239259084
12,7,3150,90.654,95.7,58.894627,3.531552239259084
12,7,3168,71.835,95.5,58.602463,3.531552239259084
12,7,3185,4.0546,93.7,11.024764,3.531552239259084
12,7,3203,24.92,70.3,19.04519,3.531552239259084
12,7,3214,4.8371,95.4,12.408643,3.531552239259084
12,7,3236,30.503,94.9,19.18537,3.531552239259084
12,7,3239,0.78037,95.6,0.42902848,3.531552239259084
12,7,3257,5.8855,96.1,12.012317,3.531552239259084
12,7,3265,27.186,94.9,20.460848,3.531552239259084
12,7,3272,30.732,81.4,24.558517,3.531552239259084
12,7,3299,24.331,95.75,22.114916,3.531552239259084
12,7,3304,15.637,95.25,6.471919,3.531552239259084
12,7,3307,6.8089,100.05,8.150584,3.531552239259084
12,7,3318,20.108,71.267,20.971346,3.531552239259084
12,7,3337,4.9595,96.35,4.34789,3.531552239259084
12,7,3338,11.142,96.017,11.463914,3.531552239259084
12,7,3342,8.7473,95.75,8.50504,3.531552239259084
12,7,3352,0.52621,48.233,-1.599721,3.531552239259084
12,7,3358,5.2016,95.683,8.741839,3.531552239259084
12,7,3360,16.928,95.367,15.002753,3.531552239259084
12,7,3361,7.5436,97.8,6.856326,3.531552239259084
