sample,model,pmid,e.cum,ct,prediction_ecum,running_time
10,9,188,16.195,167.5,13.379656,4.566932964324951
10,9,200,5.1117,165.17,11.116297,4.566932964324951
10,9,205,30.425,168.5,15.096937,4.566932964324951
10,9,929,2.1039,144.82,8.1495905,4.566932964324951
10,9,944,15.672,142.75,15.102158,4.566932964324951
10,9,962,7.9302,145.75,8.950549,4.566932964324951
10,9,975,4.8334,166.78,16.86083,4.566932964324951
10,9,976,6.1618,169.67,12.601775,4.566932964324951
10,9,979,14.458,164.2,18.269554,4.566932964324951
10,9,988,9.6686,165.13,8.806311,4.566932964324951
10,9,999,13.16,169.75,17.66425,4.566932964324951
10,9,1006,9.54,168.67,7.9800982,4.566932964324951
10,9,1018,4.0042,169.85,14.700237,4.566932964324951
10,9,1118,42.729,168.5,26.814854,4.566932964324951
10,9,1150,17.507,167.65,14.897934,4.566932964324951
10,9,1162,23.251,166.77,17.40173,4.566932964324951
10,9,1192,6.0171,142.75,8.798786,4.566932964324951
10,9,1196,11.227,144.8,14.128137,4.566932964324951
10,9,1197,14.035,144.8,14.128137,4.566932964324951
10,9,1204,26.38,166.53,21.129147,4.566932964324951
10,9,1208,23.914,165.78,18.54713,4.566932964324951
10,9,1247,6.4714,139.53,6.8025837,4.566932964324951
10,9,1362,16.344,49.9,15.597931,4.566932964324951
10,9,1457,1.3532,26.2,1.6146803,4.566932964324951
10,9,1460,2.0765,50.517,5.8430567,4.566932964324951
10,9,1462,2.6037,55.4,0.67868805,4.566932964324951
10,9,1476,6.515,53.533,6.7254124,4.566932964324951
10,9,1487,22.575,120.07,46.568172,4.566932964324951
10,9,1515,34.481,148.5,13.260751,4.566932964324951
10,9,1528,34.0211,170.0,41.388447,4.566932964324951
10,9,1531,13.268,172.38,14.547013,4.566932964324951
10,9,1692,30.845,167.96,33.41856,4.566932964324951
10,9,1694,41.856,167.96,25.756561,4.566932964324951
10,9,1696,18.154,168.22,25.503674,4.566932964324951
10,9,1735,13.0,168.01,19.677258,4.566932964324951
10,9,1742,11.044,168.01,14.50906,4.566932964324951
10,9,1935,18.288336,175.67,8.636457,4.566932964324951
10,9,1938,10.24463271522,175.62,13.573984,4.566932964324951
10,9,2235,39.629723414,129.83,41.919266,4.566932964324951
10,9,2461,9.9978,138.5,0.97511506,4.566932964324951
10,9,2463,12.401,142.5,18.947905,4.566932964324951
10,9,2551,55.325,97.0,48.64449,4.566932964324951
10,9,2558,30.508,96.283,41.329,4.566932964324951
10,9,2801,10.123,48.367,5.8190546,4.566932964324951
10,9,2833,11.578,70.167,14.023395,4.566932964324951
10,9,2851,11.13,46.317,38.837273,4.566932964324951
10,9,2860,4.6107,93.033,6.553935,4.566932964324951
10,9,3120,1.7254,95.0,16.95795,4.566932964324951
10,9,3145,4.5475,95.3,12.535921,4.566932964324951
10,9,3163,20.785,93.9,32.84212,4.566932964324951
10,9,3166,23.978,95.3,37.405445,4.566932964324951
10,9,3175,25.89,96.017,18.883646,4.566932964324951
10,9,3177,27.257,97.65,24.386618,4.566932964324951
10,9,3179,30.206,96.967,24.19038,4.566932964324951
10,9,3199,10.311,94.9,7.7417245,4.566932964324951
10,9,3208,15.409,95.4,11.482611,4.566932964324951
10,9,3228,7.0794,35.4,9.801488,4.566932964324951
10,9,3238,1.5524,95.0,3.0831575,4.566932964324951
10,9,3239,0.78037,95.6,2.7000675,4.566932964324951
10,9,3241,39.695,95.8,50.619236,4.566932964324951
10,9,3245,2.6718,96.5,5.0306673,4.566932964324951
10,9,3250,11.554,97.2,11.128127,4.566932964324951
10,9,3267,20.563,96.3,24.979162,4.566932964324951
10,9,3277,6.1834,96.1,1.7536564,4.566932964324951
10,9,3294,31.474,71.183,21.832314,4.566932964324951
10,9,3305,20.567,99.45,13.02009,4.566932964324951
10,9,3307,6.8089,100.05,8.402138,4.566932964324951
10,9,3312,33.167,95.7,29.771376,4.566932964324951
10,9,3315,18.705,72.067,19.8381,4.566932964324951
10,9,3323,0.8897,98.65,0.60681486,4.566932964324951
10,9,3344,19.463,94.817,25.37748,4.566932964324951
10,9,3352,0.52621,48.233,1.7579956,4.566932964324951
10,9,3375,17.619,96.7,23.8586,4.566932964324951
10,9,3376,37.008,96.717,43.40855,4.566932964324951
