sample,model,pmid,e.cum,ct,prediction_ecum,running_time
6,10,186,11.083,165.85,3.9352436,4.72370742559433
6,10,194,5.2773,164.5,11.038304,4.72370742559433
6,10,197,15.272,172.05,7.26875,4.72370742559433
6,10,928,8.0277,144.83,2.9393022,4.72370742559433
6,10,930,8.4867,143.83,13.1535015,4.72370742559433
6,10,933,20.871,143.4,10.14327,4.72370742559433
6,10,939,15.177,143.5,10.103194,4.72370742559433
6,10,941,11.429,141.92,10.156602,4.72370742559433
6,10,946,10.915,147.33,13.324458,4.72370742559433
6,10,947,2.8849,145.17,7.718794,4.72370742559433
6,10,950,22.015,148.58,12.87776,4.72370742559433
6,10,963,16.102,148.42,13.005691,4.72370742559433
6,10,970,13.869,144.6,9.09752,4.72370742559433
6,10,1118,42.729,168.5,29.715034,4.72370742559433
6,10,1148,17.308,168.03,17.57501,4.72370742559433
6,10,1159,3.6862,174.35,3.8840394,4.72370742559433
6,10,1198,5.3561,146.88,2.0700092,4.72370742559433
6,10,1201,8.7937,146.65,4.3965106,4.72370742559433
6,10,1210,23.068,165.02,17.314398,4.72370742559433
6,10,1214,11.92,167.78,15.368257,4.72370742559433
6,10,1238,10.215,138.37,0.6697569,4.72370742559433
6,10,1239,11.817,138.37,0.6697569,4.72370742559433
6,10,1243,6.8146,142.1,8.277898,4.72370742559433
6,10,1448,21.458,141.48,8.097294,4.72370742559433
6,10,1457,1.3532,26.2,0.08669803,4.72370742559433
6,10,1470,6.7436,51.167,3.6679158,4.72370742559433
6,10,1472,4.794,49.383,3.4447727,4.72370742559433
6,10,1485,15.536,47.017,11.007136,4.72370742559433
6,10,1493,8.6729,68.267,6.2211366,4.72370742559433
6,10,1527,4.25499,170.0,9.704761,4.72370742559433
6,10,1533,0.0962,94.017,6.59771,4.72370742559433
6,10,1690,30.928,167.94,26.700716,4.72370742559433
6,10,1696,18.154,168.22,25.181866,4.72370742559433
6,10,1714,9.0002,24.05,2.8160057,4.72370742559433
6,10,1738,10.605,168.16,11.73719,4.72370742559433
6,10,1740,13.191,168.08,20.989391,4.72370742559433
6,10,1936,35.0801457484573,175.53,14.603701,4.72370742559433
6,10,2236,68.30640499255,123.92,56.586185,4.72370742559433
6,10,2446,0.088439,143.7,2.0957527,4.72370742559433
6,10,2447,37.677,170.9,17.253973,4.72370742559433
6,10,2456,11.333,117.7,17.60169,4.72370742559433
6,10,2538,18.403,96.283,28.929089,4.72370742559433
6,10,2558,30.508,96.283,52.048714,4.72370742559433
6,10,2577,24.085,67.683,64.41414,4.72370742559433
6,10,2789,5.7412,95.083,5.591432,4.72370742559433
6,10,2792,5.9582,48.083,1.8636035,4.72370742559433
6,10,2800,3.1987,45.75,-0.4820688,4.72370742559433
6,10,2801,10.123,48.367,8.038176,4.72370742559433
6,10,2831,8.0472,58.133,10.821165,4.72370742559433
6,10,2842,3.8303,97.75,11.284646,4.72370742559433
6,10,2851,11.13,46.317,18.898695,4.72370742559433
6,10,2857,8.4516,95.85,10.107176,4.72370742559433
6,10,2858,10.013,55.217,5.601558,4.72370742559433
6,10,3127,52.53,94.2,96.01775,4.72370742559433
6,10,3160,24.658,93.0,20.276451,4.72370742559433
6,10,3164,99.879,96.1,85.030014,4.72370742559433
6,10,3172,53.941,95.617,68.12746,4.72370742559433
6,10,3179,30.206,96.967,28.363623,4.72370742559433
6,10,3191,1.4898,95.7,-0.79654336,4.72370742559433
6,10,3198,21.35,94.9,19.474268,4.72370742559433
6,10,3206,7.2645,93.8,9.325089,4.72370742559433
6,10,3213,10.591,95.4,16.506172,4.72370742559433
6,10,3225,22.904,94.7,12.694715,4.72370742559433
6,10,3234,25.824,95.7,29.815193,4.72370742559433
6,10,3236,30.503,94.9,18.674248,4.72370742559433
6,10,3257,5.8855,96.1,7.371493,4.72370742559433
6,10,3286,2.8092,72.0,2.7376602,4.72370742559433
6,10,3290,0.65132,95.667,3.2737365,4.72370742559433
6,10,3298,15.936,96.317,6.203577,4.72370742559433
6,10,3323,0.8897,98.65,2.7906299,4.72370742559433
6,10,3337,4.9595,96.35,1.4341493,4.72370742559433
6,10,3355,2.2794,96.567,1.7774768,4.72370742559433
6,10,3357,0.82626,92.933,2.3265007,4.72370742559433
6,10,3360,16.928,95.367,11.42103,4.72370742559433
