sample,model,pmid,e.cum,ct,prediction_ecum,running_time
2,5,183,6.9332,163.2,1.7430927,4.223752005894979
2,5,193,10.809,164.05,6.2385397,4.223752005894979
2,5,198,19.481,172.0,9.355848,4.223752005894979
2,5,924,17.267,142.87,16.162745,4.223752005894979
2,5,929,2.1039,144.82,6.343503,4.223752005894979
2,5,932,9.3322,139.83,9.901929,4.223752005894979
2,5,935,15.274,142.85,16.171755,4.223752005894979
2,5,945,13.885,143.67,12.114903,4.223752005894979
2,5,946,10.915,147.33,15.887208,4.223752005894979
2,5,951,7.5014,146.08,7.547861,4.223752005894979
2,5,984,13.46,167.78,13.001445,4.223752005894979
2,5,991,7.0327,162.75,11.057585,4.223752005894979
2,5,994,2.7022,166.75,12.189076,4.223752005894979
2,5,1120,29.64,168.0,41.925907,4.223752005894979
2,5,1146,4.035,168.0,15.3391695,4.223752005894979
2,5,1162,23.251,166.77,17.135918,4.223752005894979
2,5,1197,14.035,144.8,15.675817,4.223752005894979
2,5,1213,10.986,167.17,10.419423,4.223752005894979
2,5,1232,9.2701,141.25,8.831677,4.223752005894979
2,5,1234,10.656,142.22,8.8845825,4.223752005894979
2,5,1235,6.4893,142.22,8.8845825,4.223752005894979
2,5,1238,10.215,138.37,8.71281,4.223752005894979
2,5,1251,9.92,137.42,8.55173,4.223752005894979
2,5,1341,9.7775,54.6,4.2810955,4.223752005894979
2,5,1451,4.2151,26.983,5.516124,4.223752005894979
2,5,1454,0.62106,24.9,-1.4672498,4.223752005894979
2,5,1463,1.217,55.8,3.7702932,4.223752005894979
2,5,1464,1.3531,56.35,1.312977,4.223752005894979
2,5,1467,1.4383,48.083,2.4889002,4.223752005894979
2,5,1498,21.216,176.0,18.417336,4.223752005894979
2,5,1522,27.32553,97.5,60.352257,4.223752005894979
2,5,1531,13.268,172.38,12.535119,4.223752005894979
2,5,1692,30.845,167.96,34.36245,4.223752005894979
2,5,1737,12.033,168.16,16.557476,4.223752005894979
2,5,1743,10.57,168.24,14.665923,4.223752005894979
2,5,1745,10.264,167.94,11.819113,4.223752005894979
2,5,1746,13.304,168.23,17.177086,4.223752005894979
2,5,2236,68.30640499255,123.92,25.788063,4.223752005894979
2,5,2273,6.518184292,167.7,11.513305,4.223752005894979
2,5,2447,37.677,170.9,23.103205,4.223752005894979
2,5,2462,21.538,142.5,11.703314,4.223752005894979
2,5,2543,4.3271,46.283,15.164909,4.223752005894979
2,5,2545,9.7433,97.25,9.152604,4.223752005894979
2,5,2580,15.224,67.7,24.567867,4.223752005894979
2,5,2787,6.4184,95.117,4.9792128,4.223752005894979
2,5,2812,6.0184,48.25,3.7906885,4.223752005894979
2,5,2826,9.9459,59.517,10.734421,4.223752005894979
2,5,2832,2.6967,58.017,7.589035,4.223752005894979
2,5,2833,11.578,70.167,20.892075,4.223752005894979
2,5,3118,26.376,94.4,39.240055,4.223752005894979
2,5,3123,0.16181,94.9,105.74823,4.223752005894979
2,5,3126,15.68,93.6,15.551924,4.223752005894979
2,5,3128,67.914,46.8,54.7705,4.223752005894979
2,5,3132,95.441,70.9,63.225914,4.223752005894979
2,5,3139,12.461,93.4,12.100543,4.223752005894979
2,5,3143,41.038,94.5,30.066467,4.223752005894979
2,5,3161,89.505,93.7,79.92866,4.223752005894979
2,5,3164,99.879,96.1,64.204475,4.223752005894979
2,5,3183,3.0105,56.7,25.519077,4.223752005894979
2,5,3185,4.0546,93.7,10.3108425,4.223752005894979
2,5,3218,18.135,94.4,16.091337,4.223752005894979
2,5,3238,1.5524,95.0,0.7171889,4.223752005894979
2,5,3243,3.7035,95.9,9.201675,4.223752005894979
2,5,3245,2.6718,96.5,9.302581,4.223752005894979
2,5,3253,18.587,96.1,22.910385,4.223752005894979
2,5,3258,9.2124,96.2,5.42118,4.223752005894979
2,5,3274,5.3544,95.7,3.2812223,4.223752005894979
2,5,3295,12.503,71.2,9.933465,4.223752005894979
2,5,3296,20.488,95.667,26.53853,4.223752005894979
2,5,3301,9.7777,95.783,3.1552324,4.223752005894979
2,5,3316,15.04,71.217,19.042383,4.223752005894979
2,5,3340,3.8717,96.5,9.002762,4.223752005894979
2,5,3343,17.806,95.533,15.631362,4.223752005894979
2,5,3354,0.58118,96.55,3.558916,4.223752005894979
