sample,model,pmid,e.cum,ct,prediction_ecum,running_time
6,8,186,11.083,165.85,6.340968,3.900431191921234
6,8,194,5.2773,164.5,17.312855,3.900431191921234
6,8,197,15.272,172.05,13.122184,3.900431191921234
6,8,928,8.0277,144.83,3.4432364,3.900431191921234
6,8,930,8.4867,143.83,13.202971,3.900431191921234
6,8,933,20.871,143.4,10.302604,3.900431191921234
6,8,939,15.177,143.5,10.309707,3.900431191921234
6,8,941,11.429,141.92,7.955636,3.900431191921234
6,8,946,10.915,147.33,13.682178,3.900431191921234
6,8,947,2.8849,145.17,7.1523333,3.900431191921234
6,8,950,22.015,148.58,13.491183,3.900431191921234
6,8,963,16.102,148.42,13.425233,3.900431191921234
6,8,970,13.869,144.6,7.9789,3.900431191921234
6,8,1118,42.729,168.5,28.410765,3.900431191921234
6,8,1148,17.308,168.03,21.306852,3.900431191921234
6,8,1159,3.6862,174.35,2.1382227,3.900431191921234
6,8,1198,5.3561,146.88,8.552606,3.900431191921234
6,8,1201,8.7937,146.65,10.825374,3.900431191921234
6,8,1210,23.068,165.02,15.25114,3.900431191921234
6,8,1214,11.92,167.78,19.415838,3.900431191921234
6,8,1238,10.215,138.37,9.026366,3.900431191921234
6,8,1239,11.817,138.37,9.026366,3.900431191921234
6,8,1243,6.8146,142.1,16.601469,3.900431191921234
6,8,1448,21.458,141.48,16.252394,3.900431191921234
6,8,1457,1.3532,26.2,3.5427027,3.900431191921234
6,8,1470,6.7436,51.167,7.3448057,3.900431191921234
6,8,1472,4.794,49.383,3.8590689,3.900431191921234
6,8,1485,15.536,47.017,10.182323,3.900431191921234
6,8,1493,8.6729,68.267,6.902959,3.900431191921234
6,8,1527,4.25499,170.0,12.220948,3.900431191921234
6,8,1533,0.0962,94.017,0.77208614,3.900431191921234
6,8,1690,30.928,167.94,28.80512,3.900431191921234
6,8,1696,18.154,168.22,30.232956,3.900431191921234
6,8,1714,9.0002,24.05,5.925063,3.900431191921234
6,8,1738,10.605,168.16,14.827634,3.900431191921234
6,8,1740,13.191,168.08,20.736012,3.900431191921234
6,8,1936,35.0801457484573,175.53,20.085966,3.900431191921234
6,8,2236,68.30640499255,123.92,60.582676,3.900431191921234
6,8,2446,0.088439,143.7,2.6223173,3.900431191921234
6,8,2447,37.677,170.9,18.488781,3.900431191921234
6,8,2456,11.333,117.7,54.747547,3.900431191921234
6,8,2538,18.403,96.283,38.703457,3.900431191921234
6,8,2558,30.508,96.283,31.582952,3.900431191921234
6,8,2577,24.085,67.683,57.100025,3.900431191921234
6,8,2789,5.7412,95.083,4.990115,3.900431191921234
6,8,2792,5.9582,48.083,3.8725805,3.900431191921234
6,8,2800,3.1987,45.75,-1.4308462,3.900431191921234
6,8,2801,10.123,48.367,7.12659,3.900431191921234
6,8,2831,8.0472,58.133,13.655805,3.900431191921234
6,8,2842,3.8303,97.75,10.303428,3.900431191921234
6,8,2851,11.13,46.317,15.618956,3.900431191921234
6,8,2857,8.4516,95.85,8.099788,3.900431191921234
6,8,2858,10.013,55.217,10.916717,3.900431191921234
6,8,3127,52.53,94.2,100.6804,3.900431191921234
6,8,3160,24.658,93.0,23.811157,3.900431191921234
6,8,3164,99.879,96.1,76.79155,3.900431191921234
6,8,3172,53.941,95.617,81.1097,3.900431191921234
6,8,3179,30.206,96.967,32.284084,3.900431191921234
6,8,3191,1.4898,95.7,-2.6136637,3.900431191921234
6,8,3198,21.35,94.9,24.96197,3.900431191921234
6,8,3206,7.2645,93.8,11.24872,3.900431191921234
6,8,3213,10.591,95.4,22.35081,3.900431191921234
6,8,3225,22.904,94.7,19.137365,3.900431191921234
6,8,3234,25.824,95.7,31.609709,3.900431191921234
6,8,3236,30.503,94.9,19.422144,3.900431191921234
6,8,3257,5.8855,96.1,4.973401,3.900431191921234
6,8,3286,2.8092,72.0,6.0839796,3.900431191921234
6,8,3290,0.65132,95.667,2.06569,3.900431191921234
6,8,3298,15.936,96.317,4.2677965,3.900431191921234
6,8,3323,0.8897,98.65,-0.64436054,3.900431191921234
6,8,3337,4.9595,96.35,3.6609488,3.900431191921234
6,8,3355,2.2794,96.567,11.585467,3.900431191921234
6,8,3357,0.82626,92.933,6.237649,3.900431191921234
6,8,3360,16.928,95.367,16.038618,3.900431191921234
