sample,model,pmid,e.cum,ct,prediction_ecum,running_time
5,9,182,16.419,164.99,21.084724,4.273368899027506
5,9,188,16.195,167.5,28.444588,4.273368899027506
5,9,207,14.106,170.33,22.194637,4.273368899027506
5,9,927,8.904,142.0,9.463075,4.273368899027506
5,9,930,8.4867,143.83,9.612173,4.273368899027506
5,9,935,15.274,142.85,13.737402,4.273368899027506
5,9,958,6.2404,146.5,9.012653,4.273368899027506
5,9,971,10.254,144.0,10.909297,4.273368899027506
5,9,979,14.458,164.2,19.681337,4.273368899027506
5,9,982,31.749,172.58,14.208981,4.273368899027506
5,9,1002,6.895,165.05,5.3163514,4.273368899027506
5,9,1007,25.065,167.12,23.3699,4.273368899027506
5,9,1017,33.838,166.82,26.907982,4.273368899027506
5,9,1120,29.64,168.0,41.586403,4.273368899027506
5,9,1149,20.455,168.08,11.888684,4.273368899027506
5,9,1154,7.9911,145.92,8.764612,4.273368899027506
5,9,1194,11.622,144.22,10.924875,4.273368899027506
5,9,1201,8.7937,146.65,3.6259136,4.273368899027506
5,9,1202,20.546,145.95,16.752117,4.273368899027506
5,9,1220,16.383,166.97,14.979718,4.273368899027506
5,9,1235,6.4893,142.22,10.647466,4.273368899027506
5,9,1237,5.1758,139.35,6.6740465,4.273368899027506
5,9,1242,6.1691,142.1,12.895393,4.273368899027506
5,9,1248,5.6782,138.48,7.313484,4.273368899027506
5,9,1341,9.7775,54.6,7.768662,4.273368899027506
5,9,1461,1.0509,47.3,3.5290222,4.273368899027506
5,9,1473,0.86263,30.017,3.114068,4.273368899027506
5,9,1474,0.72188,29.533,3.28656,4.273368899027506
5,9,1483,15.484,44.45,11.122397,4.273368899027506
5,9,1484,10.49,46.983,8.2593155,4.273368899027506
5,9,1524,5.73409,176.0,4.716545,4.273368899027506
5,9,1533,0.0962,94.017,7.473775,4.273368899027506
5,9,1695,26.417,167.97,28.899548,4.273368899027506
5,9,1702,40.044,168.1,40.074223,4.273368899027506
5,9,1707,34.223,167.96,26.052933,4.273368899027506
5,9,1711,19.012,24.05,31.104593,4.273368899027506
5,9,1749,12.55,168.12,20.49634,4.273368899027506
5,9,2233,40.65634943788,129.83,43.379986,4.273368899027506
5,9,2445,3.8798,144.13,12.903875,4.273368899027506
5,9,2446,0.088439,143.7,2.7940178,4.273368899027506
5,9,2455,1.9381,145.5,5.2905893,4.273368899027506
5,9,2536,20.458,95.367,6.1727695,4.273368899027506
5,9,2568,26.48,96.6,19.118504,4.273368899027506
5,9,2578,24.557,68.267,21.982658,4.273368899027506
5,9,2783,12.647,94.017,6.517869,4.273368899027506
5,9,2785,9.0231,93.8,5.3475285,4.273368899027506
5,9,2797,12.426,46.7,7.090049,4.273368899027506
5,9,2813,5.1048,47.533,9.897229,4.273368899027506
5,9,2831,8.0472,58.133,14.319818,4.273368899027506
5,9,2834,3.2453,69.867,5.4987135,4.273368899027506
5,9,2835,13.748,31.183,10.898701,4.273368899027506
5,9,2836,10.973,31.883,7.6856914,4.273368899027506
5,9,2848,9.2466,56.5,7.6230116,4.273368899027506
5,9,2849,2.7917,57.467,5.6378765,4.273368899027506
5,9,2856,11.365,94.833,10.096449,4.273368899027506
5,9,3118,26.376,94.4,19.646393,4.273368899027506
5,9,3150,90.654,95.7,80.78951,4.273368899027506
5,9,3182,15.223,56.5,25.11835,4.273368899027506
5,9,3189,19.471,95.7,28.946156,4.273368899027506
5,9,3195,16.271,92.7,15.278755,4.273368899027506
5,9,3204,69.142,70.3,94.786415,4.273368899027506
5,9,3213,10.591,95.4,15.081633,4.273368899027506
5,9,3215,10.528,93.6,8.816317,4.273368899027506
5,9,3225,22.904,94.7,15.690517,4.273368899027506
5,9,3235,29.096,54.4,21.741947,4.273368899027506
5,9,3241,39.695,95.8,54.8447,4.273368899027506
5,9,3242,9.0332,95.2,8.689618,4.273368899027506
5,9,3245,2.6718,96.5,3.6980696,4.273368899027506
5,9,3300,27.052,96.033,31.371822,4.273368899027506
5,9,3305,20.567,99.45,15.891947,4.273368899027506
5,9,3325,5.0531,97.967,3.8801384,4.273368899027506
5,9,3327,16.702,98.183,11.914061,4.273368899027506
5,9,3338,11.142,96.017,8.486978,4.273368899027506
5,9,3360,16.928,95.367,11.133693,4.273368899027506
