sample,model,pmid,e.cum,ct,prediction_ecum,running_time
14,8,201,9.0318,168.25,5.3343697,4.0298845966657
14,8,203,10.119,168.0,10.640752,4.0298845966657
14,8,209,6.9472,168.08,14.176927,4.0298845966657
14,8,914,6.9722,145.42,10.737486,4.0298845966657
14,8,931,9.3878,146.72,9.335322,4.0298845966657
14,8,945,13.885,143.67,10.47428,4.0298845966657
14,8,949,9.4625,145.5,10.4491205,4.0298845966657
14,8,950,22.015,148.58,13.668822,4.0298845966657
14,8,953,10.402,147.67,13.658591,4.0298845966657
14,8,955,3.1902,144.83,7.727248,4.0298845966657
14,8,966,4.5167,144.58,7.7227583,4.0298845966657
14,8,1004,5.3988,169.15,7.353442,4.0298845966657
14,8,1012,34.391,168.3,17.847385,4.0298845966657
14,8,1131,24.72,168.0,24.289303,4.0298845966657
14,8,1154,7.9911,145.92,11.235715,4.0298845966657
14,8,1159,3.6862,174.35,5.2282343,4.0298845966657
14,8,1204,26.38,166.53,18.782158,4.0298845966657
14,8,1210,23.068,165.02,10.987447,4.0298845966657
14,8,1215,16.183,167.78,22.167812,4.0298845966657
14,8,1217,34.111,165.75,29.840038,4.0298845966657
14,8,1229,13.675,142.95,11.755406,4.0298845966657
14,8,1251,9.92,137.42,8.550443,4.0298845966657
14,8,1408,7.809,47.367,8.608504,4.0298845966657
14,8,1451,4.2151,26.983,7.6210184,4.0298845966657
14,8,1454,0.62106,24.9,-2.612502,4.0298845966657
14,8,1458,3.4425,49.517,5.6130037,4.0298845966657
14,8,1466,0.6712,50.033,0.8080301,4.0298845966657
14,8,1469,3.9969,51.733,7.251767,4.0298845966657
14,8,1528,34.0211,170.0,21.914932,4.0298845966657
14,8,1536,11.641,94.717,-2.8091154,4.0298845966657
14,8,1702,40.044,168.1,32.77945,4.0298845966657
14,8,1734,14.133,168.01,18.878983,4.0298845966657
14,8,1743,10.57,168.24,14.707892,4.0298845966657
14,8,1745,10.264,167.94,17.839878,4.0298845966657
14,8,1748,11.806,167.99,13.50839,4.0298845966657
14,8,1937,3.88843895,171.25,-4.06207,4.0298845966657
14,8,2234,42.3114327382,129.83,39.728912,4.0298845966657
14,8,2273,6.518184292,167.7,15.242502,4.0298845966657
14,8,2449,7.6352,172.83,7.4043016,4.0298845966657
14,8,2460,11.983,143.5,15.056653,4.0298845966657
14,8,2461,9.9978,138.5,8.080361,4.0298845966657
14,8,2547,26.193,95.15,19.713104,4.0298845966657
14,8,2552,46.917,96.633,48.940365,4.0298845966657
14,8,2567,11.693,97.233,27.218716,4.0298845966657
14,8,2789,5.7412,95.083,4.254821,4.0298845966657
14,8,2793,16.126,47.633,12.283889,4.0298845966657
14,8,2799,6.6871,45.65,7.4108114,4.0298845966657
14,8,2815,10.73,84.967,11.630418,4.0298845966657
14,8,2825,16.299,59.5,4.9946814,4.0298845966657
14,8,2826,9.9459,59.517,3.7369776,4.0298845966657
14,8,2829,11.775,80.6,10.459617,4.0298845966657
14,8,2833,11.578,70.167,18.35101,4.0298845966657
14,8,2847,9.7365,96.05,6.443143,4.0298845966657
14,8,2848,9.2466,56.5,9.075633,4.0298845966657
14,8,3125,15.529,94.7,16.068165,4.0298845966657
14,8,3135,1.8015,70.3,8.064896,4.0298845966657
14,8,3170,6.0754,96.5,-6.3942175,4.0298845966657
14,8,3177,27.257,97.65,17.987091,4.0298845966657
14,8,3178,23.339,97.233,20.753077,4.0298845966657
14,8,3182,15.223,56.5,30.052948,4.0298845966657
14,8,3190,5.3289,95.1,8.524318,4.0298845966657
14,8,3196,4.26,95.5,3.4689245,4.0298845966657
14,8,3197,2.3278,95.4,-1.3589354,4.0298845966657
14,8,3204,69.142,70.3,80.8171,4.0298845966657
14,8,3209,3.3655,94.5,-0.21157363,4.0298845966657
14,8,3214,4.8371,95.4,6.5397215,4.0298845966657
14,8,3224,3.7754,94.6,0.15940568,4.0298845966657
14,8,3241,39.695,95.8,61.193287,4.0298845966657
14,8,3249,20.874,97.4,24.30903,4.0298845966657
14,8,3309,30.848,95.75,22.328297,4.0298845966657
14,8,3317,21.22,72.0,20.616755,4.0298845966657
14,8,3330,27.861,95.617,13.381839,4.0298845966657
14,8,3339,17.541,95.617,9.903453,4.0298845966657
14,8,3355,2.2794,96.567,11.565835,4.0298845966657
