sample,model,pmid,e.cum,ct,prediction_ecum,running_time
11,3,190,18.895,166.5,16.130165,3.5757791638374328
11,3,196,4.5944,162.85,15.109614,3.5757791638374328
11,3,206,28.074,170.5,15.751223,3.5757791638374328
11,3,959,13.232,147.42,16.735966,3.5757791638374328
11,3,963,16.102,148.42,17.560184,3.5757791638374328
11,3,970,13.869,144.6,10.579614,3.5757791638374328
11,3,973,4.8816,165.73,6.615692,3.5757791638374328
11,3,984,13.46,167.78,16.256716,3.5757791638374328
11,3,990,17.987,168.23,8.875418,3.5757791638374328
11,3,994,2.7022,166.75,11.424835,3.5757791638374328
11,3,999,13.16,169.75,13.926248,3.5757791638374328
11,3,1009,17.948,161.75,12.459887,3.5757791638374328
11,3,1012,34.391,168.3,30.136847,3.5757791638374328
11,3,1132,26.04,168.5,22.830725,3.5757791638374328
11,3,1151,7.4991,145.58,9.759256,3.5757791638374328
11,3,1154,7.9911,145.92,18.646313,3.5757791638374328
11,3,1199,3.8717,146.88,8.809671,3.5757791638374328
11,3,1200,4.832,146.65,14.18664,3.5757791638374328
11,3,1207,34.358,164.65,18.347908,3.5757791638374328
11,3,1212,9.951,167.17,17.27653,3.5757791638374328
11,3,1221,14.453,166.97,15.154349,3.5757791638374328
11,3,1223,11.249,142.2,17.842934,3.5757791638374328
11,3,1234,10.656,142.22,13.660069,3.5757791638374328
11,3,1242,6.1691,142.1,12.920014,3.5757791638374328
11,3,1426,6.0732,45.467,5.187876,3.5757791638374328
11,3,1451,4.2151,26.983,5.604944,3.5757791638374328
11,3,1454,0.62106,24.9,0.084364966,3.5757791638374328
11,3,1467,1.4383,48.083,0.5434994,3.5757791638374328
11,3,1479,4.9951,47.783,4.07018,3.5757791638374328
11,3,1492,4.0618,30.833,7.525362,3.5757791638374328
11,3,1506,0.143,176.0,1.803221,3.5757791638374328
11,3,1522,27.32553,97.5,125.251625,3.5757791638374328
11,3,1531,13.268,172.38,12.413538,3.5757791638374328
11,3,1686,39.444,167.93,28.123215,3.5757791638374328
11,3,1692,30.845,167.96,28.687836,3.5757791638374328
11,3,1698,34.668,168.22,27.541721,3.5757791638374328
11,3,1736,10.745,167.94,13.741373,3.5757791638374328
11,3,1748,11.806,167.99,13.398695,3.5757791638374328
11,3,2235,39.629723414,129.83,42.515396,3.5757791638374328
11,3,2459,8.6117,139.0,17.502565,3.5757791638374328
11,3,2461,9.9978,138.5,12.323814,3.5757791638374328
11,3,2536,20.458,95.367,8.061941,3.5757791638374328
11,3,2538,18.403,96.283,47.36965,3.5757791638374328
11,3,2546,9.957,96.833,13.149404,3.5757791638374328
11,3,2581,17.749,91.217,20.19585,3.5757791638374328
11,3,2787,6.4184,95.117,4.816145,3.5757791638374328
11,3,2791,14.261,47.583,6.6911764,3.5757791638374328
11,3,2801,10.123,48.367,8.721965,3.5757791638374328
11,3,2818,11.895,72.033,11.681945,3.5757791638374328
11,3,2833,11.578,70.167,17.726185,3.5757791638374328
11,3,3138,34.701,94.4,47.830605,3.5757791638374328
11,3,3149,0.85513,95.2,4.4303746,3.5757791638374328
11,3,3154,1.5092,95.6,20.48705,3.5757791638374328
11,3,3162,30.214,93.3,17.547272,3.5757791638374328
11,3,3204,69.142,70.3,69.65236,3.5757791638374328
11,3,3208,15.409,95.4,9.93447,3.5757791638374328
11,3,3219,12.27,94.0,16.797705,3.5757791638374328
11,3,3222,17.473,94.1,21.216034,3.5757791638374328
11,3,3227,3.7158,34.5,8.690382,3.5757791638374328
11,3,3230,14.273,95.2,16.223473,3.5757791638374328
11,3,3232,12.792,94.9,10.589647,3.5757791638374328
11,3,3238,1.5524,95.0,4.355331,3.5757791638374328
11,3,3254,28.333,95.7,23.243198,3.5757791638374328
11,3,3265,27.186,94.9,27.242798,3.5757791638374328
11,3,3273,35.288,81.7,27.634613,3.5757791638374328
11,3,3287,3.4456,70.8,5.0082703,3.5757791638374328
11,3,3300,27.052,96.033,29.509487,3.5757791638374328
11,3,3303,26.32,95.95,21.304085,3.5757791638374328
11,3,3305,20.567,99.45,13.757026,3.5757791638374328
11,3,3311,27.488,96.567,23.167143,3.5757791638374328
11,3,3327,16.702,98.183,15.256842,3.5757791638374328
11,3,3330,27.861,95.617,20.21208,3.5757791638374328
11,3,3368,2.1674,94.45,1.8859913,3.5757791638374328
11,3,3371,12.326,96.267,18.963135,3.5757791638374328
