sample,model,pmid,e.cum,ct,prediction_ecum,running_time
8,2,185,8.2469,165.0,7.8191,2.9311325987180075
8,2,194,5.2773,164.5,14.714367,2.9311325987180075
8,2,201,9.0318,168.25,12.287406,2.9311325987180075
8,2,933,20.871,143.4,14.310882,2.9311325987180075
8,2,957,8.5604,145.42,4.6429067,2.9311325987180075
8,2,967,10.27,144.75,7.2020926,2.9311325987180075
8,2,983,12.99,169.55,6.112018,2.9311325987180075
8,2,985,11.386,167.92,4.9555545,2.9311325987180075
8,2,992,6.0294,168.42,11.100263,2.9311325987180075
8,2,998,21.428,164.25,25.408327,2.9311325987180075
8,2,1003,20.674,167.02,21.490248,2.9311325987180075
8,2,1010,5.6813,167.78,5.390223,2.9311325987180075
8,2,1014,12.398,164.93,9.467368,2.9311325987180075
8,2,1136,28.159,168.0,10.714929,2.9311325987180075
8,2,1150,17.507,167.65,15.966148,2.9311325987180075
8,2,1162,23.251,166.77,15.33007,2.9311325987180075
8,2,1186,25.207,141.42,15.9433975,2.9311325987180075
8,2,1199,3.8717,146.88,6.4260697,2.9311325987180075
8,2,1205,36.483,166.53,19.406986,2.9311325987180075
8,2,1219,13.991,164.98,18.208727,2.9311325987180075
8,2,1228,12.549,142.95,14.973994,2.9311325987180075
8,2,1233,8.4208,141.25,7.624125,2.9311325987180075
8,2,1243,6.8146,142.1,14.041536,2.9311325987180075
8,2,1362,16.344,49.9,16.580797,2.9311325987180075
8,2,1449,7.1617,27.517,3.6481538,2.9311325987180075
8,2,1452,1.9871,24.833,-0.633407,2.9311325987180075
8,2,1465,1.6079,50.283,-1.8333181,2.9311325987180075
8,2,1473,0.86263,30.017,2.1522336,2.9311325987180075
8,2,1474,0.72188,29.533,2.239493,2.9311325987180075
8,2,1501,6.832,176.0,6.8076463,2.9311325987180075
8,2,1527,4.25499,170.0,22.858389,2.9311325987180075
8,2,1529,14.5,172.38,18.286251,2.9311325987180075
8,2,1687,15.535,167.94,29.690647,2.9311325987180075
8,2,1688,23.179,167.94,22.951273,2.9311325987180075
8,2,1691,30.504,167.97,34.788097,2.9311325987180075
8,2,1711,19.012,24.05,24.436153,2.9311325987180075
8,2,1714,9.0002,24.05,13.426446,2.9311325987180075
8,2,1935,18.288336,175.67,9.103545,2.9311325987180075
8,2,2233,40.65634943788,129.83,38.852074,2.9311325987180075
8,2,2453,22.776,149.25,17.012285,2.9311325987180075
8,2,2459,8.6117,139.0,12.788927,2.9311325987180075
8,2,2544,14.361,45.783,7.0806293,2.9311325987180075
8,2,2558,30.508,96.283,50.265892,2.9311325987180075
8,2,2581,17.749,91.217,13.731229,2.9311325987180075
8,2,2583,20.962,90.983,13.710219,2.9311325987180075
8,2,2785,9.0231,93.8,5.584437,2.9311325987180075
8,2,2792,5.9582,48.083,3.6943831,2.9311325987180075
8,2,2826,9.9459,59.517,8.249571,2.9311325987180075
8,2,2829,11.775,80.6,10.508817,2.9311325987180075
8,2,2832,2.6967,58.017,0.81700575,2.9311325987180075
8,2,2841,6.8982,73.417,6.1810346,2.9311325987180075
8,2,2855,7.6947,94.833,8.942609,2.9311325987180075
8,2,3133,54.034,45.0,23.631199,2.9311325987180075
8,2,3159,21.868,93.6,33.41969,2.9311325987180075
8,2,3163,20.785,93.9,22.01854,2.9311325987180075
8,2,3170,6.0754,96.5,-12.638086,2.9311325987180075
8,2,3178,23.339,97.233,27.257946,2.9311325987180075
8,2,3184,3.6465,93.5,7.2291265,2.9311325987180075
8,2,3198,21.35,94.9,21.250328,2.9311325987180075
8,2,3207,1.7269,93.6,9.110914,2.9311325987180075
8,2,3232,12.792,94.9,11.209685,2.9311325987180075
8,2,3243,3.7035,95.9,11.96935,2.9311325987180075
8,2,3248,8.5555,95.6,10.8503065,2.9311325987180075
8,2,3268,7.2064,95.4,6.0668473,2.9311325987180075
8,2,3285,4.3224,70.8,6.3872457,2.9311325987180075
8,2,3295,12.503,71.2,3.8527179,2.9311325987180075
8,2,3306,23.557,98.8,21.92782,2.9311325987180075
8,2,3315,18.705,72.067,19.047369,2.9311325987180075
8,2,3321,21.126,95.817,21.113615,2.9311325987180075
8,2,3328,8.0743,96.033,6.5247693,2.9311325987180075
8,2,3339,17.541,95.617,13.541161,2.9311325987180075
8,2,3343,17.806,95.533,11.34463,2.9311325987180075
8,2,3368,2.1674,94.45,4.4758115,2.9311325987180075
8,2,3372,14.201,95.2,16.91394,2.9311325987180075
