sample,model,pmid,e.cum,ct,prediction_ecum,running_time
9,2,198,19.481,172.0,9.508951,2.9298765738805135
9,2,204,22.557,167.67,15.552436,2.9298765738805135
9,2,208,9.2932,169.0,14.444598,2.9298765738805135
9,2,911,13.272,144.33,11.877557,2.9298765738805135
9,2,922,24.246,146.67,40.08563,2.9298765738805135
9,2,924,17.267,142.87,6.7484674,2.9298765738805135
9,2,942,6.9136,144.22,11.86606,2.9298765738805135
9,2,957,8.5604,145.42,6.5646772,2.9298765738805135
9,2,977,3.527,166.92,14.282798,2.9298765738805135
9,2,978,4.8192,168.28,3.8823283,2.9298765738805135
9,2,979,14.458,164.2,20.470148,2.9298765738805135
9,2,998,21.428,164.25,24.039392,2.9298765738805135
9,2,1013,12.362,167.63,9.170556,2.9298765738805135
9,2,1118,42.729,168.5,28.417063,2.9298765738805135
9,2,1147,18.875,166.75,9.761542,2.9298765738805135
9,2,1158,28.62,174.93,25.213293,2.9298765738805135
9,2,1202,20.546,145.95,19.14054,2.9298765738805135
9,2,1217,34.111,165.75,30.892946,2.9298765738805135
9,2,1232,9.2701,141.25,10.85973,2.9298765738805135
9,2,1235,6.4893,142.22,17.204622,2.9298765738805135
9,2,1243,6.8146,142.1,13.363973,2.9298765738805135
9,2,1244,4.2806,140.6,8.015645,2.9298765738805135
9,2,1247,6.4714,139.53,6.790944,2.9298765738805135
9,2,1251,9.92,137.42,9.502674,2.9298765738805135
9,2,1258,11.332,51.883,21.43009,2.9298765738805135
9,2,1455,5.126,25.35,-0.111802325,2.9298765738805135
9,2,1466,0.6712,50.033,-2.9563744,2.9298765738805135
9,2,1475,8.2036,54.333,21.43514,2.9298765738805135
9,2,1484,10.49,46.983,9.363627,2.9298765738805135
9,2,1494,7.638,81.717,2.4730327,2.9298765738805135
9,2,1504,9.302,176.0,7.5721927,2.9298765738805135
9,2,1518,19.02,96.5,107.18304,2.9298765738805135
9,2,1520,19.495,24.0,67.376495,2.9298765738805135
9,2,1527,4.25499,170.0,16.19826,2.9298765738805135
9,2,1532,20.742,171.88,11.317318,2.9298765738805135
9,2,1703,39.032,167.94,31.466375,2.9298765738805135
9,2,1705,35.546,168.0,31.460226,2.9298765738805135
9,2,1733,11.063,167.96,13.149711,2.9298765738805135
9,2,1734,14.133,168.01,22.168333,2.9298765738805135
9,2,1743,10.57,168.24,19.25788,2.9298765738805135
9,2,2236,68.30640499255,123.92,59.27654,2.9298765738805135
9,2,2582,31.736,93.183,22.683344,2.9298765738805135
9,2,2793,16.126,47.633,8.222308,2.9298765738805135
9,2,2801,10.123,48.367,3.8828914,2.9298765738805135
9,2,2804,5.1354,46.517,3.8195245,2.9298765738805135
9,2,2817,10.164,85.367,7.612028,2.9298765738805135
9,2,2834,3.2453,69.867,5.671073,2.9298765738805135
9,2,2838,29.922,79.35,13.073398,2.9298765738805135
9,2,2851,11.13,46.317,13.469209,2.9298765738805135
9,2,2858,10.013,55.217,5.453553,2.9298765738805135
9,2,3132,95.441,70.9,70.69048,2.9298765738805135
9,2,3146,31.554,94.3,21.91916,2.9298765738805135
9,2,3219,12.27,94.0,17.212225,2.9298765738805135
9,2,3222,17.473,94.1,17.900927,2.9298765738805135
9,2,3224,3.7754,94.6,3.12687,2.9298765738805135
9,2,3229,54.211,34.6,54.626377,2.9298765738805135
9,2,3233,14.737,92.9,19.003124,2.9298765738805135
9,2,3239,0.78037,95.6,1.3949363,2.9298765738805135
9,2,3258,9.2124,96.2,9.378799,2.9298765738805135
9,2,3264,26.011,95.2,20.183878,2.9298765738805135
9,2,3267,20.563,96.3,26.249481,2.9298765738805135
9,2,3279,2.8742,95.6,4.8847866,2.9298765738805135
9,2,3289,28.377,95.533,24.314993,2.9298765738805135
9,2,3293,17.809,71.767,11.737667,2.9298765738805135
9,2,3304,15.637,95.25,7.9541864,2.9298765738805135
9,2,3312,33.167,95.7,22.189087,2.9298765738805135
9,2,3313,26.478,96.517,19.31476,2.9298765738805135
9,2,3318,20.108,71.267,18.998281,2.9298765738805135
9,2,3334,4.761,96.467,9.960048,2.9298765738805135
9,2,3338,11.142,96.017,8.582537,2.9298765738805135
9,2,3341,9.6409,96.283,11.739288,2.9298765738805135
9,2,3356,0.45377,93.033,-0.48834443,2.9298765738805135
9,2,3357,0.82626,92.933,6.8803263,2.9298765738805135
9,2,3360,16.928,95.367,5.5749435,2.9298765738805135
