sample,model,pmid,e.cum,ct,prediction_ecum,running_time
1,3,185,8.2469,165.0,7.063217,3.410574531555176
1,3,194,5.2773,164.5,10.147791,3.410574531555176
1,3,207,14.106,170.33,16.035404,3.410574531555176
1,3,921,14.35,144.75,12.914824,3.410574531555176
1,3,927,8.904,142.0,8.952546,3.410574531555176
1,3,929,2.1039,144.82,7.3154926,3.410574531555176
1,3,948,9.1412,145.25,8.730414,3.410574531555176
1,3,955,3.1902,144.83,8.7042265,3.410574531555176
1,3,988,9.6686,165.13,9.392593,3.410574531555176
1,3,999,13.16,169.75,11.7619705,3.410574531555176
1,3,1005,21.328,164.08,6.606453,3.410574531555176
1,3,1007,25.065,167.12,25.861628,3.410574531555176
1,3,1013,12.362,167.63,5.6964126,3.410574531555176
1,3,1136,28.159,168.0,41.34527,3.410574531555176
1,3,1152,4.8586,146.0,7.6562457,3.410574531555176
1,3,1155,3.2223,145.83,6.213413,3.410574531555176
1,3,1192,6.0171,142.75,8.414872,3.410574531555176
1,3,1208,23.914,165.78,16.886173,3.410574531555176
1,3,1209,30.932,165.78,16.886173,3.410574531555176
1,3,1211,17.783,165.02,15.01093,3.410574531555176
1,3,1239,11.817,138.37,7.5122795,3.410574531555176
1,3,1243,6.8146,142.1,13.261753,3.410574531555176
1,3,1246,4.8744,139.53,5.658205,3.410574531555176
1,3,1248,5.6782,138.48,5.1691875,3.410574531555176
1,3,1258,11.332,51.883,10.47722,3.410574531555176
1,3,1458,3.4425,49.517,8.094255,3.410574531555176
1,3,1459,2.1407,50.017,5.366162,3.410574531555176
1,3,1461,1.0509,47.3,0.47504038,3.410574531555176
1,3,1473,0.86263,30.017,3.5918,3.410574531555176
1,3,1477,5.0489,53.783,9.056756,3.410574531555176
1,3,1506,0.143,176.0,1.6689254,3.410574531555176
1,3,1524,5.73409,176.0,0.86530226,3.410574531555176
1,3,1532,20.742,171.88,14.878711,3.410574531555176
1,3,1691,30.504,167.97,31.76978,3.410574531555176
1,3,1705,35.546,168.0,33.219933,3.410574531555176
1,3,1706,23.625,168.01,28.407816,3.410574531555176
1,3,1738,10.605,168.16,13.728102,3.410574531555176
1,3,1742,11.044,168.01,11.553133,3.410574531555176
1,3,2234,42.3114327382,129.83,40.63867,3.410574531555176
1,3,2456,11.333,117.7,14.00394,3.410574531555176
1,3,2461,9.9978,138.5,8.198985,3.410574531555176
1,3,2535,17.503,95.45,34.8307,3.410574531555176
1,3,2539,17.659,96.483,11.207271,3.410574531555176
1,3,2568,26.48,96.6,14.565348,3.410574531555176
1,3,2577,24.085,67.683,135.93193,3.410574531555176
1,3,2578,24.557,68.267,16.60358,3.410574531555176
1,3,2794,9.4585,48.067,8.129386,3.410574531555176
1,3,2800,3.1987,45.75,4.179223,3.410574531555176
1,3,2812,6.0184,48.25,8.642028,3.410574531555176
1,3,2814,2.3252,47.633,7.0990953,3.410574531555176
1,3,2825,16.299,59.5,9.601397,3.410574531555176
1,3,2847,9.7365,96.05,6.243084,3.410574531555176
1,3,3124,1.1096,94.7,20.05323,3.410574531555176
1,3,3135,1.8015,70.3,3.938288,3.410574531555176
1,3,3153,31.395,94.7,34.35226,3.410574531555176
1,3,3161,89.505,93.7,48.763622,3.410574531555176
1,3,3163,20.785,93.9,28.831932,3.410574531555176
1,3,3173,18.102,96.7,20.318573,3.410574531555176
1,3,3174,17.665,96.417,18.96478,3.410574531555176
1,3,3176,52.44,96.533,74.65563,3.410574531555176
1,3,3184,3.6465,93.5,9.489946,3.410574531555176
1,3,3191,1.4898,95.7,1.7705864,3.410574531555176
1,3,3193,12.154,95.8,20.458145,3.410574531555176
1,3,3195,16.271,92.7,20.417984,3.410574531555176
1,3,3202,6.8662,70.6,14.50963,3.410574531555176
1,3,3220,10.197,93.6,20.350552,3.410574531555176
1,3,3246,5.417,96.3,6.5388446,3.410574531555176
1,3,3251,9.6454,96.6,9.301296,3.410574531555176
1,3,3252,25.378,96.9,23.625034,3.410574531555176
1,3,3256,6.4701,96.0,13.671376,3.410574531555176
1,3,3259,28.451,95.0,28.970263,3.410574531555176
1,3,3272,30.732,81.4,37.84242,3.410574531555176
1,3,3279,2.8742,95.6,4.0714607,3.410574531555176
1,3,3319,25.328,96.583,18.091484,3.410574531555176
