sample,model,pmid,e.cum,ct,prediction_ecum,running_time
10,12,188,16.195,167.5,20.186022,5.760143442948659
10,12,200,5.1117,165.17,8.610504,5.760143442948659
10,12,205,30.425,168.5,14.464339,5.760143442948659
10,12,929,2.1039,144.82,6.2361345,5.760143442948659
10,12,944,15.672,142.75,16.513874,5.760143442948659
10,12,962,7.9302,145.75,7.8890324,5.760143442948659
10,12,975,4.8334,166.78,5.3882103,5.760143442948659
10,12,976,6.1618,169.67,6.8898654,5.760143442948659
10,12,979,14.458,164.2,18.800367,5.760143442948659
10,12,988,9.6686,165.13,10.419741,5.760143442948659
10,12,999,13.16,169.75,6.135651,5.760143442948659
10,12,1006,9.54,168.67,10.733259,5.760143442948659
10,12,1018,4.0042,169.85,17.093153,5.760143442948659
10,12,1118,42.729,168.5,30.276278,5.760143442948659
10,12,1150,17.507,167.65,8.603962,5.760143442948659
10,12,1162,23.251,166.77,19.335918,5.760143442948659
10,12,1192,6.0171,142.75,7.0141935,5.760143442948659
10,12,1196,11.227,144.8,11.318596,5.760143442948659
10,12,1197,14.035,144.8,11.318596,5.760143442948659
10,12,1204,26.38,166.53,36.322155,5.760143442948659
10,12,1208,23.914,165.78,31.072708,5.760143442948659
10,12,1247,6.4714,139.53,5.3597918,5.760143442948659
10,12,1362,16.344,49.9,11.532793,5.760143442948659
10,12,1457,1.3532,26.2,1.5395193,5.760143442948659
10,12,1460,2.0765,50.517,1.3761609,5.760143442948659
10,12,1462,2.6037,55.4,5.028152,5.760143442948659
10,12,1476,6.515,53.533,6.413393,5.760143442948659
10,12,1487,22.575,120.07,44.723194,5.760143442948659
10,12,1515,34.481,148.5,7.535525,5.760143442948659
10,12,1528,34.0211,170.0,24.194168,5.760143442948659
10,12,1531,13.268,172.38,11.371128,5.760143442948659
10,12,1692,30.845,167.96,36.8555,5.760143442948659
10,12,1694,41.856,167.96,36.990356,5.760143442948659
10,12,1696,18.154,168.22,23.958582,5.760143442948659
10,12,1735,13.0,168.01,12.945607,5.760143442948659
10,12,1742,11.044,168.01,10.772099,5.760143442948659
10,12,1935,18.288336,175.67,17.165735,5.760143442948659
10,12,1938,10.24463271522,175.62,5.582174,5.760143442948659
10,12,2235,39.629723414,129.83,42.532894,5.760143442948659
10,12,2461,9.9978,138.5,9.448974,5.760143442948659
10,12,2463,12.401,142.5,15.981517,5.760143442948659
10,12,2551,55.325,97.0,47.992767,5.760143442948659
10,12,2558,30.508,96.283,33.343067,5.760143442948659
10,12,2801,10.123,48.367,4.567665,5.760143442948659
10,12,2833,11.578,70.167,22.126768,5.760143442948659
10,12,2851,11.13,46.317,11.077335,5.760143442948659
10,12,2860,4.6107,93.033,7.605915,5.760143442948659
10,12,3120,1.7254,95.0,19.17674,5.760143442948659
10,12,3145,4.5475,95.3,9.216129,5.760143442948659
10,12,3163,20.785,93.9,30.185911,5.760143442948659
10,12,3166,23.978,95.3,33.75607,5.760143442948659
10,12,3175,25.89,96.017,17.738642,5.760143442948659
10,12,3177,27.257,97.65,23.880997,5.760143442948659
10,12,3179,30.206,96.967,24.953909,5.760143442948659
10,12,3199,10.311,94.9,6.262598,5.760143442948659
10,12,3208,15.409,95.4,5.722443,5.760143442948659
10,12,3228,7.0794,35.4,5.500748,5.760143442948659
10,12,3238,1.5524,95.0,1.1076705,5.760143442948659
10,12,3239,0.78037,95.6,1.0020573,5.760143442948659
10,12,3241,39.695,95.8,48.52676,5.760143442948659
10,12,3245,2.6718,96.5,8.987302,5.760143442948659
10,12,3250,11.554,97.2,9.055673,5.760143442948659
10,12,3267,20.563,96.3,20.156433,5.760143442948659
10,12,3277,6.1834,96.1,4.0606346,5.760143442948659
10,12,3294,31.474,71.183,23.621998,5.760143442948659
10,12,3305,20.567,99.45,10.722698,5.760143442948659
10,12,3307,6.8089,100.05,7.039929,5.760143442948659
10,12,3312,33.167,95.7,30.992853,5.760143442948659
10,12,3315,18.705,72.067,18.946802,5.760143442948659
10,12,3323,0.8897,98.65,1.0817916,5.760143442948659
10,12,3344,19.463,94.817,23.349325,5.760143442948659
10,12,3352,0.52621,48.233,-0.51107824,5.760143442948659
10,12,3375,17.619,96.7,20.296415,5.760143442948659
10,12,3376,37.008,96.717,41.5892,5.760143442948659
