sample,model,pmid,e.cum,ct,prediction_ecum,running_time
10,4,188,16.195,167.5,21.913267,3.93620308637619
10,4,200,5.1117,165.17,16.771255,3.93620308637619
10,4,205,30.425,168.5,14.085226,3.93620308637619
10,4,929,2.1039,144.82,6.7789125,3.93620308637619
10,4,944,15.672,142.75,16.227036,3.93620308637619
10,4,962,7.9302,145.75,8.156162,3.93620308637619
10,4,975,4.8334,166.78,5.8057237,3.93620308637619
10,4,976,6.1618,169.67,9.5863905,3.93620308637619
10,4,979,14.458,164.2,19.500515,3.93620308637619
10,4,988,9.6686,165.13,10.071639,3.93620308637619
10,4,999,13.16,169.75,7.5158005,3.93620308637619
10,4,1006,9.54,168.67,6.9814844,3.93620308637619
10,4,1018,4.0042,169.85,15.035645,3.93620308637619
10,4,1118,42.729,168.5,30.334873,3.93620308637619
10,4,1150,17.507,167.65,8.210713,3.93620308637619
10,4,1162,23.251,166.77,18.474644,3.93620308637619
10,4,1192,6.0171,142.75,7.3607726,3.93620308637619
10,4,1196,11.227,144.8,11.929243,3.93620308637619
10,4,1197,14.035,144.8,11.929243,3.93620308637619
10,4,1204,26.38,166.53,31.750044,3.93620308637619
10,4,1208,23.914,165.78,31.462894,3.93620308637619
10,4,1247,6.4714,139.53,7.3137274,3.93620308637619
10,4,1362,16.344,49.9,9.040521,3.93620308637619
10,4,1457,1.3532,26.2,3.2362669,3.93620308637619
10,4,1460,2.0765,50.517,1.5383657,3.93620308637619
10,4,1462,2.6037,55.4,1.8555259,3.93620308637619
10,4,1476,6.515,53.533,7.946307,3.93620308637619
10,4,1487,22.575,120.07,41.08801,3.93620308637619
10,4,1515,34.481,148.5,11.668473,3.93620308637619
10,4,1528,34.0211,170.0,39.78045,3.93620308637619
10,4,1531,13.268,172.38,12.305035,3.93620308637619
10,4,1692,30.845,167.96,38.707478,3.93620308637619
10,4,1694,41.856,167.96,35.584637,3.93620308637619
10,4,1696,18.154,168.22,27.895855,3.93620308637619
10,4,1735,13.0,168.01,17.500124,3.93620308637619
10,4,1742,11.044,168.01,14.64837,3.93620308637619
10,4,1935,18.288336,175.67,22.682684,3.93620308637619
10,4,1938,10.24463271522,175.62,4.992722,3.93620308637619
10,4,2235,39.629723414,129.83,44.960094,3.93620308637619
10,4,2461,9.9978,138.5,9.074629,3.93620308637619
10,4,2463,12.401,142.5,15.844039,3.93620308637619
10,4,2551,55.325,97.0,57.968563,3.93620308637619
10,4,2558,30.508,96.283,32.167892,3.93620308637619
10,4,2801,10.123,48.367,6.777318,3.93620308637619
10,4,2833,11.578,70.167,20.964806,3.93620308637619
10,4,2851,11.13,46.317,20.345798,3.93620308637619
10,4,2860,4.6107,93.033,6.7239757,3.93620308637619
10,4,3120,1.7254,95.0,43.029484,3.93620308637619
10,4,3145,4.5475,95.3,10.104535,3.93620308637619
10,4,3163,20.785,93.9,29.687563,3.93620308637619
10,4,3166,23.978,95.3,34.80328,3.93620308637619
10,4,3175,25.89,96.017,21.747871,3.93620308637619
10,4,3177,27.257,97.65,24.147482,3.93620308637619
10,4,3179,30.206,96.967,33.478207,3.93620308637619
10,4,3199,10.311,94.9,6.908352,3.93620308637619
10,4,3208,15.409,95.4,4.487768,3.93620308637619
10,4,3228,7.0794,35.4,7.4073496,3.93620308637619
10,4,3238,1.5524,95.0,3.010019,3.93620308637619
10,4,3239,0.78037,95.6,2.8090827,3.93620308637619
10,4,3241,39.695,95.8,44.404964,3.93620308637619
10,4,3245,2.6718,96.5,6.0128326,3.93620308637619
10,4,3250,11.554,97.2,8.797006,3.93620308637619
10,4,3267,20.563,96.3,22.904772,3.93620308637619
10,4,3277,6.1834,96.1,3.0267198,3.93620308637619
10,4,3294,31.474,71.183,23.303883,3.93620308637619
10,4,3305,20.567,99.45,14.207658,3.93620308637619
10,4,3307,6.8089,100.05,0.9171036,3.93620308637619
10,4,3312,33.167,95.7,32.10439,3.93620308637619
10,4,3315,18.705,72.067,19.380138,3.93620308637619
10,4,3323,0.8897,98.65,2.150964,3.93620308637619
10,4,3344,19.463,94.817,20.038855,3.93620308637619
10,4,3352,0.52621,48.233,3.9687326,3.93620308637619
10,4,3375,17.619,96.7,18.621471,3.93620308637619
10,4,3376,37.008,96.717,38.42126,3.93620308637619
