sample,model,pmid,e.cum,ct,prediction_ecum,running_time
4,6,184,12.965,164.15,12.152589,4.685369499524435
4,6,205,30.425,168.5,7.0100946,4.685369499524435
4,6,208,9.2932,169.0,7.249142,4.685369499524435
4,6,918,10.634,139.75,9.135903,4.685369499524435
4,6,921,14.35,144.75,13.490773,4.685369499524435
4,6,930,8.4867,143.83,14.797363,4.685369499524435
4,6,947,2.8849,145.17,5.6010427,4.685369499524435
4,6,953,10.402,147.67,15.396254,4.685369499524435
4,6,954,11.323,144.67,5.623944,4.685369499524435
4,6,957,8.5604,145.42,5.632623,4.685369499524435
4,6,959,13.232,147.42,14.806835,4.685369499524435
4,6,979,14.458,164.2,22.40198,4.685369499524435
4,6,988,9.6686,165.13,10.122693,4.685369499524435
4,6,1132,26.04,168.5,24.868717,4.685369499524435
4,6,1146,4.035,168.0,16.090855,4.685369499524435
4,6,1150,17.507,167.65,16.81349,4.685369499524435
4,6,1187,22.582,141.42,23.05911,4.685369499524435
4,6,1194,11.622,144.22,9.062727,4.685369499524435
4,6,1208,23.914,165.78,30.042149,4.685369499524435
4,6,1210,23.068,165.02,19.052248,4.685369499524435
4,6,1232,9.2701,141.25,10.509143,4.685369499524435
4,6,1244,4.2806,140.6,7.3700004,4.685369499524435
4,6,1251,9.92,137.42,8.409088,4.685369499524435
4,6,1396,18.256,54.833,19.542315,4.685369499524435
4,6,1456,1.4213,25.85,2.8227715,4.685369499524435
4,6,1457,1.3532,26.2,3.0590057,4.685369499524435
4,6,1469,3.9969,51.733,5.3611994,4.685369499524435
4,6,1477,5.0489,53.783,7.4856963,4.685369499524435
4,6,1491,4.4883,43.517,5.733858,4.685369499524435
4,6,1499,18.063,176.0,20.804447,4.685369499524435
4,6,1515,34.481,148.5,9.86989,4.685369499524435
4,6,1527,4.25499,170.0,7.080574,4.685369499524435
4,6,1531,13.268,172.38,10.853228,4.685369499524435
4,6,1686,39.444,167.93,36.85728,4.685369499524435
4,6,1689,16.416,167.95,25.37098,4.685369499524435
4,6,1693,30.642,167.96,36.45233,4.685369499524435
4,6,1734,14.133,168.01,12.3528,4.685369499524435
4,6,1748,11.806,167.99,9.876183,4.685369499524435
4,6,1938,10.24463271522,175.62,9.616938,4.685369499524435
4,6,2236,68.30640499255,123.92,50.855644,4.685369499524435
4,6,2462,21.538,142.5,13.289482,4.685369499524435
4,6,2543,4.3271,46.283,39.52436,4.685369499524435
4,6,2548,42.19,94.883,26.54943,4.685369499524435
4,6,2552,46.917,96.633,54.451492,4.685369499524435
4,6,2554,19.937,95.0,27.90436,4.685369499524435
4,6,2584,22.382,68.933,25.044542,4.685369499524435
4,6,2812,6.0184,48.25,5.2318983,4.685369499524435
4,6,2815,10.73,84.967,10.216973,4.685369499524435
4,6,2833,11.578,70.167,15.547851,4.685369499524435
4,6,2836,10.973,31.883,10.066014,4.685369499524435
4,6,2847,9.7365,96.05,1.9463003,4.685369499524435
4,6,2849,2.7917,57.467,5.298588,4.685369499524435
4,6,2860,4.6107,93.033,9.947267,4.685369499524435
4,6,2861,4.2496,94.35,14.64771,4.685369499524435
4,6,3132,95.441,70.9,72.55032,4.685369499524435
4,6,3144,1.9494,96.5,4.881638,4.685369499524435
4,6,3146,31.554,94.3,17.232666,4.685369499524435
4,6,3176,52.44,96.533,49.61843,4.685369499524435
4,6,3185,4.0546,93.7,20.822096,4.685369499524435
4,6,3229,54.211,34.6,63.60627,4.685369499524435
4,6,3233,14.737,92.9,10.438858,4.685369499524435
4,6,3240,1.142,94.8,2.4721591,4.685369499524435
4,6,3243,3.7035,95.9,9.471556,4.685369499524435
4,6,3252,25.378,96.9,18.560198,4.685369499524435
4,6,3264,26.011,95.2,26.729044,4.685369499524435
4,6,3268,7.2064,95.4,7.1472664,4.685369499524435
4,6,3275,1.8179,95.7,5.951543,4.685369499524435
4,6,3284,4.1861,71.9,2.946655,4.685369499524435
4,6,3292,5.7211,72.017,3.9378405,4.685369499524435
4,6,3296,20.488,95.667,21.56508,4.685369499524435
4,6,3305,20.567,99.45,10.390076,4.685369499524435
4,6,3308,26.476,96.283,22.344763,4.685369499524435
4,6,3332,2.0987,96.817,7.907495,4.685369499524435
4,6,3356,0.45377,93.033,5.167054,4.685369499524435
