sample,model,pmid,e.cum,ct,prediction_ecum,running_time
3,1,182,16.419,164.99,25.344202,2.4900570631027223
3,1,184,12.965,164.15,15.038586,2.4900570631027223
3,1,197,15.272,172.05,14.361412,2.4900570631027223
3,1,933,20.871,143.4,10.075008,2.4900570631027223
3,1,940,9.5498,142.05,20.25584,2.4900570631027223
3,1,949,9.4625,145.5,15.539045,2.4900570631027223
3,1,955,3.1902,144.83,8.167795,2.4900570631027223
3,1,973,4.8816,165.73,15.516357,2.4900570631027223
3,1,979,14.458,164.2,18.652725,2.4900570631027223
3,1,981,10.1,169.7,12.668301,2.4900570631027223
3,1,987,15.824,166.2,17.416372,2.4900570631027223
3,1,995,3.4651,163.97,19.310772,2.4900570631027223
3,1,1012,34.391,168.3,20.847027,2.4900570631027223
3,1,1136,28.159,168.0,22.29424,2.4900570631027223
3,1,1148,17.308,168.03,14.116789,2.4900570631027223
3,1,1161,21.58,167.5,18.370014,2.4900570631027223
3,1,1207,34.358,164.65,17.175957,2.4900570631027223
3,1,1209,30.932,165.78,12.017886,2.4900570631027223
3,1,1216,34.51,165.75,26.179132,2.4900570631027223
3,1,1218,25.267,164.98,20.215569,2.4900570631027223
3,1,1231,9.4027,138.05,14.535749,2.4900570631027223
3,1,1238,10.215,138.37,15.189831,2.4900570631027223
3,1,1241,7.9829,140.12,12.579319,2.4900570631027223
3,1,1249,6.664,138.48,2.9649258,2.4900570631027223
3,1,1408,7.809,47.367,14.86064,2.4900570631027223
3,1,1465,1.6079,50.283,8.94572,2.4900570631027223
3,1,1471,4.0129,48.767,9.591901,2.4900570631027223
3,1,1474,0.72188,29.533,-0.6854267,2.4900570631027223
3,1,1480,3.4593,47.617,5.476029,2.4900570631027223
3,1,1485,15.536,47.017,16.203625,2.4900570631027223
3,1,1501,6.832,176.0,6.0536118,2.4900570631027223
3,1,1528,34.0211,170.0,24.01751,2.4900570631027223
3,1,1536,11.641,94.717,-35.933453,2.4900570631027223
3,1,1685,22.239,167.98,34.699028,2.4900570631027223
3,1,1734,14.133,168.01,19.736532,2.4900570631027223
3,1,1737,12.033,168.16,15.887736,2.4900570631027223
3,1,1740,13.191,168.08,19.393835,2.4900570631027223
3,1,1746,13.304,168.23,18.770536,2.4900570631027223
3,1,2234,42.3114327382,129.83,40.12121,2.4900570631027223
3,1,2446,0.088439,143.7,-2.0428505,2.4900570631027223
3,1,2464,7.4512,140.58,9.210495,2.4900570631027223
3,1,2555,21.701,97.6,26.434578,2.4900570631027223
3,1,2580,15.224,67.7,32.090015,2.4900570631027223
3,1,2794,9.4585,48.067,10.196264,2.4900570631027223
3,1,2800,3.1987,45.75,-1.4727306,2.4900570631027223
3,1,2807,2.5016,46.7,-0.8240833,2.4900570631027223
3,1,2824,6.006,36.017,0.45042804,2.4900570631027223
3,1,2826,9.9459,59.517,2.6247425,2.4900570631027223
3,1,2839,11.522,80.017,13.789047,2.4900570631027223
3,1,2849,2.7917,57.467,6.124055,2.4900570631027223
3,1,2853,6.169,46.433,-0.7425623,2.4900570631027223
3,1,3148,45.556,95.7,37.997158,2.4900570631027223
3,1,3151,26.009,96.3,21.69511,2.4900570631027223
3,1,3153,31.395,94.7,23.666094,2.4900570631027223
3,1,3165,32.985,95.5,26.447102,2.4900570631027223
3,1,3168,71.835,95.5,53.372795,2.4900570631027223
3,1,3200,9.2553,95.0,14.431104,2.4900570631027223
3,1,3214,4.8371,95.4,10.686502,2.4900570631027223
3,1,3219,12.27,94.0,17.822182,2.4900570631027223
3,1,3235,29.096,54.4,25.397514,2.4900570631027223
3,1,3240,1.142,94.8,0.7486658,2.4900570631027223
3,1,3243,3.7035,95.9,14.55233,2.4900570631027223
3,1,3252,25.378,96.9,23.021778,2.4900570631027223
3,1,3259,28.451,95.0,21.645325,2.4900570631027223
3,1,3262,1.4705,96.1,5.9745893,2.4900570631027223
3,1,3266,20.297,96.6,20.121645,2.4900570631027223
3,1,3292,5.7211,72.017,2.8497486,2.4900570631027223
3,1,3297,32.089,95.9,21.56374,2.4900570631027223
3,1,3298,15.936,96.317,1.8609047,2.4900570631027223
3,1,3315,18.705,72.067,22.048115,2.4900570631027223
3,1,3318,20.108,71.267,20.492393,2.4900570631027223
3,1,3370,42.729,96.233,38.620922,2.4900570631027223
3,1,3371,12.326,96.267,25.029408,2.4900570631027223
3,1,3376,37.008,96.717,37.136448,2.4900570631027223
