sample,model,pmid,e.cum,ct,prediction_ecum,running_time
6,5,186,11.083,165.85,3.4631648,4.190539534886678
6,5,194,5.2773,164.5,32.021645,4.190539534886678
6,5,197,15.272,172.05,27.03958,4.190539534886678
6,5,928,8.0277,144.83,3.1665387,4.190539534886678
6,5,930,8.4867,143.83,14.776031,4.190539534886678
6,5,933,20.871,143.4,9.765684,4.190539534886678
6,5,939,15.177,143.5,9.778556,4.190539534886678
6,5,941,11.429,141.92,9.313685,4.190539534886678
6,5,946,10.915,147.33,13.195072,4.190539534886678
6,5,947,2.8849,145.17,7.1229825,4.190539534886678
6,5,950,22.015,148.58,12.9884205,4.190539534886678
6,5,963,16.102,148.42,13.079733,4.190539534886678
6,5,970,13.869,144.6,9.621177,4.190539534886678
6,5,1118,42.729,168.5,31.353945,4.190539534886678
6,5,1148,17.308,168.03,6.7275367,4.190539534886678
6,5,1159,3.6862,174.35,2.6939316,4.190539534886678
6,5,1198,5.3561,146.88,3.6796212,4.190539534886678
6,5,1201,8.7937,146.65,4.2261567,4.190539534886678
6,5,1210,23.068,165.02,17.74652,4.190539534886678
6,5,1214,11.92,167.78,15.340061,4.190539534886678
6,5,1238,10.215,138.37,6.0622973,4.190539534886678
6,5,1239,11.817,138.37,6.0622973,4.190539534886678
6,5,1243,6.8146,142.1,7.3333907,4.190539534886678
6,5,1448,21.458,141.48,12.930363,4.190539534886678
6,5,1457,1.3532,26.2,3.336659,4.190539534886678
6,5,1470,6.7436,51.167,6.0597234,4.190539534886678
6,5,1472,4.794,49.383,3.3289995,4.190539534886678
6,5,1485,15.536,47.017,11.928621,4.190539534886678
6,5,1493,8.6729,68.267,4.8641276,4.190539534886678
6,5,1527,4.25499,170.0,9.66714,4.190539534886678
6,5,1533,0.0962,94.017,7.5063853,4.190539534886678
6,5,1690,30.928,167.94,29.196793,4.190539534886678
6,5,1696,18.154,168.22,23.632593,4.190539534886678
6,5,1714,9.0002,24.05,10.54244,4.190539534886678
6,5,1738,10.605,168.16,9.919863,4.190539534886678
6,5,1740,13.191,168.08,12.105373,4.190539534886678
6,5,1936,35.0801457484573,175.53,25.110128,4.190539534886678
6,5,2236,68.30640499255,123.92,89.32358,4.190539534886678
6,5,2446,0.088439,143.7,-5.8689933,4.190539534886678
6,5,2447,37.677,170.9,21.718037,4.190539534886678
6,5,2456,11.333,117.7,23.824873,4.190539534886678
6,5,2538,18.403,96.283,34.354465,4.190539534886678
6,5,2558,30.508,96.283,24.566692,4.190539534886678
6,5,2577,24.085,67.683,83.01175,4.190539534886678
6,5,2789,5.7412,95.083,6.134437,4.190539534886678
6,5,2792,5.9582,48.083,5.545084,4.190539534886678
6,5,2800,3.1987,45.75,1.9835572,4.190539534886678
6,5,2801,10.123,48.367,6.4113894,4.190539534886678
6,5,2831,8.0472,58.133,16.682217,4.190539534886678
6,5,2842,3.8303,97.75,9.90906,4.190539534886678
6,5,2851,11.13,46.317,13.843431,4.190539534886678
6,5,2857,8.4516,95.85,10.339129,4.190539534886678
6,5,2858,10.013,55.217,10.016674,4.190539534886678
6,5,3127,52.53,94.2,86.91279,4.190539534886678
6,5,3160,24.658,93.0,22.175617,4.190539534886678
6,5,3164,99.879,96.1,90.615265,4.190539534886678
6,5,3172,53.941,95.617,68.75616,4.190539534886678
6,5,3179,30.206,96.967,24.905865,4.190539534886678
6,5,3191,1.4898,95.7,3.0590653,4.190539534886678
6,5,3198,21.35,94.9,24.287724,4.190539534886678
6,5,3206,7.2645,93.8,7.2726426,4.190539534886678
6,5,3213,10.591,95.4,18.181839,4.190539534886678
6,5,3225,22.904,94.7,16.331877,4.190539534886678
6,5,3234,25.824,95.7,24.73512,4.190539534886678
6,5,3236,30.503,94.9,22.597162,4.190539534886678
6,5,3257,5.8855,96.1,9.006365,4.190539534886678
6,5,3286,2.8092,72.0,4.509642,4.190539534886678
6,5,3290,0.65132,95.667,2.3409586,4.190539534886678
6,5,3298,15.936,96.317,8.775303,4.190539534886678
6,5,3323,0.8897,98.65,2.8502707,4.190539534886678
6,5,3337,4.9595,96.35,2.6731424,4.190539534886678
6,5,3355,2.2794,96.567,0.44290063,4.190539534886678
6,5,3357,0.82626,92.933,1.8598895,4.190539534886678
6,5,3360,16.928,95.367,19.913279,4.190539534886678
