sample,model,pmid,e.cum,ct,prediction_ecum,running_time
9,12,198,19.481,172.0,9.307864,6.011658493677775
9,12,204,22.557,167.67,20.399263,6.011658493677775
9,12,208,9.2932,169.0,5.9756365,6.011658493677775
9,12,911,13.272,144.33,8.4495945,6.011658493677775
9,12,922,24.246,146.67,36.949707,6.011658493677775
9,12,924,17.267,142.87,15.678988,6.011658493677775
9,12,942,6.9136,144.22,8.447571,6.011658493677775
9,12,957,8.5604,145.42,5.0767217,6.011658493677775
9,12,977,3.527,166.92,20.863758,6.011658493677775
9,12,978,4.8192,168.28,5.9003024,6.011658493677775
9,12,979,14.458,164.2,21.874489,6.011658493677775
9,12,998,21.428,164.25,33.32203,6.011658493677775
9,12,1013,12.362,167.63,11.82238,6.011658493677775
9,12,1118,42.729,168.5,31.134596,6.011658493677775
9,12,1147,18.875,166.75,18.904556,6.011658493677775
9,12,1158,28.62,174.93,8.720022,6.011658493677775
9,12,1202,20.546,145.95,22.564865,6.011658493677775
9,12,1217,34.111,165.75,34.43709,6.011658493677775
9,12,1232,9.2701,141.25,5.4607058,6.011658493677775
9,12,1235,6.4893,142.22,10.492425,6.011658493677775
9,12,1243,6.8146,142.1,6.3837314,6.011658493677775
9,12,1244,4.2806,140.6,9.543695,6.011658493677775
9,12,1247,6.4714,139.53,6.1663547,6.011658493677775
9,12,1251,9.92,137.42,9.155053,6.011658493677775
9,12,1258,11.332,51.883,16.846134,6.011658493677775
9,12,1455,5.126,25.35,4.959858,6.011658493677775
9,12,1466,0.6712,50.033,1.3347708,6.011658493677775
9,12,1475,8.2036,54.333,8.585728,6.011658493677775
9,12,1484,10.49,46.983,10.272036,6.011658493677775
9,12,1494,7.638,81.717,2.057348,6.011658493677775
9,12,1504,9.302,176.0,7.1801877,6.011658493677775
9,12,1518,19.02,96.5,64.22496,6.011658493677775
9,12,1520,19.495,24.0,45.150356,6.011658493677775
9,12,1527,4.25499,170.0,1.5837202,6.011658493677775
9,12,1532,20.742,171.88,11.210886,6.011658493677775
9,12,1703,39.032,167.94,30.524437,6.011658493677775
9,12,1705,35.546,168.0,29.390318,6.011658493677775
9,12,1733,11.063,167.96,12.662886,6.011658493677775
9,12,1734,14.133,168.01,12.94208,6.011658493677775
9,12,1743,10.57,168.24,11.907186,6.011658493677775
9,12,2236,68.30640499255,123.92,75.9218,6.011658493677775
9,12,2582,31.736,93.183,12.114604,6.011658493677775
9,12,2793,16.126,47.633,15.581085,6.011658493677775
9,12,2801,10.123,48.367,5.1983953,6.011658493677775
9,12,2804,5.1354,46.517,9.265754,6.011658493677775
9,12,2817,10.164,85.367,8.873937,6.011658493677775
9,12,2834,3.2453,69.867,4.665996,6.011658493677775
9,12,2838,29.922,79.35,16.63664,6.011658493677775
9,12,2851,11.13,46.317,15.021622,6.011658493677775
9,12,2858,10.013,55.217,6.8015604,6.011658493677775
9,12,3132,95.441,70.9,70.68721,6.011658493677775
9,12,3146,31.554,94.3,17.611889,6.011658493677775
9,12,3219,12.27,94.0,21.323875,6.011658493677775
9,12,3222,17.473,94.1,20.70304,6.011658493677775
9,12,3224,3.7754,94.6,2.0901282,6.011658493677775
9,12,3229,54.211,34.6,61.77564,6.011658493677775
9,12,3233,14.737,92.9,19.544703,6.011658493677775
9,12,3239,0.78037,95.6,1.5173563,6.011658493677775
9,12,3258,9.2124,96.2,4.643677,6.011658493677775
9,12,3264,26.011,95.2,26.490522,6.011658493677775
9,12,3267,20.563,96.3,22.203377,6.011658493677775
9,12,3279,2.8742,95.6,2.4943347,6.011658493677775
9,12,3289,28.377,95.533,27.765038,6.011658493677775
9,12,3293,17.809,71.767,15.284248,6.011658493677775
9,12,3304,15.637,95.25,7.7619348,6.011658493677775
9,12,3312,33.167,95.7,28.031427,6.011658493677775
9,12,3313,26.478,96.517,27.204807,6.011658493677775
9,12,3318,20.108,71.267,15.888587,6.011658493677775
9,12,3334,4.761,96.467,13.018821,6.011658493677775
9,12,3338,11.142,96.017,4.7574267,6.011658493677775
9,12,3341,9.6409,96.283,10.02469,6.011658493677775
9,12,3356,0.45377,93.033,-0.05192932,6.011658493677775
9,12,3357,0.82626,92.933,1.2960082,6.011658493677775
9,12,3360,16.928,95.367,13.77278,6.011658493677775
