sample,model,pmid,e.cum,ct,prediction_ecum,running_time
6,2,186,11.083,165.85,1.9977361,2.9031673709551495
6,2,194,5.2773,164.5,12.000608,2.9031673709551495
6,2,197,15.272,172.05,10.895123,2.9031673709551495
6,2,928,8.0277,144.83,4.918727,2.9031673709551495
6,2,930,8.4867,143.83,12.044908,2.9031673709551495
6,2,933,20.871,143.4,9.502886,2.9031673709551495
6,2,939,15.177,143.5,9.531732,2.9031673709551495
6,2,941,11.429,141.92,15.60259,2.9031673709551495
6,2,946,10.915,147.33,13.825138,2.9031673709551495
6,2,947,2.8849,145.17,9.917618,2.9031673709551495
6,2,950,22.015,148.58,14.122787,2.9031673709551495
6,2,963,16.102,148.42,14.063879,2.9031673709551495
6,2,970,13.869,144.6,9.051691,2.9031673709551495
6,2,1118,42.729,168.5,29.875227,2.9031673709551495
6,2,1148,17.308,168.03,21.298943,2.9031673709551495
6,2,1159,3.6862,174.35,6.0621176,2.9031673709551495
6,2,1198,5.3561,146.88,9.144869,2.9031673709551495
6,2,1201,8.7937,146.65,11.340351,2.9031673709551495
6,2,1210,23.068,165.02,15.311847,2.9031673709551495
6,2,1214,11.92,167.78,19.532719,2.9031673709551495
6,2,1238,10.215,138.37,9.457213,2.9031673709551495
6,2,1239,11.817,138.37,9.457213,2.9031673709551495
6,2,1243,6.8146,142.1,11.289091,2.9031673709551495
6,2,1448,21.458,141.48,30.202393,2.9031673709551495
6,2,1457,1.3532,26.2,-1.7133759,2.9031673709551495
6,2,1470,6.7436,51.167,7.1811733,2.9031673709551495
6,2,1472,4.794,49.383,6.652852,2.9031673709551495
6,2,1485,15.536,47.017,13.830829,2.9031673709551495
6,2,1493,8.6729,68.267,10.690578,2.9031673709551495
6,2,1527,4.25499,170.0,5.221855,2.9031673709551495
6,2,1533,0.0962,94.017,-2.389736,2.9031673709551495
6,2,1690,30.928,167.94,31.171219,2.9031673709551495
6,2,1696,18.154,168.22,27.558199,2.9031673709551495
6,2,1714,9.0002,24.05,7.2647667,2.9031673709551495
6,2,1738,10.605,168.16,14.434533,2.9031673709551495
6,2,1740,13.191,168.08,18.386095,2.9031673709551495
6,2,1936,35.0801457484573,175.53,25.934593,2.9031673709551495
6,2,2236,68.30640499255,123.92,44.90651,2.9031673709551495
6,2,2446,0.088439,143.7,-4.640748,2.9031673709551495
6,2,2447,37.677,170.9,21.271835,2.9031673709551495
6,2,2456,11.333,117.7,50.979813,2.9031673709551495
6,2,2538,18.403,96.283,40.27258,2.9031673709551495
6,2,2558,30.508,96.283,30.072536,2.9031673709551495
6,2,2577,24.085,67.683,53.775368,2.9031673709551495
6,2,2789,5.7412,95.083,7.035357,2.9031673709551495
6,2,2792,5.9582,48.083,5.4901614,2.9031673709551495
6,2,2800,3.1987,45.75,3.3685753,2.9031673709551495
6,2,2801,10.123,48.367,6.663228,2.9031673709551495
6,2,2831,8.0472,58.133,16.172985,2.9031673709551495
6,2,2842,3.8303,97.75,10.96498,2.9031673709551495
6,2,2851,11.13,46.317,13.963406,2.9031673709551495
6,2,2857,8.4516,95.85,8.602484,2.9031673709551495
6,2,2858,10.013,55.217,6.411455,2.9031673709551495
6,2,3127,52.53,94.2,82.45398,2.9031673709551495
6,2,3160,24.658,93.0,22.428812,2.9031673709551495
6,2,3164,99.879,96.1,74.83775,2.9031673709551495
6,2,3172,53.941,95.617,67.381485,2.9031673709551495
6,2,3179,30.206,96.967,26.76828,2.9031673709551495
6,2,3191,1.4898,95.7,-0.3285178,2.9031673709551495
6,2,3198,21.35,94.9,20.702211,2.9031673709551495
6,2,3206,7.2645,93.8,13.729256,2.9031673709551495
6,2,3213,10.591,95.4,11.713751,2.9031673709551495
6,2,3225,22.904,94.7,17.581474,2.9031673709551495
6,2,3234,25.824,95.7,33.303974,2.9031673709551495
6,2,3236,30.503,94.9,24.45422,2.9031673709551495
6,2,3257,5.8855,96.1,6.59239,2.9031673709551495
6,2,3286,2.8092,72.0,5.3400955,2.9031673709551495
6,2,3290,0.65132,95.667,1.8913404,2.9031673709551495
6,2,3298,15.936,96.317,7.682679,2.9031673709551495
6,2,3323,0.8897,98.65,2.4626114,2.9031673709551495
6,2,3337,4.9595,96.35,4.1443357,2.9031673709551495
6,2,3355,2.2794,96.567,12.959434,2.9031673709551495
6,2,3357,0.82626,92.933,1.9253064,2.9031673709551495
6,2,3360,16.928,95.367,3.5260644,2.9031673709551495
