sample,model,pmid,e.cum,ct,prediction_ecum,running_time
14,10,201,9.0318,168.25,2.8564503,4.919815715154012
14,10,203,10.119,168.0,12.176228,4.919815715154012
14,10,209,6.9472,168.08,12.13546,4.919815715154012
14,10,914,6.9722,145.42,21.774628,4.919815715154012
14,10,931,9.3878,146.72,13.591332,4.919815715154012
14,10,945,13.885,143.67,15.979051,4.919815715154012
14,10,949,9.4625,145.5,10.25488,4.919815715154012
14,10,950,22.015,148.58,15.346484,4.919815715154012
14,10,953,10.402,147.67,15.206458,4.919815715154012
14,10,955,3.1902,144.83,8.653845,4.919815715154012
14,10,966,4.5167,144.58,8.264531,4.919815715154012
14,10,1004,5.3988,169.15,12.284429,4.919815715154012
14,10,1012,34.391,168.3,28.652664,4.919815715154012
14,10,1131,24.72,168.0,26.617104,4.919815715154012
14,10,1154,7.9911,145.92,-0.40846992,4.919815715154012
14,10,1159,3.6862,174.35,-1.5704038,4.919815715154012
14,10,1204,26.38,166.53,26.393343,4.919815715154012
14,10,1210,23.068,165.02,21.88533,4.919815715154012
14,10,1215,16.183,167.78,12.502507,4.919815715154012
14,10,1217,34.111,165.75,30.892963,4.919815715154012
14,10,1229,13.675,142.95,11.099733,4.919815715154012
14,10,1251,9.92,137.42,7.5580473,4.919815715154012
14,10,1408,7.809,47.367,3.3250887,4.919815715154012
14,10,1451,4.2151,26.983,5.7024145,4.919815715154012
14,10,1454,0.62106,24.9,2.2965767,4.919815715154012
14,10,1458,3.4425,49.517,3.9365017,4.919815715154012
14,10,1466,0.6712,50.033,1.0083497,4.919815715154012
14,10,1469,3.9969,51.733,5.536544,4.919815715154012
14,10,1528,34.0211,170.0,61.67105,4.919815715154012
14,10,1536,11.641,94.717,0.4116528,4.919815715154012
14,10,1702,40.044,168.1,42.523266,4.919815715154012
14,10,1734,14.133,168.01,16.42759,4.919815715154012
14,10,1743,10.57,168.24,15.382958,4.919815715154012
14,10,1745,10.264,167.94,12.597472,4.919815715154012
14,10,1748,11.806,167.99,11.86357,4.919815715154012
14,10,1937,3.88843895,171.25,-4.2255764,4.919815715154012
14,10,2234,42.3114327382,129.83,42.4103,4.919815715154012
14,10,2273,6.518184292,167.7,-0.09780002,4.919815715154012
14,10,2449,7.6352,172.83,12.817324,4.919815715154012
14,10,2460,11.983,143.5,12.462255,4.919815715154012
14,10,2461,9.9978,138.5,7.154478,4.919815715154012
14,10,2547,26.193,95.15,26.00572,4.919815715154012
14,10,2552,46.917,96.633,55.69349,4.919815715154012
14,10,2567,11.693,97.233,25.254333,4.919815715154012
14,10,2789,5.7412,95.083,5.331908,4.919815715154012
14,10,2793,16.126,47.633,19.10505,4.919815715154012
14,10,2799,6.6871,45.65,7.908697,4.919815715154012
14,10,2815,10.73,84.967,9.391484,4.919815715154012
14,10,2825,16.299,59.5,9.929477,4.919815715154012
14,10,2826,9.9459,59.517,9.228694,4.919815715154012
14,10,2829,11.775,80.6,12.663272,4.919815715154012
14,10,2833,11.578,70.167,16.167664,4.919815715154012
14,10,2847,9.7365,96.05,6.0513716,4.919815715154012
14,10,2848,9.2466,56.5,9.460772,4.919815715154012
14,10,3125,15.529,94.7,18.406607,4.919815715154012
14,10,3135,1.8015,70.3,8.071479,4.919815715154012
14,10,3170,6.0754,96.5,-9.218082,4.919815715154012
14,10,3177,27.257,97.65,22.716805,4.919815715154012
14,10,3178,23.339,97.233,22.43931,4.919815715154012
14,10,3182,15.223,56.5,30.682947,4.919815715154012
14,10,3190,5.3289,95.1,5.483515,4.919815715154012
14,10,3196,4.26,95.5,3.6335986,4.919815715154012
14,10,3197,2.3278,95.4,0.5820925,4.919815715154012
14,10,3204,69.142,70.3,90.575905,4.919815715154012
14,10,3209,3.3655,94.5,0.3345368,4.919815715154012
14,10,3214,4.8371,95.4,5.8215075,4.919815715154012
14,10,3224,3.7754,94.6,2.1898568,4.919815715154012
14,10,3241,39.695,95.8,49.06441,4.919815715154012
14,10,3249,20.874,97.4,28.117245,4.919815715154012
14,10,3309,30.848,95.75,29.496138,4.919815715154012
14,10,3317,21.22,72.0,19.127815,4.919815715154012
14,10,3330,27.861,95.617,19.213182,4.919815715154012
14,10,3339,17.541,95.617,13.836341,4.919815715154012
14,10,3355,2.2794,96.567,4.603894,4.919815715154012
