sample,model,pmid,e.cum,ct,prediction_ecum,running_time
2,10,183,6.9332,163.2,15.340876,4.7849285244941715
2,10,193,10.809,164.05,17.8342,4.7849285244941715
2,10,198,19.481,172.0,7.927637,4.7849285244941715
2,10,924,17.267,142.87,14.93966,4.7849285244941715
2,10,929,2.1039,144.82,7.238914,4.7849285244941715
2,10,932,9.3322,139.83,8.777367,4.7849285244941715
2,10,935,15.274,142.85,14.956363,4.7849285244941715
2,10,945,13.885,143.67,12.801757,4.7849285244941715
2,10,946,10.915,147.33,16.423193,4.7849285244941715
2,10,951,7.5014,146.08,7.897095,4.7849285244941715
2,10,984,13.46,167.78,12.741393,4.7849285244941715
2,10,991,7.0327,162.75,9.936244,4.7849285244941715
2,10,994,2.7022,166.75,12.602455,4.7849285244941715
2,10,1120,29.64,168.0,42.635323,4.7849285244941715
2,10,1146,4.035,168.0,16.995882,4.7849285244941715
2,10,1162,23.251,166.77,17.324781,4.7849285244941715
2,10,1197,14.035,144.8,13.575459,4.7849285244941715
2,10,1213,10.986,167.17,11.401044,4.7849285244941715
2,10,1232,9.2701,141.25,6.9163365,4.7849285244941715
2,10,1234,10.656,142.22,12.040404,4.7849285244941715
2,10,1235,6.4893,142.22,12.040404,4.7849285244941715
2,10,1238,10.215,138.37,10.753376,4.7849285244941715
2,10,1251,9.92,137.42,7.4018283,4.7849285244941715
2,10,1341,9.7775,54.6,4.500433,4.7849285244941715
2,10,1451,4.2151,26.983,6.961428,4.7849285244941715
2,10,1454,0.62106,24.9,-0.14233258,4.7849285244941715
2,10,1463,1.217,55.8,-0.5320316,4.7849285244941715
2,10,1464,1.3531,56.35,-3.4708424,4.7849285244941715
2,10,1467,1.4383,48.083,-0.4472051,4.7849285244941715
2,10,1498,21.216,176.0,17.983105,4.7849285244941715
2,10,1522,27.32553,97.5,56.09027,4.7849285244941715
2,10,1531,13.268,172.38,15.033852,4.7849285244941715
2,10,1692,30.845,167.96,35.58782,4.7849285244941715
2,10,1737,12.033,168.16,21.453482,4.7849285244941715
2,10,1743,10.57,168.24,19.531775,4.7849285244941715
2,10,1745,10.264,167.94,12.290815,4.7849285244941715
2,10,1746,13.304,168.23,13.999018,4.7849285244941715
2,10,2236,68.30640499255,123.92,26.745459,4.7849285244941715
2,10,2273,6.518184292,167.7,7.030805,4.7849285244941715
2,10,2447,37.677,170.9,17.120237,4.7849285244941715
2,10,2462,21.538,142.5,10.241597,4.7849285244941715
2,10,2543,4.3271,46.283,16.44942,4.7849285244941715
2,10,2545,9.7433,97.25,9.003385,4.7849285244941715
2,10,2580,15.224,67.7,24.265846,4.7849285244941715
2,10,2787,6.4184,95.117,5.1614394,4.7849285244941715
2,10,2812,6.0184,48.25,4.293545,4.7849285244941715
2,10,2826,9.9459,59.517,8.832695,4.7849285244941715
2,10,2832,2.6967,58.017,5.497681,4.7849285244941715
2,10,2833,11.578,70.167,24.22231,4.7849285244941715
2,10,3118,26.376,94.4,46.31432,4.7849285244941715
2,10,3123,0.16181,94.9,24.904604,4.7849285244941715
2,10,3126,15.68,93.6,15.5357275,4.7849285244941715
2,10,3128,67.914,46.8,62.658478,4.7849285244941715
2,10,3132,95.441,70.9,70.17456,4.7849285244941715
2,10,3139,12.461,93.4,12.790038,4.7849285244941715
2,10,3143,41.038,94.5,31.30946,4.7849285244941715
2,10,3161,89.505,93.7,63.082478,4.7849285244941715
2,10,3164,99.879,96.1,59.717716,4.7849285244941715
2,10,3183,3.0105,56.7,22.443233,4.7849285244941715
2,10,3185,4.0546,93.7,18.99863,4.7849285244941715
2,10,3218,18.135,94.4,10.633786,4.7849285244941715
2,10,3238,1.5524,95.0,2.6513333,4.7849285244941715
2,10,3243,3.7035,95.9,8.913244,4.7849285244941715
2,10,3245,2.6718,96.5,6.3848996,4.7849285244941715
2,10,3253,18.587,96.1,28.743813,4.7849285244941715
2,10,3258,9.2124,96.2,6.496883,4.7849285244941715
2,10,3274,5.3544,95.7,4.155659,4.7849285244941715
2,10,3295,12.503,71.2,6.2987065,4.7849285244941715
2,10,3296,20.488,95.667,23.166594,4.7849285244941715
2,10,3301,9.7777,95.783,6.0594954,4.7849285244941715
2,10,3316,15.04,71.217,19.667067,4.7849285244941715
2,10,3340,3.8717,96.5,7.1754303,4.7849285244941715
2,10,3343,17.806,95.533,16.677704,4.7849285244941715
2,10,3354,0.58118,96.55,-0.118259944,4.7849285244941715
