sample,model,pmid,e.cum,ct,prediction_ecum,running_time
5,7,182,16.419,164.99,18.31108,3.401022132237752
5,7,188,16.195,167.5,18.296839,3.401022132237752
5,7,207,14.106,170.33,15.956953,3.401022132237752
5,7,927,8.904,142.0,15.174761,3.401022132237752
5,7,930,8.4867,143.83,12.571928,3.401022132237752
5,7,935,15.274,142.85,13.906494,3.401022132237752
5,7,958,6.2404,146.5,11.690689,3.401022132237752
5,7,971,10.254,144.0,16.8859,3.401022132237752
5,7,979,14.458,164.2,19.477985,3.401022132237752
5,7,982,31.749,172.58,20.77379,3.401022132237752
5,7,1002,6.895,165.05,12.028858,3.401022132237752
5,7,1007,25.065,167.12,17.16404,3.401022132237752
5,7,1017,33.838,166.82,21.43198,3.401022132237752
5,7,1120,29.64,168.0,21.14198,3.401022132237752
5,7,1149,20.455,168.08,9.326938,3.401022132237752
5,7,1154,7.9911,145.92,14.488813,3.401022132237752
5,7,1194,11.622,144.22,12.675005,3.401022132237752
5,7,1201,8.7937,146.65,6.8413744,3.401022132237752
5,7,1202,20.546,145.95,14.982489,3.401022132237752
5,7,1220,16.383,166.97,17.23767,3.401022132237752
5,7,1235,6.4893,142.22,16.190628,3.401022132237752
5,7,1237,5.1758,139.35,3.0887725,3.401022132237752
5,7,1242,6.1691,142.1,16.00129,3.401022132237752
5,7,1248,5.6782,138.48,7.3401175,3.401022132237752
5,7,1341,9.7775,54.6,9.835327,3.401022132237752
5,7,1461,1.0509,47.3,-6.044363,3.401022132237752
5,7,1473,0.86263,30.017,1.8700236,3.401022132237752
5,7,1474,0.72188,29.533,1.7947024,3.401022132237752
5,7,1483,15.484,44.45,13.371515,3.401022132237752
5,7,1484,10.49,46.983,12.977856,3.401022132237752
5,7,1524,5.73409,176.0,12.811465,3.401022132237752
5,7,1533,0.0962,94.017,2.308483,3.401022132237752
5,7,1695,26.417,167.97,22.19695,3.401022132237752
5,7,1702,40.044,168.1,26.956217,3.401022132237752
5,7,1707,34.223,167.96,19.724092,3.401022132237752
5,7,1711,19.012,24.05,37.5066,3.401022132237752
5,7,1749,12.55,168.12,16.876913,3.401022132237752
5,7,2233,40.65634943788,129.83,42.904125,3.401022132237752
5,7,2445,3.8798,144.13,13.034424,3.401022132237752
5,7,2446,0.088439,143.7,-3.8713648,3.401022132237752
5,7,2455,1.9381,145.5,3.1262968,3.401022132237752
5,7,2536,20.458,95.367,14.4086,3.401022132237752
5,7,2568,26.48,96.6,13.840143,3.401022132237752
5,7,2578,24.557,68.267,17.875782,3.401022132237752
5,7,2783,12.647,94.017,4.6840935,3.401022132237752
5,7,2785,9.0231,93.8,3.087591,3.401022132237752
5,7,2797,12.426,46.7,10.723883,3.401022132237752
5,7,2813,5.1048,47.533,10.204802,3.401022132237752
5,7,2831,8.0472,58.133,18.248592,3.401022132237752
5,7,2834,3.2453,69.867,2.3067052,3.401022132237752
5,7,2835,13.748,31.183,12.495924,3.401022132237752
5,7,2836,10.973,31.883,10.080938,3.401022132237752
5,7,2848,9.2466,56.5,11.357628,3.401022132237752
5,7,2849,2.7917,57.467,7.111023,3.401022132237752
5,7,2856,11.365,94.833,7.25959,3.401022132237752
5,7,3118,26.376,94.4,29.010736,3.401022132237752
5,7,3150,90.654,95.7,66.042274,3.401022132237752
5,7,3182,15.223,56.5,36.583313,3.401022132237752
5,7,3189,19.471,95.7,21.402468,3.401022132237752
5,7,3195,16.271,92.7,21.030293,3.401022132237752
5,7,3204,69.142,70.3,80.85536,3.401022132237752
5,7,3213,10.591,95.4,19.180588,3.401022132237752
5,7,3215,10.528,93.6,14.2368965,3.401022132237752
5,7,3225,22.904,94.7,15.658606,3.401022132237752
5,7,3235,29.096,54.4,22.22951,3.401022132237752
5,7,3241,39.695,95.8,29.374077,3.401022132237752
5,7,3242,9.0332,95.2,12.318897,3.401022132237752
5,7,3245,2.6718,96.5,6.692751,3.401022132237752
5,7,3300,27.052,96.033,22.732275,3.401022132237752
5,7,3305,20.567,99.45,15.897745,3.401022132237752
5,7,3325,5.0531,97.967,1.197462,3.401022132237752
5,7,3327,16.702,98.183,8.715797,3.401022132237752
5,7,3338,11.142,96.017,9.833916,3.401022132237752
5,7,3360,16.928,95.367,13.414059,3.401022132237752
